Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
,PLUM (Prunus species),Fruits,2-methylbutanal (=α-methylbutanal),"Carbonyls, aldehydes",,
,PLUM (Prunus species),Fruits,"3-methylbutanal (=isopentanal, isovaleraldehyde)","Carbonyls, aldehydes",,
,PLUM (Prunus species),Fruits,2-methyl-2-pentenal,"Carbonyls, aldehydes",,
,PLUM (Prunus species),Fruits,hexanal (=capronaldehyde),"Carbonyls, aldehydes",0.004,1.05
,PLUM (Prunus species),Fruits,(E)-2-hexenal (=leaf aldehyde),"Carbonyls, aldehydes",0,0.434
,PLUM (Prunus species),Fruits,(Z)-3-hexenal,"Carbonyls, aldehydes",,
,PLUM (Prunus species),Fruits,hexenal (unkn.str.),"Carbonyls, aldehydes",,
,PLUM (Prunus species),Fruits,4-methylhexanal,"Carbonyls, aldehydes",,
,PLUM (Prunus species),Fruits,heptanal,"Carbonyls, aldehydes",0,0.33
,PLUM (Prunus species),Fruits,2-heptenal,"Carbonyls, aldehydes",0.024,0.024
,PLUM (Prunus species),Fruits,(E)-2-heptenal,"Carbonyls, aldehydes",0,0.11
,PLUM (Prunus species),Fruits,"(E,E)-2,4-heptadienal","Carbonyls, aldehydes",0.29,0.29
,PLUM (Prunus species),Fruits,octanal (=caprylaldehyde),"Carbonyls, aldehydes",0.06,0.06
,PLUM (Prunus species),Fruits,(E)-2-octenal,"Carbonyls, aldehydes",0.56,0.56
,PLUM (Prunus species),Fruits,nonanal (=pelargonaldehyde),"Carbonyls, aldehydes",0.007,1.14
,PLUM (Prunus species),Fruits,decanal (=capraldehyde),"Carbonyls, aldehydes",0.031,0.031
,PLUM (Prunus species),Fruits,(E)-2-decenal,"Carbonyls, aldehydes",0.34,0.34
,PLUM (Prunus species),Fruits,"(E,Z)-2,4-decadienal","Carbonyls, aldehydes",0.0041,0.01
,PLUM (Prunus species),Fruits,"(E,E)-2,4-decadienal","Carbonyls, aldehydes",0.001,0.13
,PLUM (Prunus species),Fruits,geranial (=α-citral),"Carbonyls, aldehydes",0,0.005
,PLUM (Prunus species),Fruits,neral (=β-citral),"Carbonyls, aldehydes",,
,PLUM (Prunus species),Fruits,benzaldehyde,"Carbonyls, aldehydes",0.199,84.23
,PLUM (Prunus species),Fruits,4-methoxybenzaldehyde (=anisaldehyde),"Carbonyls, aldehydes",,
,PLUM (Prunus species),Fruits,"1,4-benzenedicarbaldehyde (=terephthalaldehyde)","Carbonyls, aldehydes",0.11,0.11
,PLUM (Prunus species),Fruits,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",0.001,0.234
,PLUM (Prunus species),Fruits,cinnamaldehyde (=3-phenyl-2-propenal),"Carbonyls, aldehydes",0.16,0.16
,PLUM (Prunus species),Fruits,2-methyl-5-phenyl-2-hexenal,"Carbonyls, aldehydes",0.04,0.04
,PLUM (Prunus species),Fruits,β-cyclocitral,"Carbonyls, aldehydes",0,0.026
,PLUM (Prunus species),Fruits,phellandral,"Carbonyls, aldehydes",0.08,0.08
,PLUM (Prunus species),Fruits,2-butanone (=ethyl methyl ketone),"Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,3-hydroxy-2-butanone (=acetoin),"Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,2-pentanone,"Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,3-methyl-2-pentanone,"Carbonyls, ketones",0.005,0.005
,PLUM (Prunus species),Fruits,4-methyl-2-pentanone,"Carbonyls, ketones",0.01,0.01
,PLUM (Prunus species),Fruits,2-hexanone,"Carbonyls, ketones",0.001,0.006
,PLUM (Prunus species),Fruits,3-hexanone,"Carbonyls, ketones",0,0.003
,PLUM (Prunus species),Fruits,2-heptanone,"Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,3-heptanone,"Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,6-methyl-5-hepten-2-one,"Carbonyls, ketones",0,0.024
,PLUM (Prunus species),Fruits,3-octanone,"Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,"(E)-6,10-dimethyl-5,9-undecadien-2-one (=geranylacetone)","Carbonyls, ketones",0.0006,0.136
,PLUM (Prunus species),Fruits,2-methyl-2-cyclopenten-1-one,"Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,2-allyl-4-hydroxy-3-methyl-2-cyclopenten-1-one,"Carbonyls, ketones",0.09,0.09
,PLUM (Prunus species),Fruits,"3,5,5-trimethyl-2-cyclohexen-1-one (=isophorone)","Carbonyls, ketones",0,0.08
,PLUM (Prunus species),Fruits,acetophenone (=1-phenylethanone),"Carbonyls, ketones",0,0.01
,PLUM (Prunus species),Fruits,4-methoxyacetophenone (=acetanisole),"Carbonyls, ketones",<0.01,<0.01
,PLUM (Prunus species),Fruits,"dihydro-β-ionone (=4-(2,6,6-trimethyl-1-cyclohexenyl)-2-butanone)","Carbonyls, ketones",0,0.075
,PLUM (Prunus species),Fruits,β-damascenone (=(E)-β-damascenone),"Carbonyls, ketones",trace,trace
,PLUM (Prunus species),Fruits,(E)-β-ionone,"Carbonyls, ketones",0.003,0.21
,PLUM (Prunus species),Fruits,1-phenyl-1-pentadecanone (=pentadecaphenone),"Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,"carvone (=p-6,8-menthadien-2-one)","Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,camphor (=alcanfor),"Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,verbenone (=2-pinen-4-one),"Carbonyls, ketones",,
,PLUM (Prunus species),Fruits,formic acid,Acids,,
,PLUM (Prunus species),Fruits,acetic acid,Acids,0.85,1.3
,PLUM (Prunus species),Fruits,propanoic acid (=propionic acid),Acids,0.02,0.02
,PLUM (Prunus species),Fruits,2-methylpropanoic acid (=isobutyric acid),Acids,,
,PLUM (Prunus species),Fruits,butanoic acid (=butyric acid),Acids,0.37,0.37
,PLUM (Prunus species),Fruits,2-methylbutanoic acid,Acids,,
,PLUM (Prunus species),Fruits,(S)-2-methylbutanoic acid,Acids,0.27,0.27
,PLUM (Prunus species),Fruits,pentanoic acid (=valeric acid),Acids,0.19,0.19
,PLUM (Prunus species),Fruits,hexanoic acid (=caproic acid),Acids,0.3,0.9
,PLUM (Prunus species),Fruits,heptanoic acid (=enanthic acid),Acids,0.06,0.06
,PLUM (Prunus species),Fruits,octanoic acid (=caprylic acid),Acids,0.09,0.09
,PLUM (Prunus species),Fruits,nonanoic acid (=pelargonic acid),Acids,,
,PLUM (Prunus species),Fruits,decanoic acid (=capric acid),Acids,0.51,0.51
,PLUM (Prunus species),Fruits,undecanoic acid,Acids,0.18,0.18
,PLUM (Prunus species),Fruits,dodecanoic acid (=lauric acid),Acids,2.38,2.38
,PLUM (Prunus species),Fruits,tetradecanoic acid (=myristic acid),Acids,2.18,2.18
,PLUM (Prunus species),Fruits,hexadecanoic acid (=palmitic acid),Acids,23.38,23.38
,PLUM (Prunus species),Fruits,benzoic acid,Acids,5.8,5.8
,PLUM (Prunus species),Fruits,"3,4-dihydroxycinnamic acid (=caffeic acid)",Acids,4,4
,PLUM (Prunus species),Fruits,diethyl carbonate,Esters,,
,PLUM (Prunus species),Fruits,ethyl formate,Esters,,
,PLUM (Prunus species),Fruits,isopentyl formate,Esters,,
,PLUM (Prunus species),Fruits,hexyl formate,Esters,0.2,0.2
,PLUM (Prunus species),Fruits,3-hexenyl formate,Esters,,
,PLUM (Prunus species),Fruits,benzyl formate,Esters,0.18,0.18
,PLUM (Prunus species),Fruits,ethyl acetate,Esters,0.27,1.6
,PLUM (Prunus species),Fruits,propyl acetate,Esters,,
,PLUM (Prunus species),Fruits,butyl acetate,Esters,0,0.9045
,PLUM (Prunus species),Fruits,isobutyl acetate (=2-methylpropyl acetate),Esters,,
,PLUM (Prunus species),Fruits,2-methylbutyl acetate,Esters,,
,PLUM (Prunus species),Fruits,pentyl acetate (=amyl acetate),Esters,,
,PLUM (Prunus species),Fruits,"isopentyl acetate (=3-methylbutyl acetate, isoamyl acetate)",Esters,0,0.2
,PLUM (Prunus species),Fruits,hexyl acetate,Esters,0.002,2.1215
,PLUM (Prunus species),Fruits,(E)-2-hexenyl acetate,Esters,0,0.064
,PLUM (Prunus species),Fruits,(Z)-3-hexenyl acetate,Esters,0,0.0553
,PLUM (Prunus species),Fruits,heptyl acetate,Esters,0.0141,0.0141
,PLUM (Prunus species),Fruits,octyl acetate,Esters,0,0.1009
,PLUM (Prunus species),Fruits,nonyl acetate,Esters,0.0034,0.0034
,PLUM (Prunus species),Fruits,decyl acetate,Esters,,
,PLUM (Prunus species),Fruits,geranyl acetate,Esters,0,0.0052
,PLUM (Prunus species),Fruits,benzyl acetate,Esters,trace,0.23
,PLUM (Prunus species),Fruits,phenethyl acetate,Esters,,
,PLUM (Prunus species),Fruits,bornyl acetate,Esters,0.0004,0.012
,PLUM (Prunus species),Fruits,ethyl propanoate,Esters,0.12,0.12
,PLUM (Prunus species),Fruits,butyl propanoate,Esters,0.0023,0.0023
,PLUM (Prunus species),Fruits,pentyl propanoate,Esters,,
,PLUM (Prunus species),Fruits,hexyl propanoate,Esters,,
,PLUM (Prunus species),Fruits,(E)-2-hexenyl propanoate,Esters,,
,PLUM (Prunus species),Fruits,(Z)-3-hexenyl propanoate,Esters,,
,PLUM (Prunus species),Fruits,benzyl propanoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl 2-methylpropanoate (=ethyl isobutyrate),Esters,,
,PLUM (Prunus species),Fruits,2-methylbutyl 2-methylpropanoate (=2-methylbutyl isobutyrate),Esters,,
,PLUM (Prunus species),Fruits,pentyl 2-methylpropanoate (=amyl isobutyrate),Esters,,
,PLUM (Prunus species),Fruits,hexyl 2-methylpropanoate (=hexyl isobutyrate),Esters,,
,PLUM (Prunus species),Fruits,ethyl 2-hydroxypropanoate (=ethyl lactate),Esters,,
,PLUM (Prunus species),Fruits,methyl butanoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl butanoate,Esters,0.7,0.7
,PLUM (Prunus species),Fruits,propyl butanoate,Esters,,
,PLUM (Prunus species),Fruits,butyl butanoate,Esters,,
,PLUM (Prunus species),Fruits,isobutyl butanoate,Esters,,
,PLUM (Prunus species),Fruits,sec-butyl butanoate,Esters,,
,PLUM (Prunus species),Fruits,pentyl butanoate,Esters,,
,PLUM (Prunus species),Fruits,"isopentyl butanoate (=3-methylbutyl butanoate, isoamyl butyrate)",Esters,,
,PLUM (Prunus species),Fruits,hexyl butanoate,Esters,0.007,0.08
,PLUM (Prunus species),Fruits,(E)-2-hexenyl butanoate,Esters,0,0.0147
,PLUM (Prunus species),Fruits,3-hexenyl butanoate,Esters,,
,PLUM (Prunus species),Fruits,(Z)-3-hexenyl butanoate,Esters,0,0.03
,PLUM (Prunus species),Fruits,heptyl butanoate,Esters,,
,PLUM (Prunus species),Fruits,octyl butanoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl 2-butenoate (=ethyl crotonate),Esters,,
,PLUM (Prunus species),Fruits,hexyl 2-butenoate (=hexyl crotonate),Esters,,
,PLUM (Prunus species),Fruits,ethyl 2-methylbutanoate,Esters,,
,PLUM (Prunus species),Fruits,hexyl 2-methylbutanoate,Esters,,
,PLUM (Prunus species),Fruits,(Z)-3-hexenyl 2-methylbutanoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl 3-methylbutanoate (=ethyl isovalerate),Esters,,
,PLUM (Prunus species),Fruits,butyl 3-methylbutanoate (=butyl isovalerate),Esters,,
,PLUM (Prunus species),Fruits,"isopentyl 3-methylbutanoate (=3-methylbutyl 3-methylbutanoate, isoamyl isovalerate)",Esters,,
,PLUM (Prunus species),Fruits,butyl pentanoate,Esters,,
,PLUM (Prunus species),Fruits,hexyl pentanoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl 3-methylpentanoate,Esters,0.001,0.001
,PLUM (Prunus species),Fruits,pentyl 4-methylpentanoate,Esters,,
,PLUM (Prunus species),Fruits,methyl hexanoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl hexanoate (=ethyl caproate),Esters,,
,PLUM (Prunus species),Fruits,butyl hexanoate,Esters,0.15,0.15
,PLUM (Prunus species),Fruits,pentyl hexanoate,Esters,,
,PLUM (Prunus species),Fruits,isopentyl hexanoate,Esters,,
,PLUM (Prunus species),Fruits,hexyl hexanoate,Esters,0.04,0.04
,PLUM (Prunus species),Fruits,(E)-2-hexenyl hexanoate,Esters,0,0.018
,PLUM (Prunus species),Fruits,(Z)-3-hexenyl hexanoate,Esters,0,0.021
,PLUM (Prunus species),Fruits,ethyl 3-hexenoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl heptanoate,Esters,,
,PLUM (Prunus species),Fruits,methyl octanoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl octanoate (=ethyl caprylate),Esters,0,0.05
,PLUM (Prunus species),Fruits,propyl octanoate,Esters,,
,PLUM (Prunus species),Fruits,butyl octanoate,Esters,,
,PLUM (Prunus species),Fruits,hexyl octanoate,Esters,,
,PLUM (Prunus species),Fruits,octyl octanoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl 3-octenoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl octenoate (unkn.str.),Esters,,
,PLUM (Prunus species),Fruits,ethyl nonanoate,Esters,trace,trace
,PLUM (Prunus species),Fruits,methyl decanoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl decanoate (=ethyl caprate),Esters,0,0.001
,PLUM (Prunus species),Fruits,hexyl decanoate,Esters,,
,PLUM (Prunus species),Fruits,methyl (E)-4-decenoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl (E)-4-decenoate,Esters,,
,PLUM (Prunus species),Fruits,butyl (E)-4-decenoate,Esters,,
,PLUM (Prunus species),Fruits,isobutyl (E)-4-decenoate,Esters,,
,PLUM (Prunus species),Fruits,methyl undecanoate,Esters,,
,PLUM (Prunus species),Fruits,methyl dodecanoate (=methyl laurate),Esters,,
,PLUM (Prunus species),Fruits,ethyl tetradecanoate (=ethyl myristate),Esters,,
,PLUM (Prunus species),Fruits,methyl pentadecanoate,Esters,,
,PLUM (Prunus species),Fruits,ethyl pentadecanoate,Esters,,
,PLUM (Prunus species),Fruits,methyl hexadecanoate (=methyl palmitate),Esters,0.34,0.34
,PLUM (Prunus species),Fruits,ethyl hexadecanoate (=ethyl palmitate),Esters,,
,PLUM (Prunus species),Fruits,methyl octadecanoate (=methyl stearate),Esters,0.18,0.18
,PLUM (Prunus species),Fruits,"methyl (Z,Z)-9,12-octadecadienoate (=methyl linoleate)",Esters,,
,PLUM (Prunus species),Fruits,"methyl (Z,Z,Z)-9,12,15-octadecatrienoate (=methyl linolenoate)",Esters,,
,PLUM (Prunus species),Fruits,methyl benzoate,Esters,0.26,0.26
,PLUM (Prunus species),Fruits,ethyl benzoate,Esters,0,0.16
,PLUM (Prunus species),Fruits,methyl 2-hydroxybenzoate (=methyl salicylate),Esters,0,5.25
,PLUM (Prunus species),Fruits,ethyl 2-hydroxybenzoate (=ethyl salicylate),Esters,0,0.031
,PLUM (Prunus species),Fruits,ethyl 4-methoxybenzoate (=ethyl anisate),Esters,,
,PLUM (Prunus species),Fruits,ethyl phenylacetate,Esters,0,0.001
,PLUM (Prunus species),Fruits,methyl cinnamate,Esters,0.1,0.1
,PLUM (Prunus species),Fruits,ethyl cinnamate,Esters,,
,PLUM (Prunus species),Fruits,"4-hydroxypentanoic acid lactone (=γ-valerolactone, 4-pentanolide)",Lactones,,
,PLUM (Prunus species),Fruits,"4-hydroxyhexanoic acid lactone (=γ-hexalactone, γ-caprolactone, 4-hexanolide)",Lactones,,
,PLUM (Prunus species),Fruits,(R)-4-hydroxyhexanoic acid lactone,Lactones,0.09,0.09
,PLUM (Prunus species),Fruits,(S)-4-hydroxyhexanoic acid lactone,Lactones,0.01,0.01
,PLUM (Prunus species),Fruits,"5-hydroxyhexanoic acid lactone (=δ-caprolactone, δ-hexalactone)",Lactones,,
,PLUM (Prunus species),Fruits,(R)-5-hydroxyhexanoic acid lactone (=(R)-δ-hexanolide),Lactones,,
,PLUM (Prunus species),Fruits,(S)-5-hydroxyhexanoic acid lactone (=(S)-δ-hexanolide),Lactones,,
,PLUM (Prunus species),Fruits,"(4S,5S)-4,5-dihydroxyhexanoic acid lactone (5-ring) (=(4S,5S)-solerol)",Lactones,,
,PLUM (Prunus species),Fruits,"(4R,5S)-4,5-dihydroxyhexanoic acid lactone (5-ring) (=(4R,5S)-solerol)",Lactones,,
,PLUM (Prunus species),Fruits,(4S)-4-hydroxy-5-oxohexanoic acid lactone (5-ring) (=(4S)-solerone),Lactones,,
,PLUM (Prunus species),Fruits,"4-hydroxyoctanoic acid lactone (=4-octanolide, γ-octalactone, 5-butyldihydro-2(3H)-furanone)",Lactones,0,0.4
,PLUM (Prunus species),Fruits,(R)-4-hydroxyoctanoic acid lactone,Lactones,0.06,0.06
,PLUM (Prunus species),Fruits,(S)-4-hydroxyoctanoic acid lactone,Lactones,0.01,0.01
,PLUM (Prunus species),Fruits,"5-hydroxyoctanoic acid lactone (=5-octanolide, δ-octalactone)",Lactones,,
,PLUM (Prunus species),Fruits,(R)-(-)-5-hydroxyoctanoic acid lactone,Lactones,,
,PLUM (Prunus species),Fruits,(S)-(+)-5-hydroxyoctanoic acid lactone,Lactones,,
,PLUM (Prunus species),Fruits,"4-hydroxynonanoic acid lactone (=4-nonanolide, γ-nonalactone)",Lactones,0,0.005
,PLUM (Prunus species),Fruits,(R)-4-hydroxynonanoic acid lactone,Lactones,0.014,0.014
,PLUM (Prunus species),Fruits,(S)-4-hydroxynonanoic acid lactone,Lactones,0.006,0.006
,PLUM (Prunus species),Fruits,"4-hydroxydecanoic acid lactone (=4-decanolide, γ-decalactone)",Lactones,0.003,0.9
,PLUM (Prunus species),Fruits,(R)-4-hydroxydecanoic acid lactone,Lactones,0.64,0.64
,PLUM (Prunus species),Fruits,(S)-4-hydroxydecanoic acid lactone,Lactones,0.06,0.06
,PLUM (Prunus species),Fruits,"5-hydroxydecanoic acid lactone (=5-decanolide, δ-decalactone)",Lactones,0,0.009
,PLUM (Prunus species),Fruits,(R)-(-)-5-hydroxydecanoic acid lactone,Lactones,,
,PLUM (Prunus species),Fruits,(S)-(+)-5-hydroxydecanoic acid lactone,Lactones,,
,PLUM (Prunus species),Fruits,"5-hydroxy-2,4-decadienoic acid lactone (=6-methyl-α-pyrone)",Lactones,,
,PLUM (Prunus species),Fruits,"4-hydroxyundecanoic acid lactone (=4-undecanolide, γ-undecalactone)",Lactones,0,0.002
,PLUM (Prunus species),Fruits,"4-hydroxydodecanoic acid lactone (=4-dodecanolide, γ-dodecalactone)",Lactones,0.0048,0.324
,PLUM (Prunus species),Fruits,(R)-4-hydroxydodecanoic acid lactone,Lactones,1.6,1.6
,PLUM (Prunus species),Fruits,(S)-4-hydroxydodecanoic acid lactone,Lactones,,
,PLUM (Prunus species),Fruits,"5-hydroxydodecanoic acid lactone (=5-dodecanolide, δ-dodecalactone)",Lactones,,
,PLUM (Prunus species),Fruits,dihydroactinidiolide,Lactones,0,0.001
,PLUM (Prunus species),Fruits,acetylpyrrole (unkn.str.),Bases,,
,PLUM (Prunus species),Fruits,methyl nicotinate,Bases,,
,PLUM (Prunus species),Fruits,benzothiazole,Sulfur compounds,,
,PLUM (Prunus species),Fruits,"1,1-diethoxyethane (=acetal, acetaldehyde diethyl acetal)",Acetals,,
,PLUM (Prunus species),Fruits,1-ethoxy-1-(3-hexenoxy)ethane,Acetals,,
,PLUM (Prunus species),Fruits,"1,1-diethoxyhexane",Acetals,,
,PLUM (Prunus species),Fruits,"1,4-cineole",Ethers,0.11,0.11
