Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
DATE (Phoenix dactylifera L.),,Fruits,3-methylpentanal,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,hexanal (=capronaldehyde),"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,(Z)-2-hexenal,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,heptanal,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,octanal (=caprylaldehyde),"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,(Z)-2-octenal,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,(E)-2-octenal,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,nonanal (=pelargonaldehyde),"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,(E)-2-nonenal,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,decanal (=capraldehyde),"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,(E)-2-decenal,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,"2,4-decadienal","Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,undecanal,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,dodecanal,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,tridecanal,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,benzaldehyde,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,3-methylbenzaldehyde (=m-tolualdehyde),"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,4-methoxybenzaldehyde (=anisaldehyde),"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,β-cyclocitral,"Carbonyls, aldehydes",,
DATE (Phoenix dactylifera L.),,Fruits,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,2-butanone (=ethyl methyl ketone),"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,2-pentanone,"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,1-penten-3-one,"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,"2,3-pentanedione (=acetylpropionyl)","Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,3-hexanone,"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,6-methyl-5-hepten-2-one,"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,2-octanone,"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,3-octanone,"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,2-nonanone,"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,2-methyl-2-nonen-4-one,"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,2-undecanone,"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,"(E)-6,10-dimethyl-5,9-undecadien-2-one (=geranylacetone)","Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,acetophenone (=1-phenylethanone),"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,"4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-3-buten-2-one (=β-ionone)","Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,(E)-β-ionone,"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,"carvone (=p-6,8-menthadien-2-one)",Carbonyls, ketones",
DATE (Phoenix dactylifera L.),,Fruits,camphor (=alcanfor),"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,thujone (=α-thujone),"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,isothujone (=β-thujone),"Carbonyls, ketones",,
DATE (Phoenix dactylifera L.),,Fruits,"3,4-dihydroxybenzoic acid (=protocatechuic acid)",Acids,0,20.4
DATE (Phoenix dactylifera L.),,Fruits,4-hydroxy-3-methoxybenzoic acid (=vanillic acid),Acids,14.5,41.4
DATE (Phoenix dactylifera L.),,Fruits,"4-hydroxy-3,5-dimethoxybenzoic acid (=syringic acid)",Acids,0,60.2
DATE (Phoenix dactylifera L.),,Fruits,4-hydroxy-3-methoxcinnamic acid (=ferulic acid),Acids,11.6,50.8
DATE (Phoenix dactylifera L.),,Fruits,ethyl acetate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,propyl acetate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,isopropyl acetate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,isopropenyl acetate (=1-propen-2-ol acetate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,butyl acetate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,"isopentyl acetate (=3-methylbutyl acetate, isoamyl acetate)",Esters,,
DATE (Phoenix dactylifera L.),,Fruits,hexyl acetate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,phenethyl acetate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,isobornyl acetate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,pentyl propanoate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,pentyl 2-methylpropanoate (=amyl isobutyrate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl butanoate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,isopentyl 2-methylbutanoate (=3-methylbutyl 2-methyl-butanoate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl 3-methylbutanoate (=ethyl isovalerate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,hexyl 3-methylbutanoate (=hexyl isovalerate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl hexanoate (=ethyl caproate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl heptanoate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl octanoate (=ethyl caprylate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl nonanoate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl decanoate (=ethyl caprate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl dodecanoate (=ethyl laurate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl tridecanoate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl tetradecanoate (=ethyl myristate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl pentadecanoate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl hexadecanoate (=ethyl palmitate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,methyl octadecanoate (=methyl stearate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl octadecanoate (=ethyl stearate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,diethyl succinate (=diethyl butanedioate),Esters,,
DATE (Phoenix dactylifera L.),,Fruits,methyl benzoate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,ethyl benzoate,Esters,,
DATE (Phoenix dactylifera L.),,Fruits,"4-hydroxybutanoic acid lactone (=dihydro-2(3H)-furanone, 4-butanolide, γ-butyrolactone)",Lactones,,
DATE (Phoenix dactylifera L.),,Fruits,"4-hydroxypentanoic acid lactone (=γ-valerolactone, 4-pentanolide)",Lactones,,
DATE (Phoenix dactylifera L.),,Fruits,"5-hydroxypentanoic acid lactone (=δ-pentalactone, tetrahydro-2-pyrone)",Lactones,,
DATE (Phoenix dactylifera L.),,Fruits,2-acetylpyrrole (=methyl 2-pyrrolyl ketone),Bases,,
DATE (Phoenix dactylifera L.),,Fruits,"2,5-dimethylpyrazine",Bases,,
DATE (Phoenix dactylifera L.),,Fruits,diethyl sulfide (=ethylthioethane),Sulfur compounds,,
DATE (Phoenix dactylifera L.),,Fruits,dimethyl disulfide (=methyldithiomethane),Sulfur compounds,,
DATE (Phoenix dactylifera L.),,Fruits,"1,8-cineole (=eucalyptol)",Ethers,,
DATE (Phoenix dactylifera L.),,Fruits,4-ethyl-2-methoxyphenol (=4-ethylguaiacol),Phenols,,
DATE (Phoenix dactylifera L.),,Fruits,eugenol (=4-allyl-2-methoxyphenol),Phenols,,
DATE (Phoenix dactylifera L.),,Fruits,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,,
DATE (Phoenix dactylifera L.),,Fruits,5-methylfurfural,Furans,,
DATE (Phoenix dactylifera L.),,Fruits,trans-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
