Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,(E)-2-heptenal,"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,octanal (=caprylaldehyde),"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,(E)-2-octenal,"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,nonanal (=pelargonaldehyde),"Carbonyls, aldehydes",trace,trace
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,decanal (=capraldehyde),"Carbonyls, aldehydes",3100,4000
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-decenal,"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,(E)-2-decenal,"Carbonyls, aldehydes",700,700
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,3-decenal,"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"(E,E)-2,4-decadienal","Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,undecanal,"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-undecenal,"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,(E)-2-undecenal,"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,dodecanal,"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,(E)-2-dodecenal,"Carbonyls, aldehydes",4400,4400
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,tridecanal,"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,(E)-2-tetradecenal,"Carbonyls, aldehydes",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,geranial (=α-citral),"Carbonyls, aldehydes",trace,trace
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,3-octen-2-one,"Carbonyls, ketones",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,1-octen-3-one,"Carbonyls, ketones",,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"carvone (=p-6,8-menthadien-2-one)","Carbonyls, ketones",1500,1500
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",24600,99000
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,octanoic acid (=caprylic acid),Acids,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,decanoic acid (=capric acid),Acids,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,geranyl acetate,Esters,0,75000
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,linalyl acetate,Esters,500,2000
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,α-terpinyl acetate,Esters,2000,2000
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,3-hexenyl butanoate,Esters,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,(Z)-3-hexenyl butanoate,Esters,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,isopropyl tetradecanoate,Esters,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,methyl hexadecanoate (=methyl palmitate),Esters,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,methyl 6-octadecenoate,Esters,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,4-hydroxy-4-methyl-5-hexenoic acid lactone (=lavender lactone),Lactones,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,dihydroactinidiolide,Lactones,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,diphenylamine (=N-phenylaniline),Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-butylpyridine,Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-pentylpyridine,Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-acetylpyridine,Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"2,3-dimethylpyrazine",Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"2,5-dimethylpyrazine",Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"2,6-dimethylpyrazine",Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-ethyl-5-methylpyrazine,Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-ethyl-6-methylpyrazine,Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,trimethylpyrazine,Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"3-ethyl-2,5-dimethylpyrazine",Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"2-ethyl-3,5-dimethylpyrazine",Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,tetramethylpyrazine,Bases,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-isopropyl-4-methylthiazole,Sulfur compounds,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"2,4,5-trimethylthiazole",Sulfur compounds,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"2-isobutyl-4,5-dimethylthiazole",Sulfur compounds,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"1,8-cineole (=eucalyptol)",Ethers,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,4-vinylphenol,Phenols,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,carvacrol (=5-isopropyl-2-methylphenol),Phenols,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"1-allyl-4-methoxybenzene (=estragole, methylchavicol)",Phenols,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,anethole (=1-methoxy-4-(1-propenyl)benzene),Phenols,0,5000
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"(E)-anethole (=(E)-1-methoxy-4-(1-propenyl)benzene, anise camphor)",Phenols,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-methoxy-4-vinylphenol (=4-vinylguaiacol),Phenols,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"5-allyl-1,3-benzodioxole (=safrole)",Phenols,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"6-allyl-4-methoxy-1,3-benzodioxole (=myristicin)",Phenols,500,500
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,5-methyl-5-vinyl-tetrahydrofuran-2-ol (=lavender lactol),Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,anhydrolinalool oxide (5),Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"linalool oxide B (cis, 5-ring)",Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"linalool oxide A (trans, 5-ring)",Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-pentylfuran,Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-hexylfuran,Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,3-(4-methyl-3-pentenyl)furan (=perillene),Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-octylfuran,Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,2-decylfuran,Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,lilac alcohol,Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"α,5-dimethyl-5-vinylfuranacetic acid (=davana acid)",Furans,,
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,cis-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",<1000,32000
CORIANDER SEED (Coriandrum sativum L.),,Spices & Condiments,"cis-3-butyl-3a,4,5,6-tetrahydro-phthalide (=neocnidilide)",Anhydrides and phthalides,,
GIN,,Alcoholic Beverages > 20% alc.,β-myrcene (=myrcene),Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,β-farnesene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,α-phellandrene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,β-phellandrene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,α-terpinene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,γ-terpinene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,terpinolene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,limonene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,α-humulene (=humulene),Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,α-pinene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,β-pinene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,camphene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,α-thujene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,sabinene (=4(10)-thujene),Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,3-carene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,γ-cadinene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,δ-cadinene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,α-muurolene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,γ-muurolene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,β-caryophyllene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,α-cubebene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,β-copaene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,ar-abietatriene (=dehydroabietane),Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,tricyclene,Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,"1-isopropenyl-4-methylbenzene (=α,p-dimethyl styrene, p-cymenene, dehydro-p-cymene)",Hydrocarbons,,
GIN,,Alcoholic Beverages > 20% alc.,methanol,Alcohols,76,76
GIN,,Alcoholic Beverages > 20% alc.,ethanol,Alcohols,Present,Present
GIN,,Alcoholic Beverages > 20% alc.,1-propanol (=propyl alcohol),Alcohols,1.2,1.2
GIN,,Alcoholic Beverages > 20% alc.,2-methyl-1-propanol (=isobutanol),Alcohols,1.6,1.6
GIN,,Alcoholic Beverages > 20% alc.,1-butanol,Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,2-butanol (=sec-butanol),Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,3-methyl-1-butanol (=isoamyl alcohol),Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,1-hexanol,Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,citronellol,Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,geraniol,Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,nerol,Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,linalool,Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,2-phenylethanol (=phenethyl alcohol),Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,α-terpineol,Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,4-terpineol (=terpinen-4-ol),Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,borneol,Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,δ-cadinol (=torreyol),Alcohols,,
GIN,,Alcoholic Beverages > 20% alc.,acetaldehyde (=ethanal),"Carbonyls, aldehydes",4,4
GIN,,Alcoholic Beverages > 20% alc.,nonanal (=pelargonaldehyde),"Carbonyls, aldehydes",,
GIN,,Alcoholic Beverages > 20% alc.,decanal (=capraldehyde),"Carbonyls, aldehydes",,
GIN,,Alcoholic Beverages > 20% alc.,(E)-2-decenal,"Carbonyls, aldehydes",,
GIN,,Alcoholic Beverages > 20% alc.,cinnamaldehyde (=3-phenyl-2-propenal),"Carbonyls, aldehydes",,
GIN,,Alcoholic Beverages > 20% alc.,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",1.6,1.6
GIN,,Alcoholic Beverages > 20% alc.,camphor (=alcanfor),"Carbonyls, ketones",,
GIN,,Alcoholic Beverages > 20% alc.,ethyl formate,Esters,1.6,1.6
GIN,,Alcoholic Beverages > 20% alc.,methyl acetate,Esters,,
GIN,,Alcoholic Beverages > 20% alc.,ethyl acetate,Esters,trace,trace
GIN,,Alcoholic Beverages > 20% alc.,geranyl acetate,Esters,,
GIN,,Alcoholic Beverages > 20% alc.,linalyl acetate,Esters,,
GIN,,Alcoholic Beverages > 20% alc.,4-terpinenyl acetate,Esters,,
GIN,,Alcoholic Beverages > 20% alc.,bornyl acetate,Esters,,
GIN,,Alcoholic Beverages > 20% alc.,ethyl decanoate (=ethyl caprate),Esters,trace,trace
GIN,,Alcoholic Beverages > 20% alc.,ethyl dodecanoate (=ethyl laurate),Esters,trace,trace
GIN,,Alcoholic Beverages > 20% alc.,ethyl tetradecanoate (=ethyl myristate),Esters,,
GIN,,Alcoholic Beverages > 20% alc.,"1,8-cineole (=eucalyptol)",Ethers,,
GIN,,Alcoholic Beverages > 20% alc.,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,,
GIN,,Alcoholic Beverages > 20% alc.,α-copaene oxide,"(Ep)oxides, pyrans, coumarins",,
GIN,,Alcoholic Beverages > 20% alc.,cis-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
GIN,,Alcoholic Beverages > 20% alc.,trans-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,methanol,Alcohols,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,ethanol,Alcohols,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,2-propen-1-ol (=allyl alcohol),Alcohols,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,(E)-2-buten-1-ol,Alcohols,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,(Z)-3-penten-1-ol,Alcohols,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,(Z)-3-hexen-1-ol (=leaf alcohol),Alcohols,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,(E)-2-hepten-1-ol,Alcohols,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,acetaldehyde (=ethanal),"Carbonyls, aldehydes",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,propanal (=propionaldehyde),"Carbonyls, aldehydes",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,butanal (=butyraldehyde),"Carbonyls, aldehydes",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,2-butenal (=crotonaldehyde),"Carbonyls, aldehydes",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,(E)-2-pentenal,"Carbonyls, aldehydes",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,hexanal (=capronaldehyde),"Carbonyls, aldehydes",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,(E)-2-hexenal (=leaf aldehyde),"Carbonyls, aldehydes",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,2-butanone (=ethyl methyl ketone),"Carbonyls, ketones",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,"2,3-butanedione (=diacetyl)","Carbonyls, ketones",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,3-pentanone,"Carbonyls, ketones",,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,methanethiol (=methyl mercaptan),Sulfur compounds,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,"dimethyl sulfide (=thiobismethane, methylthiomethane, methyl sulfide)",Sulfur compounds,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,dimethyl disulfide (=methyldithiomethane),Sulfur compounds,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,methyl propyl disulfide,Sulfur compounds,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,"dimethyl trisulfide (=2,3,4-trithiapentane, methyltrithiomethane)",Sulfur compounds,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,allyl isothiocyanate (=allyl mustard oil),Sulfur compounds,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,butyl isothiocyanate,Sulfur compounds,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,"thiiraneacetonitrile (=3,4-epithiobutanenitrile)",Sulfur compounds,,
BRUSSELS SPROUTS (Brassica oleracea var gemmifera),,Vegetables,"3-butenenitrile (=allyl cyanide, vinylacetonitrile)",Nitriles and amides,,
,RICE (Oryza sativa L.),Bread & Cereals,nonane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,decane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,undecane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,dodecane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,tridecane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,tetradecane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,pentadecane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,hexadecane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,heptadecane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,octadecane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,nonadecane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,eicosane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,heneicosane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,docosane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,tricosane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,tetracosane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,pentacosane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,hexacosane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,heptacosane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,octacosane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,nonacosane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,triacontane,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,limonene,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,α-pinene,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,3-carene,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,α-himachalene,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,β-himachalene,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,benzene,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,methylbenzene (=toluene),Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,ethylbenzene (=α-methyltoluene),Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,vinylbenzene (=styrene),Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,propylbenzene,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,isopropylbenzene (=cumene),Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,(1-propenyl)benzene,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,butylbenzene,Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,"1,2-dimethylbenzene (=o-xylene)",Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,"1,3-dimethylbenzene (=m-xylene)",Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,"1,4-dimethylbenzene (=p-xylene)",Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,dimethylbenzene (unkn.str.) (=xylene (unkn.str.)),Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,1-ethyl-2-methylbenzene (=o-ethyltoluene),Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,1-ethyl-4-methylbenzene (=p-ethyltoluene),Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,"1,2-diethylbenzene",Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,"1,3-diethylbenzene",Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,"1,4-diethylbenzene",Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,"1,2,3-trimethylbenzene (=hemimellitene)",Hydrocarbons,,
,RICE (Oryza sativa L.),Bread & Cereals,"1,2,4-trimethylbenzene (=pseudocumene)",Hydrocarbons,,
