Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
VINEGAR,,Spices & Condiments,"sec-butyl acetate (=2-butyl acetate, 1-methylpropyl acetate)",Esters,43,67
VINEGAR,,Spices & Condiments,2-methylbutyl acetate,Esters,,
VINEGAR,,Spices & Condiments,pentyl acetate (=amyl acetate),Esters,52,140
VINEGAR,,Spices & Condiments,"isopentyl acetate (=3-methylbutyl acetate, isoamyl acetate)",Esters,,
VINEGAR,,Spices & Condiments,benzyl acetate,Esters,,
VINEGAR,,Spices & Condiments,phenethyl acetate,Esters,,
VINEGAR,,Spices & Condiments,ethyl propanoate,Esters,,
VINEGAR,,Spices & Condiments,ethyl 2-hydroxypropanoate (=ethyl lactate),Esters,,
VINEGAR,,Spices & Condiments,ethyl butanoate,Esters,,
VINEGAR,,Spices & Condiments,ethyl pentanoate,Esters,,
VINEGAR,,Spices & Condiments,diethyl succinate (=diethyl butanedioate),Esters,,
VINEGAR,,Spices & Condiments,methyl benzoate,Esters,,
VINEGAR,,Spices & Condiments,ethyl benzoate,Esters,,
VINEGAR,,Spices & Condiments,isopentyl benzoate,Esters,,
VINEGAR,,Spices & Condiments,diethyl phthalate,Esters,,
VINEGAR,,Spices & Condiments,"4-hydroxybutanoic acid lactone (=dihydro-2(3H)-furanone, 4-butanolide, γ-butyrolactone)",Lactones,,
VINEGAR,,Spices & Condiments,1-ethoxy-1-methoxyethane,Acetals,,
VINEGAR,,Spices & Condiments,"1,1-diethoxyethane (=acetal, acetaldehyde diethyl acetal)",Acetals,,
VINEGAR,,Spices & Condiments,"2-bromo-1,1-diethoxyethane",Acetals,,
VINEGAR,,Spices & Condiments,dimethyl ether,Ethers,,
VINEGAR,,Spices & Condiments,ethyl isopropyl ether,Ethers,,
VINEGAR,,Spices & Condiments,sec-butyl ethyl ether,Ethers,,
VINEGAR,,Spices & Condiments,chloromethane,Halogens,,
VINEGAR,,Spices & Condiments,tetrachloroethane (unkn.str.),Halogens,,
VINEGAR,,Spices & Condiments,"1,2,4-trichlorobenzene",Halogens,,
VINEGAR,,Spices & Condiments,bromomethane,Halogens,,
VINEGAR,,Spices & Condiments,1-bromoethane,Halogens,,
VINEGAR,,Spices & Condiments,"1,1-dibromoethane",Halogens,,
VINEGAR,,Spices & Condiments,1-bromopropane,Halogens,,
VINEGAR,,Spices & Condiments,1-bromo-2-phenylethane (=phenethyl bromide),Halogens,,
VINEGAR,,Spices & Condiments,iodomethane,Halogens,,
VINEGAR,,Spices & Condiments,2-bromo-4-chloropentane,Halogens,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,22000,22000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,(E)-β-farnesene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-phellandrene,Hydrocarbons,17000,17000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,β-phellandrene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-terpinene,Hydrocarbons,75000,75000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,γ-terpinene,Hydrocarbons,116000,116000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,terpinolene,Hydrocarbons,37000,37000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,limonene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,(4R)-(+)-limonene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,(4S)-(-)-limonene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,β-sesquiphellandrene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,β-elemene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-bisabolene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,β-bisabolene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,germacrene D,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-pinene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,(1R)-α-pinene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,(1S)-α-pinene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,β-pinene,Hydrocarbons,106000,106000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,(1R)-β-pinene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,(1S)-β-pinene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,camphene,Hydrocarbons,3000,3000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,cyclocopacamphene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-thujene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,125000,125000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,3-carene,Hydrocarbons,21000,21000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,trans-α-bergamotene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-amorphene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,γ-cadinene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,δ-cadinene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,cubenene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-muurolene,Hydrocarbons,1000,1000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,γ-muurolene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"α-selinene (=5β,7α,10α-selina-3,11-diene)",Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,bicyclogermacrene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,β-caryophyllene,Hydrocarbons,5000,5000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-cubebene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,β-cubebene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-copaene (=copaene),Hydrocarbons,2000,2000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,aromadendrene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-gurjunene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,14000,14000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"1-isopropenyl-4-methylbenzene (=α,p-dimethyl styrene, p-cymenene, dehydro-p-cymene)",Hydrocarbons,1000,1000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,calamenene,Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,viridiflorene (=ledene),Hydrocarbons,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,zonarene,Hydrocarbons,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,geraniol,Alcohols,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,linalool,Alcohols,3000,3000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,(R)-(-)-linalool (=licareol),Alcohols,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,(S)-(+)-linalool (=coriandrol),Alcohols,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-terpineol,Alcohols,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,142000,142000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,cis-p-2-menthen-1-ol,Alcohols,2000,2000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,trans-p-2-menthen-1-ol,Alcohols,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,cis-piperitol,Alcohols,1000,1000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,trans-piperitol,Alcohols,1000,1000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,borneol,Alcohols,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,cis-sabinene hydrate (=cis-4-thujanol),Alcohols,2000,2000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,trans-sabinene hydrate (=trans-4-thujanol),Alcohols,2000,2000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"3-methylbutanal (=isopentanal, isovaleraldehyde)","Carbonyls, aldehydes",trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,pentanal (=valeraldehyde),"Carbonyls, aldehydes",1000,1000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,phellandral,"Carbonyls, aldehydes",trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,myrtenal,"Carbonyls, aldehydes",trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,piperitone,"Carbonyls, ketones",trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,citronellyl acetate,Esters,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,geranyl acetate,Esters,1000,1000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,α-terpinyl acetate,Esters,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,4-terpinenyl acetate,Esters,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,cis-myrtanyl acetate,Esters,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,bornyl acetate,Esters,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"1,4-cineole",Ethers,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"1,8-cineole (=eucalyptol)",Ethers,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,eugenol (=4-allyl-2-methoxyphenol),Phenols,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,isoeugenol (=2-methoxy-4-(1-propenyl)-phenol),Phenols,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"methyleugenol (=4-allyl-1,2-dimethoxybenzene)",Phenols,1000,1000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"(E)-1,2-dimethoxy-4-(1-propenyl)-benzene (=(E)-methylisoeugenol)",Phenols,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"5-allyl-1,3-benzodioxole (=safrole)",Phenols,2000,19900
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"5-allyl-1,2,3-trimethoxybenzene (=elemicin)",Phenols,20000,20000
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"(Z)-1,2,3-trimethoxy-5-(1-propenyl)benzene (=Z-isoelemicin)",Phenols,,
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"(E)-1,2,3-trimethoxy-5-(1-propenyl)benzene (=E-isoelemicin)",Phenols,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"6-allyl-4-methoxy-1,3-benzodioxole (=myristicin)",Phenols,13000,75500
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"(E)-4-methoxy-6-(1-propenyl)-1,3-benzodioxole (=E-isomyristicin)",Phenols,trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,"6,8-epoxy-p-1-menthene (=pinol)","(Ep)oxides, pyrans, coumarins",trace,trace
MACE (Myristica fragrans Houttuyn),,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",trace,trace
,PARSLEY (Petroselium species),Vegetables,nonane,Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,"(E,Z)-1,3,5-undecatriene",Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,tridecane,Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,β-ocimene,Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,(Z)-β-ocimene,Hydrocarbons,2.7,2.7
,PARSLEY (Petroselium species),Vegetables,(E)-β-ocimene,Hydrocarbons,5.2,5.2
,PARSLEY (Petroselium species),Vegetables,β-myrcene (=myrcene),Hydrocarbons,90,302
,PARSLEY (Petroselium species),Vegetables,β-farnesene,Hydrocarbons,trace,247
,PARSLEY (Petroselium species),Vegetables,α-phellandrene,Hydrocarbons,1.8,51.2
,PARSLEY (Petroselium species),Vegetables,β-phellandrene,Hydrocarbons,trace,867.2
,PARSLEY (Petroselium species),Vegetables,α-terpinene,Hydrocarbons,1.6,1.6
,PARSLEY (Petroselium species),Vegetables,γ-terpinene,Hydrocarbons,9.6,29
,PARSLEY (Petroselium species),Vegetables,terpinene (unkn.str.),Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,terpinolene,Hydrocarbons,6,148.1
,PARSLEY (Petroselium species),Vegetables,"(+)-m-1(6),8-menthadiene",Hydrocarbons,980,980
,PARSLEY (Petroselium species),Vegetables,limonene,Hydrocarbons,6,252
,PARSLEY (Petroselium species),Vegetables,"p-1,3,8-menthatriene",Hydrocarbons,500,640.7
,PARSLEY (Petroselium species),Vegetables,β-sesquiphellandrene,Hydrocarbons,1.9,1.9
,PARSLEY (Petroselium species),Vegetables,α-elemene,Hydrocarbons,69.2,69.2
,PARSLEY (Petroselium species),Vegetables,β-elemene,Hydrocarbons,6.3,11.9
,PARSLEY (Petroselium species),Vegetables,γ-elemene,Hydrocarbons,trace,4.3
,PARSLEY (Petroselium species),Vegetables,β-bisabolene,Hydrocarbons,33.3,92
,PARSLEY (Petroselium species),Vegetables,germacrene B,Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,α-pinene,Hydrocarbons,0.1,4324
,PARSLEY (Petroselium species),Vegetables,β-pinene,Hydrocarbons,1.2,3548
,PARSLEY (Petroselium species),Vegetables,santene,Hydrocarbons,1.2,1.2
,PARSLEY (Petroselium species),Vegetables,camphene,Hydrocarbons,4.2,33
,PARSLEY (Petroselium species),Vegetables,α-thujene,Hydrocarbons,0.6,45
,PARSLEY (Petroselium species),Vegetables,sabinene (=4(10)-thujene),Hydrocarbons,0.6,181
,PARSLEY (Petroselium species),Vegetables,3-carene,Hydrocarbons,trace,14
,PARSLEY (Petroselium species),Vegetables,α-cadinene,Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,γ-cadinene,Hydrocarbons,36.8,36.8
,PARSLEY (Petroselium species),Vegetables,β-caryophyllene,Hydrocarbons,3.6,50
,PARSLEY (Petroselium species),Vegetables,α-cubebene,Hydrocarbons,12.9,12.9
,PARSLEY (Petroselium species),Vegetables,α-copaene (=copaene),Hydrocarbons,trace,trace
,PARSLEY (Petroselium species),Vegetables,benzene,Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,methylbenzene (=toluene),Hydrocarbons,trace,trace
,PARSLEY (Petroselium species),Vegetables,ethylbenzene (=α-methyltoluene),Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,vinylbenzene (=styrene),Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,isopropylbenzene (=cumene),Hydrocarbons,trace,trace
,PARSLEY (Petroselium species),Vegetables,isobutylbenzene,Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,"1,2-dimethylbenzene (=o-xylene)",Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,"1,3-dimethylbenzene (=m-xylene)",Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,"1,4-dimethylbenzene (=p-xylene)",Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,dimethylbenzene (unkn.str.) (=xylene (unkn.str.)),Hydrocarbons,trace,trace
,PARSLEY (Petroselium species),Vegetables,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,0.8,97.8
,PARSLEY (Petroselium species),Vegetables,"1-isopropenyl-4-methylbenzene (=α,p-dimethyl styrene, p-cymenene, dehydro-p-cymene)",Hydrocarbons,9,500.6
,PARSLEY (Petroselium species),Vegetables,naphthalene,Hydrocarbons,,
,PARSLEY (Petroselium species),Vegetables,methanol,Alcohols,,
,PARSLEY (Petroselium species),Vegetables,ethanol,Alcohols,,
,PARSLEY (Petroselium species),Vegetables,(Z)-3-hexen-1-ol (=leaf alcohol),Alcohols,6.4,6.4
,PARSLEY (Petroselium species),Vegetables,isomyrcenol,Alcohols,21,21
,PARSLEY (Petroselium species),Vegetables,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,47.3,47.3
,PARSLEY (Petroselium species),Vegetables,α-terpineol,Alcohols,1.7,117.2
,PARSLEY (Petroselium species),Vegetables,4-terpineol (=terpinen-4-ol),Alcohols,trace,trace
,PARSLEY (Petroselium species),Vegetables,myrtenol,Alcohols,trace,trace
,PARSLEY (Petroselium species),Vegetables,δ-cadinol (=torreyol),Alcohols,40.6,40.6
,PARSLEY (Petroselium species),Vegetables,carotol,Alcohols,,
,PARSLEY (Petroselium species),Vegetables,falcarinol,Alcohols,30,30
,PARSLEY (Petroselium species),Vegetables,falcarindiol,Alcohols,10,10
,PARSLEY (Petroselium species),Vegetables,acetaldehyde (=ethanal),"Carbonyls, aldehydes",,
,PARSLEY (Petroselium species),Vegetables,hexanal (=capronaldehyde),"Carbonyls, aldehydes",7.9,7.9
,PARSLEY (Petroselium species),Vegetables,(E)-2-hexenal (=leaf aldehyde),"Carbonyls, aldehydes",,
,PARSLEY (Petroselium species),Vegetables,"2,4-decadienal","Carbonyls, aldehydes",,
,PARSLEY (Petroselium species),Vegetables,"citronellal (=3,7-dimethyl-6-octenal)","Carbonyls, aldehydes",31,31
,PARSLEY (Petroselium species),Vegetables,benzaldehyde,"Carbonyls, aldehydes",2.4,2.4
,PARSLEY (Petroselium species),Vegetables,4-isopropylbenzaldehyde (=cuminaldehyde),"Carbonyls, aldehydes",trace,trace
,PARSLEY (Petroselium species),Vegetables,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",4.8,4.8
,PARSLEY (Petroselium species),Vegetables,2-(4-methylphenyl)propanal,"Carbonyls, aldehydes",1.7,20.4
,PARSLEY (Petroselium species),Vegetables,p-1-menthen-9-al,"Carbonyls, aldehydes",66,66
,PARSLEY (Petroselium species),Vegetables,"p-1,4-menthadien-7-al","Carbonyls, aldehydes",,
,PARSLEY (Petroselium species),Vegetables,phellandral,"Carbonyls, aldehydes",4.9,4.9
,PARSLEY (Petroselium species),Vegetables,myrtenal,"Carbonyls, aldehydes",10,10
,PARSLEY (Petroselium species),Vegetables,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",,
,PARSLEY (Petroselium species),Vegetables,4-isopropyl-2-cyclohexen-1-one (=cryptone),"Carbonyls, ketones",trace,6.4
,PARSLEY (Petroselium species),Vegetables,4-methylacetophenone,"Carbonyls, ketones",133.3,133.3
,PARSLEY (Petroselium species),Vegetables,piperitone,"Carbonyls, ketones",44,44
,PARSLEY (Petroselium species),Vegetables,campherenone,"Carbonyls, ketones",47,47
,PARSLEY (Petroselium species),Vegetables,pinocamphone,"Carbonyls, ketones",37,37
,PARSLEY (Petroselium species),Vegetables,santenone,"Carbonyls, ketones",8.7,8.7
,PARSLEY (Petroselium species),Vegetables,3-hexenyl acetate,Esters,,
,PARSLEY (Petroselium species),Vegetables,benzyl benzoate,Esters,,
,PARSLEY (Petroselium species),Vegetables,"dimethyl sulfide (=thiobismethane, methylthiomethane, methyl sulfide)",Sulfur compounds,,
,PARSLEY (Petroselium species),Vegetables,dimethyl disulfide (=methyldithiomethane),Sulfur compounds,,
,PARSLEY (Petroselium species),Vegetables,dichloromethane (=methylene chloride),Halogens,,
,PARSLEY (Petroselium species),Vegetables,1-chloroethane (=ethyl chloride),Halogens,,
,PARSLEY (Petroselium species),Vegetables,thymol (=2-isopropyl-5-methylphenol),Phenols,,
,PARSLEY (Petroselium species),Vegetables,"5-allyl-1,2,3-trimethoxybenzene (=elemicin)",Phenols,18.5,743
,PARSLEY (Petroselium species),Vegetables,"6-allyl-4-methoxy-1,3-benzodioxole (=myristicin)",Phenols,20,5241
,PARSLEY (Petroselium species),Vegetables,"5-allyl-4,7-dimethoxy-1,3-benzodioxole (=apiole, parsley apiole)",Phenols,trace,1275
,PARSLEY (Petroselium species),Vegetables,"1-allyl-2,3,4,5-tetramethoxybenzene",Phenols,967,967
,PARSLEY (Petroselium species),Vegetables,2-pentylfuran,Furans,3.6,3.6
,PARSLEY (Petroselium species),Vegetables,dimethylbenzofuran (unkn.str.),Furans,trace,trace
,PARSLEY (Petroselium species),Vegetables,"1,2:3,4-diepoxy-p-8-menthene","(Ep)oxides, pyrans, coumarins",,
,PARSLEY (Petroselium species),Vegetables,"1,4-epidioxy-p-2,8-menthadiene","(Ep)oxides, pyrans, coumarins",,
,PARSLEY (Petroselium species),Vegetables,7-methoxy-8-(3-methyl-2-butenyl)coumarin (=osthol),"(Ep)oxides, pyrans, coumarins",33.6,33.6
,PARSLEY (Petroselium species),Vegetables,"3-butyl-4,5-dihydrophthalide (=sedanenolide, senkyunolide)",Anhydrides and phthalides,5,5
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,nonane,Hydrocarbons,,
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,"(E,Z)-1,3,5-undecatriene",Hydrocarbons,,
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,tridecane,Hydrocarbons,,
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,β-ocimene,Hydrocarbons,,
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,(Z)-β-ocimene,Hydrocarbons,2.7,2.7
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,(E)-β-ocimene,Hydrocarbons,5.2,5.2
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,β-myrcene (=myrcene),Hydrocarbons,302,302
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,β-farnesene,Hydrocarbons,trace,trace
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,α-phellandrene,Hydrocarbons,1.8,51.2
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,β-phellandrene,Hydrocarbons,trace,867.2
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,α-terpinene,Hydrocarbons,1.6,1.6
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,γ-terpinene,Hydrocarbons,9.6,29
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,terpinene (unkn.str.),Hydrocarbons,,
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,terpinolene,Hydrocarbons,6,148.1
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,limonene,Hydrocarbons,6,252
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,"p-1,3,8-menthatriene",Hydrocarbons,500,640.7
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,β-sesquiphellandrene,Hydrocarbons,1.9,1.9
PARSLEY LEAVES,PARSLEY (Petroselium species),Vegetables,α-elemene,Hydrocarbons,69.2,69.2
