Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
,CELERY (Apium graveolens L.),Vegetables,decanal (=capraldehyde),"Carbonyls, aldehydes",,
,CELERY (Apium graveolens L.),Vegetables,undecanal,"Carbonyls, aldehydes",,
,CELERY (Apium graveolens L.),Vegetables,dodecanal,"Carbonyls, aldehydes",,
,CELERY (Apium graveolens L.),Vegetables,"citronellal (=3,7-dimethyl-6-octenal)","Carbonyls, aldehydes",,
,CELERY (Apium graveolens L.),Vegetables,neral (=β-citral),"Carbonyls, aldehydes",,
,CELERY (Apium graveolens L.),Vegetables,benzaldehyde,"Carbonyls, aldehydes",,
,CELERY (Apium graveolens L.),Vegetables,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",,
,CELERY (Apium graveolens L.),Vegetables,cinnamaldehyde (=3-phenyl-2-propenal),"Carbonyls, aldehydes",1500,1500
,CELERY (Apium graveolens L.),Vegetables,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",,
,CELERY (Apium graveolens L.),Vegetables,2-butanone (=ethyl methyl ketone),"Carbonyls, ketones",,
,CELERY (Apium graveolens L.),Vegetables,"2,3-butanedione (=diacetyl)","Carbonyls, ketones",,
,CELERY (Apium graveolens L.),Vegetables,2-pentanone,"Carbonyls, ketones",,
,CELERY (Apium graveolens L.),Vegetables,4-isopropyl-2-cyclohexen-1-one (=cryptone),"Carbonyls, ketones",0.18,0.18
,CELERY (Apium graveolens L.),Vegetables,4-methylacetophenone,"Carbonyls, ketones",0.21,0.21
,CELERY (Apium graveolens L.),Vegetables,α-ionone,"Carbonyls, ketones",0.2,500
,CELERY (Apium graveolens L.),Vegetables,1-phenyl-1-pentanone (=valerophenone),"Carbonyls, ketones",0.1,4000
,CELERY (Apium graveolens L.),Vegetables,menthone,"Carbonyls, ketones",,
,CELERY (Apium graveolens L.),Vegetables,isomenthone,"Carbonyls, ketones",,
,CELERY (Apium graveolens L.),Vegetables,piperitone,"Carbonyls, ketones",,
,CELERY (Apium graveolens L.),Vegetables,isopulegone,"Carbonyls, ketones",1600,1600
,CELERY (Apium graveolens L.),Vegetables,trans-dihydrocarvone,"Carbonyls, ketones",,
,CELERY (Apium graveolens L.),Vegetables,cis-dihydrocarvone,"Carbonyls, ketones",,
,CELERY (Apium graveolens L.),Vegetables,"carvone (=p-6,8-menthadien-2-one)","Carbonyls, ketones",0.05,2000
,CELERY (Apium graveolens L.),Vegetables,acetic acid,Acids,0.2,0.2
,CELERY (Apium graveolens L.),Vegetables,2-methylpropanoic acid (=isobutyric acid),Acids,,
,CELERY (Apium graveolens L.),Vegetables,"2-oxopropanoic acid (=pyruvic acid, acetylformic acid)",Acids,,
,CELERY (Apium graveolens L.),Vegetables,(Z)-2-methyl-2-butenoic acid (=angelic acid),Acids,0.1,0.1
,CELERY (Apium graveolens L.),Vegetables,(E)-2-methyl-2-butenoic acid (=tiglic acid),Acids,0.1,0.1
,CELERY (Apium graveolens L.),Vegetables,pentanoic acid (=valeric acid),Acids,,
,CELERY (Apium graveolens L.),Vegetables,"(Z,Z)-9,12-octadecadienoic acid (=linoleic acid)",Acids,,
,CELERY (Apium graveolens L.),Vegetables,"7-methoxy-1,3-benzodioxole-5-carboxylic acid",Acids,,
,CELERY (Apium graveolens L.),Vegetables,(Z)-3-hexenyl acetate,Esters,0.04,0.04
,CELERY (Apium graveolens L.),Vegetables,decyl acetate,Esters,,
,CELERY (Apium graveolens L.),Vegetables,citronellyl acetate,Esters,,
,CELERY (Apium graveolens L.),Vegetables,geranyl acetate,Esters,400,400
,CELERY (Apium graveolens L.),Vegetables,neryl acetate,Esters,,
,CELERY (Apium graveolens L.),Vegetables,linalyl acetate,Esters,,
,CELERY (Apium graveolens L.),Vegetables,terpinyl acetate (unkn.str.),Esters,,
,CELERY (Apium graveolens L.),Vegetables,dihydrocarvyl acetate,Esters,0.1,0.1
,CELERY (Apium graveolens L.),Vegetables,"p-1(7),8-menthadien-2-yl acetate",Esters,0.4,0.4
,CELERY (Apium graveolens L.),Vegetables,carvyl acetate,Esters,0.14,0.14
,CELERY (Apium graveolens L.),Vegetables,trans-carvyl acetate,Esters,3.4,3.4
,CELERY (Apium graveolens L.),Vegetables,cis-carvyl acetate,Esters,0.4,0.4
,CELERY (Apium graveolens L.),Vegetables,pinocarvyl acetate,Esters,0.1,0.8
,CELERY (Apium graveolens L.),Vegetables,terpinyl propanoate (unkn.str.),Esters,,
,CELERY (Apium graveolens L.),Vegetables,(Z)-3-hexenyl 2-oxopropanoate (=(Z)-3-hexenyl pyruvate),Esters,,
,CELERY (Apium graveolens L.),Vegetables,geranyl butanoate,Esters,,
,CELERY (Apium graveolens L.),Vegetables,ethyl 3-methylbutanoate (=ethyl isovalerate),Esters,,
,CELERY (Apium graveolens L.),Vegetables,methyl hexadecanoate (=methyl palmitate),Esters,0.4,0.4
,CELERY (Apium graveolens L.),Vegetables,methyl octadecanoate (=methyl stearate),Esters,0.5,0.5
,CELERY (Apium graveolens L.),Vegetables,methyl 6-pentanoyl-1-cyclohexenecarboxylate (=methyl sedanonate),Esters,,
,CELERY (Apium graveolens L.),Vegetables,benzyl benzoate,Esters,,
,CELERY (Apium graveolens L.),Vegetables,"methyl 3,4-dihydroxycinnamate",Esters,0.1,3
,CELERY (Apium graveolens L.),Vegetables,"ethyl 3,4-dihydroxycinnamate",Esters,1.2,1.2
,CELERY (Apium graveolens L.),Vegetables,"4-hydroxydodecanoic acid lactone (=4-dodecanolide, γ-dodecalactone)",Lactones,,
,CELERY (Apium graveolens L.),Vegetables,ammonia,Bases,19600,19600
,CELERY (Apium graveolens L.),Vegetables,methylamine,Bases,6.4,6.4
,CELERY (Apium graveolens L.),Vegetables,pentylamine,Bases,0.8,0.8
,CELERY (Apium graveolens L.),Vegetables,dimethylamine,Bases,5,5
,CELERY (Apium graveolens L.),Vegetables,aniline,Bases,0.7,0.7
,CELERY (Apium graveolens L.),Vegetables,N-methylaniline,Bases,0.5,0.5
,CELERY (Apium graveolens L.),Vegetables,methylaniline (unkn.str.) (=toluidine (unkn.str.)),Bases,1,1
,CELERY (Apium graveolens L.),Vegetables,benzylamine,Bases,3.4,3.4
,CELERY (Apium graveolens L.),Vegetables,N-methylphenethylamine,Bases,0.5,0.5
,CELERY (Apium graveolens L.),Vegetables,diphenylamine (=N-phenylaniline),Bases,52,52
,CELERY (Apium graveolens L.),Vegetables,pyrrolidine,Bases,0.4,0.4
,CELERY (Apium graveolens L.),Vegetables,pyridine,Bases,,
,CELERY (Apium graveolens L.),Vegetables,2-(sec-butyl)-3-methoxypyrazine,Bases,,
,CELERY (Apium graveolens L.),Vegetables,"dimethyl sulfide (=thiobismethane, methylthiomethane, methyl sulfide)",Sulfur compounds,,
,CELERY (Apium graveolens L.),Vegetables,3-methyl-2-thiophenecarbaldehyde,Sulfur compounds,,
,CELERY (Apium graveolens L.),Vegetables,thymol (=2-isopropyl-5-methylphenol),Phenols,1700,1700
,CELERY (Apium graveolens L.),Vegetables,2-methoxyphenol (=guaiacol),Phenols,,
,CELERY (Apium graveolens L.),Vegetables,2-methoxy-4-vinylphenol (=4-vinylguaiacol),Phenols,,
,CELERY (Apium graveolens L.),Vegetables,eugenol (=4-allyl-2-methoxyphenol),Phenols,,
,CELERY (Apium graveolens L.),Vegetables,"6-allyl-4-methoxy-1,3-benzodioxole (=myristicin)",Phenols,0.33,1800
,CELERY (Apium graveolens L.),Vegetables,"5-allyl-4,7-dimethoxy-1,3-benzodioxole (=apiole, parsley apiole)",Phenols,4.06,4.06
,CELERY (Apium graveolens L.),Vegetables,2-pentylfuran,Furans,0.11,0.11
,CELERY (Apium graveolens L.),Vegetables,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,,
,CELERY (Apium graveolens L.),Vegetables,"cis-limonene 1,2-oxide","(Ep)oxides, pyrans, coumarins",1.1,1.1
,CELERY (Apium graveolens L.),Vegetables,"trans-limonene 1,2-oxide","(Ep)oxides, pyrans, coumarins",0.1,0.8
,CELERY (Apium graveolens L.),Vegetables,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",3000,5500
,CELERY (Apium graveolens L.),Vegetables,7-hydroxycoumarin (=umbelliferone),"(Ep)oxides, pyrans, coumarins",,
,CELERY (Apium graveolens L.),Vegetables,seselin,"(Ep)oxides, pyrans, coumarins",,
,CELERY (Apium graveolens L.),Vegetables,7-hydroxy-8-(3-methyl-2-butenyl)-coumarin (=osthenol),"(Ep)oxides, pyrans, coumarins",,
,CELERY (Apium graveolens L.),Vegetables,7-hydroxy-8-methoxy-6-(3-methyl-2-butenyl)coumarin (=apigravin),"(Ep)oxides, pyrans, coumarins",,
,CELERY (Apium graveolens L.),Vegetables,psoralen (=furocoumarin),"(Ep)oxides, pyrans, coumarins",,
,CELERY (Apium graveolens L.),Vegetables,5-methoxypsoralen (=bergapten),"(Ep)oxides, pyrans, coumarins",0.33,1.45
,CELERY (Apium graveolens L.),Vegetables,8-methoxypsoralen (=xanthotoxin),"(Ep)oxides, pyrans, coumarins",0.37,1.83
,CELERY (Apium graveolens L.),Vegetables,5-isopentenoxypsoralen (=isoimperatorin),"(Ep)oxides, pyrans, coumarins",,
,CELERY (Apium graveolens L.),Vegetables,8-hydroxy-5-methoxypsoralen,"(Ep)oxides, pyrans, coumarins",,
,CELERY (Apium graveolens L.),Vegetables,"5,8-dimethoxypsoralen (=isopimpinellin)","(Ep)oxides, pyrans, coumarins",0,1.22
,CELERY (Apium graveolens L.),Vegetables,"6,7-dihydro-8-hydroxy-7-isopropenylpsoralen (=apiumetin)","(Ep)oxides, pyrans, coumarins",,
,CELERY (Apium graveolens L.),Vegetables,"6,7-dihydro-8-hydroxy-7-(1-hydroxy-1-methylethyl)psoralen (=rutaretin)","(Ep)oxides, pyrans, coumarins",,
,CELERY (Apium graveolens L.),Vegetables,3-butylhexahydrophthalide,Anhydrides and phthalides,0.04,0.04
,CELERY (Apium graveolens L.),Vegetables,butylhexahydrophthalide (unkn.str.),Anhydrides and phthalides,,
,CELERY (Apium graveolens L.),Vegetables,"3-butyl-3a,4,5,6-tetrahydro-phthalide (=sedanolide)",Anhydrides and phthalides,0.8,4.27
,CELERY (Apium graveolens L.),Vegetables,"cis-3-butyl-3a,4,5,6-tetrahydro-phthalide (=neocnidilide)",Anhydrides and phthalides,70,70
,CELERY (Apium graveolens L.),Vegetables,"trans-3-butyl-3a,4,5,6-tetrahydro-phthalide (=trans-sedanolide)",Anhydrides and phthalides,,
,CELERY (Apium graveolens L.),Vegetables,cnidilide,Anhydrides and phthalides,,
,CELERY (Apium graveolens L.),Vegetables,"3-butylidene-3a,4,5,6-tetrahydro-phthalide (=sedanonic anhydride)",Anhydrides and phthalides,4000,10000
,CELERY (Apium graveolens L.),Vegetables,"3a,4-dihydro-3-isobutylidene-phthalide",Anhydrides and phthalides,trace,0.7
,CELERY (Apium graveolens L.),Vegetables,"3a,4-dihydro-3-isopentylidene-phthalide",Anhydrides and phthalides,0.004,0.2
,CELERY (Apium graveolens L.),Vegetables,"3-butyl-4,5-dihydrophthalide (=sedanenolide, senkyunolide)",Anhydrides and phthalides,0.14,91000
,CELERY (Apium graveolens L.),Vegetables,"3-butylidene-4,5-dihydro-phthalide (=ligustilide)",Anhydrides and phthalides,1.2,45000
,CELERY (Apium graveolens L.),Vegetables,"(Z)-3-butylidene-4,5-dihydro-phthalide (=Z-ligustilide)",Anhydrides and phthalides,5,5
,CELERY (Apium graveolens L.),Vegetables,"(E)-3-butylidene-4,5-dihydro-phthalide (=E-ligustilide)",Anhydrides and phthalides,trace,trace
,CELERY (Apium graveolens L.),Vegetables,3-butylphthalide,Anhydrides and phthalides,1.5,40000
,CELERY (Apium graveolens L.),Vegetables,butylphthalide (unkn.str.),Anhydrides and phthalides,25600,25600
,CELERY (Apium graveolens L.),Vegetables,3-butylidenephthalide,Anhydrides and phthalides,0.7,3
,CELERY (Apium graveolens L.),Vegetables,(Z)-3-butylidenephthalide,Anhydrides and phthalides,trace,trace
,CELERY (Apium graveolens L.),Vegetables,(E)-3-butylidenephthalide,Anhydrides and phthalides,trace,trace
,CELERY (Apium graveolens L.),Vegetables,3-isobutylidenephthalide,Anhydrides and phthalides,0.001,0.2
,CELERY (Apium graveolens L.),Vegetables,3-isopentylidenephthalide,Anhydrides and phthalides,0.001,0.001
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,pentane,Hydrocarbons,0.26,0.26
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,2-methylpentane (=isohexane),Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,3-methylpentane,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,hexane,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,3-ethyl-4-methylhexane,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,octane,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,octane (branched),Hydrocarbons,0.02,0.02
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,nonane,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,nonane (branched),Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,"(E,Z)-1,3,5-undecatriene",Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,undecatriene (unkn.str.),Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,(Z)-β-ocimene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,(E)-β-ocimene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,allo-ocimene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,β-myrcene (=myrcene),Hydrocarbons,4,4
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,methylcyclopentane,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,cyclohexane,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,pentylcyclohexadiene (unkn.str.),Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,dimethylcyclohexane (unkn.str.),Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,α-phellandrene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,β-phellandrene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,α-terpinene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,γ-terpinene,Hydrocarbons,0.4,0.4
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,terpinolene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,limonene,Hydrocarbons,0.35,214
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,"p-1,3,8-menthatriene",Hydrocarbons,0.4,0.4
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,p-menthatriene (unkn.str.),Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,β-elemene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,ar-curcumene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,α-humulene (=humulene),Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,β-humulene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,α-pinene,Hydrocarbons,1.1,1.1
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,β-pinene,Hydrocarbons,0.2,0.2
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,camphene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,α-thujene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,sabinene (=4(10)-thujene),Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,δ-cadinene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,"α-selinene (=5β,7α,10α-selina-3,11-diene)",Hydrocarbons,0.05,0.05
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,"β-selinene (=4(14),11-selinadiene)",Hydrocarbons,0.42,7.5
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,selinene (unkn.str.),Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,valencene,Hydrocarbons,0.09,0.09
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,β-caryophyllene,Hydrocarbons,3.8,3.8
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,α-cedrene,Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,isopropylbenzene (=cumene),Hydrocarbons,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,pentylbenzene,Hydrocarbons,0.07,0.07
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,0.18,0.3
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,"1-isopropenyl-4-methylbenzene (=α,p-dimethyl styrene, p-cymenene, dehydro-p-cymene)",Hydrocarbons,0.12,0.12
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,ethanol,Alcohols,0.39,0.39
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,3-methyl-1-butanol (=isoamyl alcohol),Alcohols,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,2-methyl-2-butanol (=tert-amyl alcohol),Alcohols,,
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,1-hexanol,Alcohols,0.2,0.2
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,(E)-2-hexen-1-ol,Alcohols,0.2,0.2
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,(Z)-3-hexen-1-ol (=leaf alcohol),Alcohols,4.5,4.5
CELERY LEAVES and/or STALKS,CELERY (Apium graveolens L.),Vegetables,1-heptanol,Alcohols,,
