Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
,CINNAMOMUM SPECIES,Spices & Condiments,α-terpinene,Hydrocarbons,trace,4000
,CINNAMOMUM SPECIES,Spices & Condiments,γ-terpinene,Hydrocarbons,trace,trace
,CINNAMOMUM SPECIES,Spices & Condiments,terpinolene,Hydrocarbons,200,1000
,CINNAMOMUM SPECIES,Spices & Condiments,limonene,Hydrocarbons,trace,8000
,CINNAMOMUM SPECIES,Spices & Condiments,α-humulene (=humulene),Hydrocarbons,2000,6200
,CINNAMOMUM SPECIES,Spices & Condiments,γ-humulene,Hydrocarbons,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,α-pinene,Hydrocarbons,trace,17000
,CINNAMOMUM SPECIES,Spices & Condiments,β-pinene,Hydrocarbons,trace,12000
,CINNAMOMUM SPECIES,Spices & Condiments,camphene,Hydrocarbons,trace,8000
,CINNAMOMUM SPECIES,Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,trace,trace
,CINNAMOMUM SPECIES,Spices & Condiments,3-carene,Hydrocarbons,trace,300
,CINNAMOMUM SPECIES,Spices & Condiments,α-bergamotene,Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,γ-cadinene,Hydrocarbons,5800,5800
,CINNAMOMUM SPECIES,Spices & Condiments,δ-cadinene,Hydrocarbons,2000,2000
,CINNAMOMUM SPECIES,Spices & Condiments,cadinene (unkn.str.),Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,γ-muurolene,Hydrocarbons,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,"α-selinene (=5β,7α,10α-selina-3,11-diene)",Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,β-caryophyllene,Hydrocarbons,trace,33300
,CINNAMOMUM SPECIES,Spices & Condiments,γ-caryophyllene (=isocaryophyllene),Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,α-cubebene,Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,α-copaene (=copaene),Hydrocarbons,trace,6800
,CINNAMOMUM SPECIES,Spices & Condiments,α-ylangene (=ylangene),Hydrocarbons,trace,3000
,CINNAMOMUM SPECIES,Spices & Condiments,α-cedrene,Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,aromadendrene,Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,epiaromadendrene,Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,α-gurjunene,Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,longifolene,Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,vinylbenzene (=styrene),Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,trace,11000
,CINNAMOMUM SPECIES,Spices & Condiments,dimethyl-vinylbenzene (unkn.str.),Hydrocarbons,,
,CINNAMOMUM SPECIES,Spices & Condiments,calacorene (unkn.str.),Hydrocarbons,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,copacamphene,Hydrocarbons,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,"3,7-dimethyl-2-octene-1,6,7-triol",Alcohols,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,"2,6-dimethyl-2-octene-1,6,7-triol 1-acetate",Alcohols,100,100
,CINNAMOMUM SPECIES,Spices & Condiments,citronellol,Alcohols,100,100
,CINNAMOMUM SPECIES,Spices & Condiments,geraniol,Alcohols,500,3900
,CINNAMOMUM SPECIES,Spices & Condiments,nerol,Alcohols,200,200
,CINNAMOMUM SPECIES,Spices & Condiments,linalool,Alcohols,trace,24000
,CINNAMOMUM SPECIES,Spices & Condiments,(R)-(-)-linalool (=licareol),Alcohols,,
,CINNAMOMUM SPECIES,Spices & Condiments,(S)-(+)-linalool (=coriandrol),Alcohols,,
,CINNAMOMUM SPECIES,Spices & Condiments,nerolidol,Alcohols,,
,CINNAMOMUM SPECIES,Spices & Condiments,"(E)-3,7,11,15-tetramethyl-2-hexadecen-1-ol (=phytol)",Alcohols,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,benzyl alcohol (=benzenemethanol),Alcohols,31900,31900
,CINNAMOMUM SPECIES,Spices & Condiments,2-phenylethanol (=phenethyl alcohol),Alcohols,400,4000
,CINNAMOMUM SPECIES,Spices & Condiments,3-phenyl-2-propen-1-ol (=cinnamic alcohol),Alcohols,3000,7900
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-3-phenyl-2-propen-1-ol (=(E)-cinnamic alcohol),Alcohols,2400,6000
,CINNAMOMUM SPECIES,Spices & Condiments,α-terpineol,Alcohols,1500,38000
,CINNAMOMUM SPECIES,Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,trace,4000
,CINNAMOMUM SPECIES,Spices & Condiments,elemol,Alcohols,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,borneol,Alcohols,200,650
,CINNAMOMUM SPECIES,Spices & Condiments,isoborneol,Alcohols,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,α-cadinol,Alcohols,,
,CINNAMOMUM SPECIES,Spices & Condiments,cadinol-T,Alcohols,400,400
,CINNAMOMUM SPECIES,Spices & Condiments,cedrol,Alcohols,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,viridiflorol,Alcohols,,
,CINNAMOMUM SPECIES,Spices & Condiments,spathulenol (=(+)-spathulenol),Alcohols,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-2-hexenal (=leaf aldehyde),"Carbonyls, aldehydes",,
,CINNAMOMUM SPECIES,Spices & Condiments,tridecanal,"Carbonyls, aldehydes",,
,CINNAMOMUM SPECIES,Spices & Condiments,tetradecanal,"Carbonyls, aldehydes",,
,CINNAMOMUM SPECIES,Spices & Condiments,geranial (=α-citral),"Carbonyls, aldehydes",2000,2000
,CINNAMOMUM SPECIES,Spices & Condiments,neral (=β-citral),"Carbonyls, aldehydes",1300,1300
,CINNAMOMUM SPECIES,Spices & Condiments,benzaldehyde,"Carbonyls, aldehydes",trace,14200
,CINNAMOMUM SPECIES,Spices & Condiments,4-isopropylbenzaldehyde (=cuminaldehyde),"Carbonyls, aldehydes",100,2500
,CINNAMOMUM SPECIES,Spices & Condiments,2-hydroxybenzaldehyde (=salicylaldehyde),"Carbonyls, aldehydes",,
,CINNAMOMUM SPECIES,Spices & Condiments,2-methoxybenzaldehyde,"Carbonyls, aldehydes",900,7000
,CINNAMOMUM SPECIES,Spices & Condiments,vanillin (=4-hydroxy-3-methoxybenzaldehyde),"Carbonyls, aldehydes",100,100
,CINNAMOMUM SPECIES,Spices & Condiments,3-phenylpropanal (=dihydrocinnamaldehyde),"Carbonyls, aldehydes",600,7000
,CINNAMOMUM SPECIES,Spices & Condiments,cinnamaldehyde (=3-phenyl-2-propenal),"Carbonyls, aldehydes",13000,750000
,CINNAMOMUM SPECIES,Spices & Condiments,(Z)-cinnamaldehyde (=(Z)-3-phenyl-2-propenal),"Carbonyls, aldehydes",1200,9800
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-cinnamaldehyde (=(E)-3-phenyl-2-propenal),"Carbonyls, aldehydes",57000,822500
,CINNAMOMUM SPECIES,Spices & Condiments,2-methoxycinnamaldehyde,"Carbonyls, aldehydes",trace,115000
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-2-methoxycinnamaldehyde,"Carbonyls, aldehydes",,
,CINNAMOMUM SPECIES,Spices & Condiments,4-methoxycinnamaldehyde,"Carbonyls, aldehydes",,
,CINNAMOMUM SPECIES,Spices & Condiments,(Z)-jasmone,"Carbonyls, ketones",<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,acetophenone (=1-phenylethanone),"Carbonyls, ketones",,
,CINNAMOMUM SPECIES,Spices & Condiments,2-hydroxyacetophenone,"Carbonyls, ketones",,
,CINNAMOMUM SPECIES,Spices & Condiments,"2,4-dimethylacetophenone","Carbonyls, ketones",,
,CINNAMOMUM SPECIES,Spices & Condiments,1-phenylheptanone (unkn.str.),"Carbonyls, ketones",,
,CINNAMOMUM SPECIES,Spices & Condiments,2-methyl-6-(4-methylphenyl)-3-heptanone,"Carbonyls, ketones",,
,CINNAMOMUM SPECIES,Spices & Condiments,2-methyl-6-(4-methylphenyl)-1-hepten-3-one,"Carbonyls, ketones",,
,CINNAMOMUM SPECIES,Spices & Condiments,menthone,"Carbonyls, ketones",400,400
,CINNAMOMUM SPECIES,Spices & Condiments,piperitone,"Carbonyls, ketones",trace,1000
,CINNAMOMUM SPECIES,Spices & Condiments,"4,8-dihydroxycarvotanacetone","Carbonyls, ketones",<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,(4S)-(+)-carvone,"Carbonyls, ketones",2100,2100
,CINNAMOMUM SPECIES,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",trace,600000
,CINNAMOMUM SPECIES,Spices & Condiments,fenchone,"Carbonyls, ketones",3400,3400
,CINNAMOMUM SPECIES,Spices & Condiments,2-methylbutanoic acid,Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,3-methylbutanoic acid (=isovaleric acid),Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,hexanoic acid (=caproic acid),Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,heptanoic acid (=enanthic acid),Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,octanoic acid (=caprylic acid),Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,nonanoic acid (=pelargonic acid),Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,decanoic acid (=capric acid),Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,hexadecanoic acid (=palmitic acid),Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,benzoic acid,Acids,131,461
,CINNAMOMUM SPECIES,Spices & Condiments,3-phenylpropanoic acid (=hydrocinnamic acid),Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,(Z)-cinnamic acid,Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-cinnamic acid,Acids,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,3-(2-methoxyphenyl)propanoic acid,Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,(Z)-2-methoxycinnamic acid,Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-2-methoxycinnamic acid,Acids,,
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-cinnamyl formate,Esters,,
,CINNAMOMUM SPECIES,Spices & Condiments,citronellyl acetate,Esters,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,geranyl acetate,Esters,7000,7000
,CINNAMOMUM SPECIES,Spices & Condiments,linalyl acetate,Esters,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,eugenyl acetate (=acetyl eugenol),Esters,trace,10000
,CINNAMOMUM SPECIES,Spices & Condiments,phenethyl acetate,Esters,trace,2400
,CINNAMOMUM SPECIES,Spices & Condiments,2-phenylpropyl acetate (=β-phenylpropyl acetate),Esters,1000,1000
,CINNAMOMUM SPECIES,Spices & Condiments,3-phenylpropyl acetate (=hydrocinnamyl acetate),Esters,,
,CINNAMOMUM SPECIES,Spices & Condiments,cinnamyl acetate,Esters,2800,51000
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-cinnamyl acetate,Esters,2000,36500
,CINNAMOMUM SPECIES,Spices & Condiments,2-methoxycinnamyl acetate,Esters,,
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-2-methoxycinnamyl acetate,Esters,,
,CINNAMOMUM SPECIES,Spices & Condiments,α-terpinyl acetate,Esters,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,bornyl acetate,Esters,16500,16500
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-cinnamyl propanoate,Esters,,
,CINNAMOMUM SPECIES,Spices & Condiments,(E)-cinnamyl 2-methylpropanoate,Esters,,
,CINNAMOMUM SPECIES,Spices & Condiments,methyl benzoate,Esters,,
,CINNAMOMUM SPECIES,Spices & Condiments,benzyl benzoate,Esters,100,660000
,CINNAMOMUM SPECIES,Spices & Condiments,phenethyl benzoate,Esters,trace,700
,CINNAMOMUM SPECIES,Spices & Condiments,methyl cinnamate,Esters,trace,trace
,CINNAMOMUM SPECIES,Spices & Condiments,ethyl cinnamate,Esters,trace,trace
,CINNAMOMUM SPECIES,Spices & Condiments,isobutyl (E)-cinnamate,Esters,,
,CINNAMOMUM SPECIES,Spices & Condiments,2-methylbutyl (E)-cinnamate,Esters,,
,CINNAMOMUM SPECIES,Spices & Condiments,isopentyl (E)-cinnamate,Esters,,
,CINNAMOMUM SPECIES,Spices & Condiments,"1,8-cineole (=eucalyptol)",Ethers,500,152000
,CINNAMOMUM SPECIES,Spices & Condiments,2-hydroxycineole,Ethers,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,benzonitrile,Nitriles and amides,,
,CINNAMOMUM SPECIES,Spices & Condiments,phenol (=hydroxybenzene),Phenols,3500,3500
,CINNAMOMUM SPECIES,Spices & Condiments,2-methylphenol (=o-cresol),Phenols,,
,CINNAMOMUM SPECIES,Spices & Condiments,2-vinylphenol,Phenols,,
,CINNAMOMUM SPECIES,Spices & Condiments,4-allylphenol (=chavicol),Phenols,,
,CINNAMOMUM SPECIES,Spices & Condiments,"1-allyl-4-methoxybenzene (=estragole, methylchavicol)",Phenols,trace,3600
,CINNAMOMUM SPECIES,Spices & Condiments,"(E)-anethole (=(E)-1-methoxy-4-(1-propenyl)benzene, anise camphor)",Phenols,3200,3200
,CINNAMOMUM SPECIES,Spices & Condiments,2-methoxyphenol (=guaiacol),Phenols,,
,CINNAMOMUM SPECIES,Spices & Condiments,4-ethyl-2-methoxyphenol (=4-ethylguaiacol),Phenols,,
,CINNAMOMUM SPECIES,Spices & Condiments,eugenol (=4-allyl-2-methoxyphenol),Phenols,trace,886000
,CINNAMOMUM SPECIES,Spices & Condiments,isoeugenol (=2-methoxy-4-(1-propenyl)-phenol),Phenols,1300,11000
,CINNAMOMUM SPECIES,Spices & Condiments,"methyleugenol (=4-allyl-1,2-dimethoxybenzene)",Phenols,<100,<100
,CINNAMOMUM SPECIES,Spices & Condiments,"5-allyl-1,3-benzodioxole (=safrole)",Phenols,trace,10500
,CINNAMOMUM SPECIES,Spices & Condiments,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,300,300
,CINNAMOMUM SPECIES,Spices & Condiments,5-methylfurfural,Furans,,
,CINNAMOMUM SPECIES,Spices & Condiments,"furfuryl alcohol (=(2-furyl)-methanol, 2-furanmethanol)",Furans,,
,CINNAMOMUM SPECIES,Spices & Condiments,terpinolene oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
,CINNAMOMUM SPECIES,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",trace,6400
,CINNAMOMUM SPECIES,Spices & Condiments,linalool oxide (6),"(Ep)oxides, pyrans, coumarins",100,100
,CINNAMOMUM SPECIES,Spices & Condiments,cis-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
,CINNAMOMUM SPECIES,Spices & Condiments,trans-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",100,100
,CINNAMOMUM SPECIES,Spices & Condiments,coumarin (=2H-1-benzopyran-2-one),"(Ep)oxides, pyrans, coumarins",900,87300
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-terpinene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,limonene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,germacrene D,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-humulene (=humulene),Hydrocarbons,1460,14300
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,β-humulene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-pinene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,β-pinene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-thujene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,trans-α-bergamotene,Hydrocarbons,200,900
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-amorphene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-cadinene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,γ-cadinene,Hydrocarbons,trace,420
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,δ-cadinene,Hydrocarbons,420,420
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,ε-cadinene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,cubenene,Hydrocarbons,100,100
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-muurolene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,γ-muurolene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,"β-selinene (=4(14),11-selinadiene)",Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,δ-selinene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,valencene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,eremophilene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,β-himachalene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,β-caryophyllene,Hydrocarbons,10300,124100
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-cubebene,Hydrocarbons,100,3000
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-copaene (=copaene),Hydrocarbons,64,1700
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-ylangene (=ylangene),Hydrocarbons,4300,4300
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-ferulene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,β-bourbonene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,alloaromadendrene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,calamenene,Hydrocarbons,100,100
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,cis-calamenene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,trans-calamenene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-calacorene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,γ-calacorene,Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,calacorene (unkn.str.),Hydrocarbons,700,700
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,"4-isopropyl-1,6-dimethylnaphthalene (=cadalene)",Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,viridiflorene (=ledene),Hydrocarbons,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,zonarene,Hydrocarbons,trace,trace
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,ethanol,Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,2-heptanol,Alcohols,300,300
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,1-octanol,Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,2-nonanol,Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,linalool,Alcohols,100,100
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,farnesol,Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,benzyl alcohol (=benzenemethanol),Alcohols,100,700
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,"1,2,5,6,7,8-hexahydro-2,5-dimethyl-2-naphthol",Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-terpineol,Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,humulen-7-ol,Alcohols,trace,trace
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,α-cadinol,Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,δ-cadinol (=torreyol),Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,cubenol,Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,"2,7(15)-caryophylladien-4α-ol",Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,"2(12),6-caryophylladien-5β-ol",Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,"3(12),6-caryophylladien-4-ol",Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,"2(12),6(13)-caryophylladien-5-ol",Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,"3(12),7(13)-caryophylladien-6α-ol",Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,caryophyllenol (unkn.str.),Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,ledol,Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,"4,4-dimethyltricyclo[6.3.2.02,5]-tridec-8-en-1-ol",Alcohols,,
,CLOVES (Eugenia caryophyllata Thunberg),Spices & Condiments,palustrol (ledum),Alcohols,,
