Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",trace,7000
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,fenchone,"Carbonyls, ketones",,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,thujone (=α-thujone),"Carbonyls, ketones",,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,hexyl acetate,Esters,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,octenyl acetate (unkn.str.),Esters,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,linalyl acetate,Esters,12000,12000
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,β-terpinyl acetate,Esters,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,4-terpinenyl acetate,Esters,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,dihydrocarvyl acetate,Esters,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,bornyl acetate,Esters,trace,1000
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,carvacryl acetate,Esters,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,(Z)-3-hexenyl pentanoate,Esters,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"4-hydroxyoctanoic acid lactone (=4-octanolide, γ-octalactone, 5-butyldihydro-2(3H)-furanone)",Lactones,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"4-hydroxynonanoic acid lactone (=4-nonanolide, γ-nonalactone)",Lactones,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"4-hydroxyundecanoic acid lactone (=4-undecanolide, γ-undecalactone)",Lactones,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"1,8-cineole (=eucalyptol)",Ethers,3000,6000
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,bornyl chloride,Halogens,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,4-tert-butylphenol,Phenols,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,thymol (=2-isopropyl-5-methylphenol),Phenols,1200,636000
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,carvacrol (=5-isopropyl-2-methylphenol),Phenols,50000,863300
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,2-tert-butyl-4-methylphenol,Phenols,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,diethylphenol (unkn.str.),Phenols,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"2,5-diisopropylphenol",Phenols,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"2,3-diisopropyl-5-methylphenol",Phenols,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"2,4-diisopropyl-5-methylphenol",Phenols,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"2,4-diisopropyl-3-methylphenol",Phenols,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"2,5-diisopropyl-3-methylphenol",Phenols,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"2,5-diisopropyl-4-methylphenol",Phenols,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"2-methoxy-1,3,5-trimethylbenzene",Phenols,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,eugenol (=4-allyl-2-methoxyphenol),Phenols,3000,3000
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"2,5-diethyltetrahydrofuran",Furans,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,"linalool oxide B (cis, 5-ring)",Furans,,
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,α-humulene epoxide,"(Ep)oxides, pyrans, coumarins",900,900
ORIGANUM (Spanish) (Coridothymus cap.(L.) Rchb.),,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"2,4-dimethylhexane",Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"1,3,7-octatriene",Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,octadecane,Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,5-octadecene,Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,β-myrcene (=myrcene),Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"(E,E)-α-farnesene (=α-farnesene)",Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,cyclopentene,Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,methylcyclohexane,Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,α-terpinene,Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,γ-terpinene,Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,limonene,Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,methylbenzene (=toluene),Hydrocarbons,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,ethanol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,1-propanol (=propyl alcohol),Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,2-propanol (=isopropyl alcohol),Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,2-methyl-1-propanol (=isobutanol),Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,1-butanol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,2-methyl-1-butanol (=active amyl alcohol),Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,3-methyl-1-butanol (=isoamyl alcohol),Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,3-methyl-2-buten-1-ol (=prenol),Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,1-pentanol (=amyl alcohol),Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,3-pentanol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,2-penten-1-ol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,3-penten-1-ol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,3-methyl-1-pentanol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,1-hexanol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,2-hexen-1-ol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(E)-2-hexen-1-ol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(Z)-3-hexen-1-ol (=leaf alcohol),Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(E)-3-hexen-1-ol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,1-heptanol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,2-hepten-1-ol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,4-methyl-4-heptanol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,1-octanol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"2,7-dimethyl-2,6-octadien-1-ol",Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,1-nonanol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(E)-2-nonen-1-ol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(Z)-2-nonen-1-ol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(E)-3-nonen-1-ol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(E)-6-nonen-1-ol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"2,6-nonadien-1-ol",Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"(E,Z)-2,6-nonadien-1-ol",Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"(E,Z)-3,6-nonadien-1-ol",Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,linalool,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,cyclopentanol,Alcohols,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,acetaldehyde (=ethanal),"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,propanal (=propionaldehyde),"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(E)-2-pentenal,"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,2-methyl-2-pentenal,"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,hexanal (=capronaldehyde),"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(E)-2-hexenal (=leaf aldehyde),"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"(E,E)-2,4-hexadienal","Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,heptanal,"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,4-heptenal,"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"2,4-heptadienal","Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"2,4-octadienal","Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(Z)-2-nonenal,"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(E)-2-nonenal,"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"(E,E)-2,4-nonadienal","Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"(E,Z)-2,6-nonadienal","Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,2-decenal,"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"(E,E)-2,4-decadienal","Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"9,17-octadecadienal","Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,benzaldehyde,"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,3-hydroxy-2-butanone (=acetoin),"Carbonyls, ketones",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,3-pentanone,"Carbonyls, ketones",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,4-methyl-3-penten-2-one (=mesityl oxide),"Carbonyls, ketones",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,"2,3-octanedione","Carbonyls, ketones",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,acetophenone (=1-phenylethanone),"Carbonyls, ketones",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,(E)-β-ionone,"Carbonyls, ketones",,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,octanoic acid (=caprylic acid),Acids,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,pentadecanoic acid,Acids,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,hexadecanoic acid (=palmitic acid),Acids,,
PRICKLY PEAR (Opuntia ficus indica),,Fruits,octadecanoic acid (=stearic acid),Acids,,
