Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,vanillin (=4-hydroxy-3-methoxybenzaldehyde),"Carbonyls, aldehydes",0.7,7.2
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,"syringaldehyde (=4-hydroxy-3,5-dimethoxy-benzaldehyde)","Carbonyls, aldehydes",1.2,18.7
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,coniferaldehyde (=4-hydroxy-3-methoxy-cinnamaldehyde),"Carbonyls, aldehydes",0.8,9.7
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,β-cyclocitral,"Carbonyls, aldehydes",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",1.8,2.7
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,3-hydroxy-2-butanone (=acetoin),"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,3-penten-2-one,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,3-methyl-2-pentanone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,4-methyl-2-pentanone,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,4-methyl-3-penten-2-one (=mesityl oxide),"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,4-hydroxy-4-methyl-2-pentanone (=diacetone alcohol),"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-hexanone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,3-hexanone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,5-methyl-2-hexanone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-heptanone,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,3-heptanone,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,4-methyl-3-hepten-2-one,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,6-methyl-5-hepten-2-one,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-octanone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,3-octanone,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,1-octen-3-one,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-nonanone,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,3-nonen-5-one,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-decanone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-undecanone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-tridecanone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-pentadecanone,"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-heptadecanone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-acetylcyclopentanon,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,acetophenone (=1-phenylethanone),"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,β-damascone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,β-damascenone (=(E)-β-damascenone),"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,(E)-β-ionone,"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,camphor (=alcanfor),"Carbonyls, ketones",trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,verbenone (=2-pinen-4-one),"Carbonyls, ketones",,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,acetic acid,Acids,12,12
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,propanoic acid (=propionic acid),Acids,1,1
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-methylpropanoic acid (=isobutyric acid),Acids,1,1
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,butanoic acid (=butyric acid),Acids,1,1
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-methylbutanoic acid,Acids,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,(S)-2-methylbutanoic acid,Acids,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,3-methylbutanoic acid (=isovaleric acid),Acids,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,pentanoic acid (=valeric acid),Acids,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,4-methyl-2-oxopentanoic acid,Acids,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,hexanoic acid (=caproic acid),Acids,3,3
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,octanoic acid (=caprylic acid),Acids,4,49.6
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,decanoic acid (=capric acid),Acids,4,49
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,dodecanoic acid (=lauric acid),Acids,2,10.7
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,tetradecanoic acid (=myristic acid),Acids,1.8,5.5
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,"3,4-dihydroxybenzoic acid (=protocatechuic acid)",Acids,0.2,1.4
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,4-hydroxy-3-methoxybenzoic acid (=vanillic acid),Acids,0.6,4
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,"3,4,5-trihydroxybenzoic acid (=gallic acid)",Acids,1.6,12
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,"4-hydroxy-3,5-dimethoxybenzoic acid (=syringic acid)",Acids,0.3,5.5
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,"3,4-dihydroxycinnamic acid (=caffeic acid)",Acids,0.4,2.8
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,4-hydroxy-3-methoxycinnamic acid (=ferulic acid),Acids,0.2,0.6
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl formate,Esters,1.3,12.6
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,methyl acetate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl acetate,Esters,247,2710
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,propyl acetate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,butyl acetate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,isobutyl acetate (=2-methylpropyl acetate),Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-methylbutyl acetate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,pentyl acetate (=amyl acetate),Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,"isopentyl acetate (=3-methylbutyl acetate, isoamyl acetate)",Esters,2.8,62
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,(S)-2-methylbutyl acetate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,hexyl acetate,Esters,0.06,1
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,(E)-2-hexenyl acetate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,octyl acetate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,decyl acetate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,benzyl acetate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,phenethyl acetate,Esters,1.3,21.5
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl propanoate,Esters,0,26.4
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,butyl propanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,isobutyl propanoate (=2-methylpropyl propanoate),Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-butenyl propanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,isopentyl propanoate,Esters,trace,0.4
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,phenethyl propanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-methylpropanoate (=ethyl isobutyrate),Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,butyl 2-methylpropanoate (=butyl isobutyrate),Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,hexyl 2-methylpropanoate (=hexyl isobutyrate),Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,phenethyl 2-methylpropanoate (=phenethyl isobutyrate),Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,methyl 2-hydroxypropanoate (=methyl lactate),Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-hydroxypropanoate (=ethyl lactate),Esters,49,210
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,propyl 2-hydroxypropanoate (=propyl lactate),Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,butyl 2-hydroxypropanoate (=butyl lactate),Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,isobutyl 2-hydroxypropanoate (=isobutyl lactate),Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,isopentyl 2-hydroxypropanoate (=isoamyl lactate),Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 3-ethoxypropanoate (=ethyl 4-oxahexanoate),Esters,trace,1.2
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-(1-ethoxyethoxy)-propanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,methyl butanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl butanoate,Esters,0,1.5
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,butyl butanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,isobutyl butanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,"isopentyl butanoate (=3-methylbutyl butanoate, isoamyl butyrate)",Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,hexyl butanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,phenethyl butanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,methyl 2-butenoate (=methyl crotonate),Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-butenoate (=ethyl crotonate),Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,methyl 2-methylbutanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-methylbutanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl (S)-2-methylbutanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,propyl 2-methylbutanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,butyl 2-methylbutanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,2-methylbutyl 2-methylbutanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,isopentyl 2-methylbutanoate (=3-methylbutyl 2-methyl-butanoate),Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,hexyl 2-methylbutanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 3-methylbutanoate (=ethyl isovalerate),Esters,0,0.09
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,"isopentyl 3-methylbutanoate (=3-methylbutyl 3-methylbutanoate, isoamyl isovalerate)",Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,methyl 2-methyl-2-butenoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-methyl-2-butenoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-hydroxybutanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 3-hydroxybutanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,butyl 3-hydroxybutanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-hydroxy-3-methylbutanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl pentanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-hydroxypentanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,"ethyl 4-oxopentanoate (=ethyl levulate, ethyl levulinate)",Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,methyl 2-hydroxy-3-methylpentanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-hydroxy-4-methylpentanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl hydroxy-4-methylpentanoate (unkn.str.),Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,methyl hexanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl hexanoate (=ethyl caproate),Esters,1,8.8
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,propyl hexanoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,butyl hexanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,isobutyl hexanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,isopentyl hexanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,hexyl hexanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,phenethyl hexanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-hexenoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl (Z)-3-hexenoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl (E)-3-hexenoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 2-hydroxyhexanoate,Esters,,
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl heptanoate,Esters,trace,0.2
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,ethyl 4-heptenoate,Esters,trace,trace
APPLE BRANDY (Calvados),,Alcoholic Beverages > 20% alc.,methyl octanoate,Esters,trace,0.04
