Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,butyl formate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl acetate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl acetate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,vinyl acetate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,propyl acetate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,isopropyl acetate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,butyl acetate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,isobutyl acetate (=2-methylpropyl acetate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,"tert-butyl acetate (=1,1-dimethylethyl acetate)",Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,"isopentyl acetate (=3-methylbutyl acetate, isoamyl acetate)",Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,hexyl acetate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,benzyl acetate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,phenethyl acetate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl propanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl propanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,isopropyl propanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,tert-butyl propanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl 2-methylpropanoate (=ethyl isobutyrate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl 2-hydroxypropanoate (=ethyl lactate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,isopentyl 2-hydroxypropanoate (=isoamyl lactate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl butanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl 2-butenoate (=ethyl crotonate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl 2-hydroxy-3-methylbutanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl 2-hydroxy-4-methylpentanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl hexanoate (=ethyl caproate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,isopentyl hexanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl heptanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl octanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl octanoate (=ethyl caprylate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,isopentyl octanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl nonanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl decanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl decanoate (=ethyl caprate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,isopentyl decanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl undecanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl dodecanoate (=methyl laurate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl dodecanoate (=ethyl laurate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl tridecanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl tetradecanoate (=methyl myristate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl tetradecanoate (=ethyl myristate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,isopropyl tetradecanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl pentadecanoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl hexadecanoate (=methyl palmitate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl hexadecanoate (=ethyl palmitate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl octadecanoate (=methyl stearate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl octadecanoate (=ethyl stearate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl 9-octadecenoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl 9-octadecenoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,"methyl 9,12-octadecadienoate",Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,diethyl succinate (=diethyl butanedioate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl benzoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl benzoate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl 2-hydroxybenzoate (=methyl salicylate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl 2-hydroxybenzoate (=ethyl salicylate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl phenylacetate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl 3-phenylpropanoate (=ethyl hydrocinnamate),Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,methyl cinnamate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl (Z)-cinnamate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,ethyl (E)-cinnamate,Esters,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,"4-hydroxydodecanoic acid lactone (=4-dodecanolide, γ-dodecalactone)",Lactones,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,"1,1-diethoxyethane (=acetal, acetaldehyde diethyl acetal)",Acetals,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,"1,1-diethoxypropane",Acetals,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,"1,1,3-triethoxypropane",Acetals,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,"1,1-diethoxy-2-methylpropane",Acetals,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,"1,1-diethoxy-3-methylbutane",Acetals,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,4-ethylphenol,Phenols,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,eugenol (=4-allyl-2-methoxyphenol),Phenols,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,cis-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
PLUM BRANDY,,Alcoholic Beverages > 20% alc.,trans-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
ALMOND (roasted) (Prunus amygdalus),,Nuts,hexane,Hydrocarbons,,
ALMOND (roasted) (Prunus amygdalus),,Nuts,benzaldehyde,"Carbonyls, aldehydes",4,4
ALMOND (roasted) (Prunus amygdalus),,Nuts,4-hydroxy-4-methyl-2-pentanone (=diacetone alcohol),"Carbonyls, ketones",,
ALMOND (roasted) (Prunus amygdalus),,Nuts,"3-methyl-1,2-cyclopentanedione (=cyclotene)","Carbonyls, ketones",,
ALMOND (roasted) (Prunus amygdalus),,Nuts,α-ionone,"Carbonyls, ketones",0.5,0.5
ALMOND (roasted) (Prunus amygdalus),,Nuts,(E)-β-ionone,"Carbonyls, ketones",0.5,0.5
ALMOND (roasted) (Prunus amygdalus),,Nuts,2-pyrrolecarbaldehyde (=2-formylpyrrole),Bases,8,8
ALMOND (roasted) (Prunus amygdalus),,Nuts,2-acetylpyrrole (=methyl 2-pyrrolyl ketone),Bases,0.5,0.5
ALMOND (roasted) (Prunus amygdalus),,Nuts,(2-furyl)pyrazine,Bases,1.5,1.5
ALMOND (roasted) (Prunus amygdalus),,Nuts,"2,5-dimethylpyrazine",Bases,,
ALMOND (roasted) (Prunus amygdalus),,Nuts,"2,6-dimethylpyrazine",Bases,,
ALMOND (roasted) (Prunus amygdalus),,Nuts,2-(2-furyl)-3-methylpyrazine,Bases,2,2
ALMOND (roasted) (Prunus amygdalus),,Nuts,trimethylpyrazine,Bases,30,30
ALMOND (roasted) (Prunus amygdalus),,Nuts,"6,7-dihydro-5-methyl-5H-cyclopentapyrazine",Bases,trace,trace
ALMOND (roasted) (Prunus amygdalus),,Nuts,phenol (=hydroxybenzene),Phenols,,
ALMOND (roasted) (Prunus amygdalus),,Nuts,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,9,9
ALMOND (roasted) (Prunus amygdalus),,Nuts,5-(hydroxymethyl)furfural,Furans,9,9
ALMOND (roasted) (Prunus amygdalus),,Nuts,4-hydroxy-2-(hydroxymethyl)-5-methyl-3(2H)-furanone,Furans,,
ALMOND (roasted) (Prunus amygdalus),,Nuts,"2-acetylfuran (=2-furyl methyl ketone, 1-(2-furyl)ethanone)",Furans,,
ALMOND (roasted) (Prunus amygdalus),,Nuts,"furfuryl alcohol (=(2-furyl)-methanol, 2-furanmethanol)",Furans,16,16
ALMOND (roasted) (Prunus amygdalus),,Nuts,methyl 2-furancarboxylate,Furans,1.5,1.5
ALMOND (roasted) (Prunus amygdalus),,Nuts,furfuryl acetate (=2-furanmethanol acetate),Furans,3,3
,MACADAMIA NUT (Macadamia integrifolia),Nuts,hexane,Hydrocarbons,,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,heptane,Hydrocarbons,,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,octane,Hydrocarbons,,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,hexadecane,Hydrocarbons,0.04,0.04
,MACADAMIA NUT (Macadamia integrifolia),Nuts,heptadecane,Hydrocarbons,0.03,0.03
,MACADAMIA NUT (Macadamia integrifolia),Nuts,(E)-β-ocimene,Hydrocarbons,0.06,0.06
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"(E,E)-α-farnesene (=α-farnesene)",Hydrocarbons,0.06,0.06
,MACADAMIA NUT (Macadamia integrifolia),Nuts,γ-terpinene,Hydrocarbons,0.71,0.71
,MACADAMIA NUT (Macadamia integrifolia),Nuts,terpinolene,Hydrocarbons,0.36,0.36
,MACADAMIA NUT (Macadamia integrifolia),Nuts,limonene,Hydrocarbons,15.7,15.7
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"p-1,3,8-menthatriene",Hydrocarbons,0.04,0.04
,MACADAMIA NUT (Macadamia integrifolia),Nuts,β-elemene,Hydrocarbons,0.02,0.02
,MACADAMIA NUT (Macadamia integrifolia),Nuts,ar-curcumene,Hydrocarbons,0.03,0.03
,MACADAMIA NUT (Macadamia integrifolia),Nuts,α-humulene (=humulene),Hydrocarbons,<0.01,<0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,β-pinene,Hydrocarbons,0.23,0.23
,MACADAMIA NUT (Macadamia integrifolia),Nuts,cis-α-bergamotene,Hydrocarbons,0.01,0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,trans-α-bergamotene,Hydrocarbons,0.02,0.02
,MACADAMIA NUT (Macadamia integrifolia),Nuts,γ-cadinene,Hydrocarbons,0.07,0.07
,MACADAMIA NUT (Macadamia integrifolia),Nuts,δ-cadinene,Hydrocarbons,0.06,0.06
,MACADAMIA NUT (Macadamia integrifolia),Nuts,valencene,Hydrocarbons,0.05,0.05
,MACADAMIA NUT (Macadamia integrifolia),Nuts,β-caryophyllene,Hydrocarbons,0.05,0.05
,MACADAMIA NUT (Macadamia integrifolia),Nuts,β-cubebene,Hydrocarbons,0.01,0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,α-ylangene (=ylangene),Hydrocarbons,0.05,0.05
,MACADAMIA NUT (Macadamia integrifolia),Nuts,α-cedrene,Hydrocarbons,0.08,0.08
,MACADAMIA NUT (Macadamia integrifolia),Nuts,ethylbenzene (=α-methyltoluene),Hydrocarbons,0.04,0.04
,MACADAMIA NUT (Macadamia integrifolia),Nuts,propylbenzene,Hydrocarbons,0.05,0.05
,MACADAMIA NUT (Macadamia integrifolia),Nuts,isopropylbenzene (=cumene),Hydrocarbons,1.54,1.54
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"1,2-dimethylbenzene (=o-xylene)",Hydrocarbons,0.08,0.08
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"1,4-dimethylbenzene (=p-xylene)",Hydrocarbons,0.08,0.08
,MACADAMIA NUT (Macadamia integrifolia),Nuts,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,<0.01,<0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"1-isopropenyl-4-methylbenzene (=α,p-dimethyl styrene, p-cymenene, dehydro-p-cymene)",Hydrocarbons,0.06,0.06
,MACADAMIA NUT (Macadamia integrifolia),Nuts,biphenyl,Hydrocarbons,<0.01,<0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,α-calacorene,Hydrocarbons,<0.01,<0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,1-pentanol (=amyl alcohol),Alcohols,,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,1-hexanol,Alcohols,0.08,0.08
,MACADAMIA NUT (Macadamia integrifolia),Nuts,1-heptanol,Alcohols,,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,6-methyl-5-hepten-2-ol,Alcohols,1.3,1.3
,MACADAMIA NUT (Macadamia integrifolia),Nuts,1-octanol,Alcohols,,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,(E)-nerolidol,Alcohols,0.01,0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,2-phenylethanol (=phenethyl alcohol),Alcohols,,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,α-terpineol,Alcohols,0.04,0.04
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"2-methylpropanal (=isobutanal, isobutyraldehyde)","Carbonyls, aldehydes",,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,2-methylbutanal (=α-methylbutanal),"Carbonyls, aldehydes",,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"3-methylbutanal (=isopentanal, isovaleraldehyde)","Carbonyls, aldehydes",,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,hexanal (=capronaldehyde),"Carbonyls, aldehydes",0.12,0.12
,MACADAMIA NUT (Macadamia integrifolia),Nuts,heptanal,"Carbonyls, aldehydes",0.21,0.21
,MACADAMIA NUT (Macadamia integrifolia),Nuts,octanal (=caprylaldehyde),"Carbonyls, aldehydes",<0.01,<0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,nonanal (=pelargonaldehyde),"Carbonyls, aldehydes",0.29,0.29
,MACADAMIA NUT (Macadamia integrifolia),Nuts,(E)-2-decenal,"Carbonyls, aldehydes",0.02,0.02
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"citronellal (=3,7-dimethyl-6-octenal)","Carbonyls, aldehydes",0.05,0.05
,MACADAMIA NUT (Macadamia integrifolia),Nuts,geranial (=α-citral),"Carbonyls, aldehydes",0.03,0.03
,MACADAMIA NUT (Macadamia integrifolia),Nuts,neral (=β-citral),"Carbonyls, aldehydes",0.03,0.03
,MACADAMIA NUT (Macadamia integrifolia),Nuts,benzaldehyde,"Carbonyls, aldehydes",0.23,0.23
,MACADAMIA NUT (Macadamia integrifolia),Nuts,4-methylbenzaldehyde (=p-tolualdehyde),"Carbonyls, aldehydes",0.03,0.03
,MACADAMIA NUT (Macadamia integrifolia),Nuts,4-isopropylbenzaldehyde (=cuminaldehyde),"Carbonyls, aldehydes",0.02,0.02
,MACADAMIA NUT (Macadamia integrifolia),Nuts,2-hydroxybenzaldehyde (=salicylaldehyde),"Carbonyls, aldehydes",0.06,0.06
,MACADAMIA NUT (Macadamia integrifolia),Nuts,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",0.06,0.06
,MACADAMIA NUT (Macadamia integrifolia),Nuts,2-phenyl-2-butenal,"Carbonyls, aldehydes",,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,perillaldehyde,"Carbonyls, aldehydes",0.04,0.04
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"2,3-pentanedione (=acetylpropionyl)","Carbonyls, ketones",,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,2-heptanone,"Carbonyls, ketones",0.02,0.02
,MACADAMIA NUT (Macadamia integrifolia),Nuts,2-nonanone,"Carbonyls, ketones",<0.01,<0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"(E)-6,10-dimethyl-5,9-undecadien-2-one (=geranylacetone)","Carbonyls, ketones",0.02,0.02
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"3,5,5-trimethyl-2-cyclohexen-1-one (=isophorone)","Carbonyls, ketones",0.02,0.02
,MACADAMIA NUT (Macadamia integrifolia),Nuts,acetophenone (=1-phenylethanone),"Carbonyls, ketones",0.12,0.12
,MACADAMIA NUT (Macadamia integrifolia),Nuts,1-phenyl-1-propanone (=propiophenone),"Carbonyls, ketones",,
,MACADAMIA NUT (Macadamia integrifolia),Nuts,1-phenyl-2-propanone,"Carbonyls, ketones",<0.01,<0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,α-ionone,"Carbonyls, ketones",0.01,0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"carvone (=p-6,8-menthadien-2-one)","Carbonyls, ketones",0.03,0.03
,MACADAMIA NUT (Macadamia integrifolia),Nuts,camphor (=alcanfor),"Carbonyls, ketones",0.02,0.02
,MACADAMIA NUT (Macadamia integrifolia),Nuts,dodecanoic acid (=lauric acid),Acids,<0.01,<0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,tetradecanoic acid (=myristic acid),Acids,0.21,0.21
,MACADAMIA NUT (Macadamia integrifolia),Nuts,pentadecanoic acid,Acids,0.05,0.05
,MACADAMIA NUT (Macadamia integrifolia),Nuts,hexadecanoic acid (=palmitic acid),Acids,0.64,0.64
,MACADAMIA NUT (Macadamia integrifolia),Nuts,octadecanoic acid (=stearic acid),Acids,0.3,0.3
,MACADAMIA NUT (Macadamia integrifolia),Nuts,(Z)-9-octadecenoic acid (=oleic acid),Acids,0.12,0.12
,MACADAMIA NUT (Macadamia integrifolia),Nuts,butyl acetate,Esters,0.02,0.02
,MACADAMIA NUT (Macadamia integrifolia),Nuts,"isopentyl acetate (=3-methylbutyl acetate, isoamyl acetate)",Esters,0.01,0.01
,MACADAMIA NUT (Macadamia integrifolia),Nuts,citronellyl acetate,Esters,0.01,0.01
