Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
,JUNIPERUS COMMUNIS,Spices & Condiments,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,,
,JUNIPERUS COMMUNIS,Spices & Condiments,menthol,Alcohols,,
,JUNIPERUS COMMUNIS,Spices & Condiments,α-terpineol,Alcohols,,
,JUNIPERUS COMMUNIS,Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,,
,JUNIPERUS COMMUNIS,Spices & Condiments,"p-menthane-1,2,4-triol",Alcohols,,
,JUNIPERUS COMMUNIS,Spices & Condiments,trans-verbenol,Alcohols,,
,JUNIPERUS COMMUNIS,Spices & Condiments,trans-sabinene hydrate (=trans-4-thujanol),Alcohols,,
,JUNIPERUS COMMUNIS,Spices & Condiments,α-cadinol,Alcohols,,
,JUNIPERUS COMMUNIS,Spices & Condiments,δ-cadinol (=torreyol),Alcohols,,
,JUNIPERUS COMMUNIS,Spices & Condiments,"citronellal (=3,7-dimethyl-6-octenal)","Carbonyls, aldehydes",,
,JUNIPERUS COMMUNIS,Spices & Condiments,"(2,2,3-trimethyl-3-cyclopentenyl)-acetaldehyde (=α-campholene aldehyde)","Carbonyls, aldehydes",,
,JUNIPERUS COMMUNIS,Spices & Condiments,myrtenal,"Carbonyls, aldehydes",,
,JUNIPERUS COMMUNIS,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",,
,JUNIPERUS COMMUNIS,Spices & Condiments,terpinyl acetate (unkn.str.),Esters,,
,JUNIPERUS COMMUNIS,Spices & Condiments,myrtenyl acetate,Esters,,
,JUNIPERUS COMMUNIS,Spices & Condiments,bornyl acetate,Esters,,
,JUNIPERUS COMMUNIS,Spices & Condiments,ethyl dodecanoate (=ethyl laurate),Esters,,
,JUNIPERUS COMMUNIS,Spices & Condiments,ethyl tetradecanoate (=ethyl myristate),Esters,,
,JUNIPERUS COMMUNIS,Spices & Condiments,ethyl hexadecanoate (=ethyl palmitate),Esters,,
,JUNIPERUS COMMUNIS,Spices & Condiments,ethyl 9-hexadecenoate,Esters,,
,JUNIPERUS COMMUNIS,Spices & Condiments,p-cymen-8-yl ethyl ether (=8-ethoxy-p-cymene),Ethers,,
,JUNIPERUS COMMUNIS,Spices & Condiments,ethyl 4-terpinenyl ether,Ethers,,
,JUNIPERUS COMMUNIS,Spices & Condiments,ethyl 4-thujanyl ether,Ethers,,
,JUNIPERUS COMMUNIS,Spices & Condiments,1-ethoxy-p-2-menthene,Ethers,,
,JUNIPERUS COMMUNIS,Spices & Condiments,ethyl p-1-menthen-3-yl ether,Ethers,,
,JUNIPERUS COMMUNIS,Spices & Condiments,"trans-4-ethoxy-α-pinene (=ethyl verbenyl ether [1R-(1α,4β,5α)])",Ethers,,
,JUNIPERUS COMMUNIS,Spices & Condiments,anethole (=1-methoxy-4-(1-propenyl)benzene),Phenols,,
,JUNIPERUS COMMUNIS,Spices & Condiments,humulene epoxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
,JUNIPERUS COMMUNIS,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,β-farnesene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,α-phellandrene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,β-phellandrene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,α-terpinene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,γ-terpinene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,terpinolene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,limonene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,β-elemene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,γ-elemene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,germacrene D,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,α-humulene (=humulene),Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,α-pinene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,β-pinene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,camphene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,α-thujene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,3-carene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,γ-cadinene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,α-muurolene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,γ-muurolene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,"α-selinene (=5β,7α,10α-selina-3,11-diene)",Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,"β-selinene (=4(14),11-selinadiene)",Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,"γ-selinene (=4(14),7(11)-selinadiene)",Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,β-caryophyllene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,α-cubebene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,α-copaene (=copaene),Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,aromadendrene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,calamenene,Hydrocarbons,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,geraniol,Alcohols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,linalool,Alcohols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,menthol,Alcohols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,α-terpineol,Alcohols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,"p-menthane-1,2,4-triol",Alcohols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,trans-verbenol,Alcohols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,α-cadinol,Alcohols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,δ-cadinol (=torreyol),Alcohols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,"citronellal (=3,7-dimethyl-6-octenal)","Carbonyls, aldehydes",,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,"(2,2,3-trimethyl-3-cyclopentenyl)-acetaldehyde (=α-campholene aldehyde)","Carbonyls, aldehydes",,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,myrtenal,"Carbonyls, aldehydes",,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,terpinyl acetate (unkn.str.),Esters,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,myrtenyl acetate,Esters,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,bornyl acetate,Esters,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,anethole (=1-methoxy-4-(1-propenyl)benzene),Phenols,,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,humulene epoxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
JUNIPER BERRY,JUNIPERUS COMMUNIS,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,α-phellandrene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,β-phellandrene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,α-terpinene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,γ-terpinene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,terpinolene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,limonene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,β-elemene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,germacrene D,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,α-humulene (=humulene),Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,α-pinene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,β-pinene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,camphene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,α-thujene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,3-carene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,γ-cadinene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,α-muurolene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,"α-selinene (=5β,7α,10α-selina-3,11-diene)",Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,β-caryophyllene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,α-cubebene,Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,α-copaene (=copaene),Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,geraniol,Alcohols,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,α-terpineol,Alcohols,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,trans-verbenol,Alcohols,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,trans-sabinene hydrate (=trans-4-thujanol),Alcohols,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,"(2,2,3-trimethyl-3-cyclopentenyl)-acetaldehyde (=α-campholene aldehyde)","Carbonyls, aldehydes",,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,bornyl acetate,Esters,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,ethyl dodecanoate (=ethyl laurate),Esters,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,ethyl tetradecanoate (=ethyl myristate),Esters,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,ethyl hexadecanoate (=ethyl palmitate),Esters,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,ethyl 9-hexadecenoate,Esters,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,p-cymen-8-yl ethyl ether (=8-ethoxy-p-cymene),Ethers,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,ethyl 4-terpinenyl ether,Ethers,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,ethyl 4-thujanyl ether,Ethers,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,1-ethoxy-p-2-menthene,Ethers,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,ethyl p-1-menthen-3-yl ether,Ethers,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,"trans-4-ethoxy-α-pinene (=ethyl verbenyl ether [1R-(1α,4β,5α)])",Ethers,,
JUNIPER BERRY (alcoholic extract),JUNIPERUS COMMUNIS,Spices & Condiments,anethole (=1-methoxy-4-(1-propenyl)benzene),Phenols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,octadecane,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,β-myrcene (=myrcene),Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"(E,E)-α-farnesene (=α-farnesene)",Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,β-farnesene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,p-2-menthene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,α-phellandrene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,β-phellandrene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,α-terpinene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,limonene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,β-elemene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,α-humulene (=humulene),Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,α-pinene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,β-pinene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,camphene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,β-thujene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,β-isothujene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,3-carene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,γ-cadinene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,β-caryophyllene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,α-copaene (=copaene),Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,β-copaene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,aromadendrene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,benzene,Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,methylbenzene (=toluene),Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,dimethylbenzene (unkn.str.) (=xylene (unkn.str.)),Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,ethanol,Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,3-methyl-1-butanol (=isoamyl alcohol),Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,3-methyl-3-buten-1-ol,Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,2-methyl-3-buten-2-ol,Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,3-methyl-3-buten-2-ol,Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"3,7-dimethyl-1,5,7-octatrien-3-ol (=hotrienol)",Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,linalool,Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,benzyl alcohol (=benzenemethanol),Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,2-phenylethanol (=phenethyl alcohol),Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,α-terpineol,Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,4-terpineol (=terpinen-4-ol),Alcohols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"3-methylbutanal (=isopentanal, isovaleraldehyde)","Carbonyls, aldehydes",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,nonanal (=pelargonaldehyde),"Carbonyls, aldehydes",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,benzaldehyde,"Carbonyls, aldehydes",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,4-methoxybenzaldehyde (=anisaldehyde),"Carbonyls, aldehydes",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,vanillin (=4-hydroxy-3-methoxybenzaldehyde),"Carbonyls, aldehydes",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"2,4-pentanedione (=acetylacetone)","Carbonyls, ketones",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,2-hexanone,"Carbonyls, ketones",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,(E)-β-ionone,"Carbonyls, ketones",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,acetic acid,Acids,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,2-ethylhexanoic acid,Acids,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,ethyl acetate,Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"isopentyl acetate (=3-methylbutyl acetate, isoamyl acetate)",Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,(Z)-3-hexenyl acetate,Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,2-cyclohexylethyl acetate,Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,benzyl acetate,Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,butyl 2-methyl-2-propenoate (=butyl methacrylate),Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,vinyl butanoate,Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,(Z)-3-hexenyl hexanoate,Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,ethyl dodecanoate (=ethyl laurate),Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,ethyl tetradecanoate (=ethyl myristate),Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,ethyl hexadecanoate (=ethyl palmitate),Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,ethyl octadecanoate (=ethyl stearate),Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,ethyl benzoate,Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,methyl phenylacetate,Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,ethyl phenylacetate,Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,methyl cinnamate,Esters,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"4-hydroxypentanoic acid lactone (=γ-valerolactone, 4-pentanolide)",Lactones,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,pyridine,Bases,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,dichloromethane (=methylene chloride),Halogens,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,trichloromethane (=chloroform),Halogens,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,tetrachloromethane (=carbon tetrachloride),Halogens,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"phenylacetonitrile (=benzyl cyanide, benzeneacetonitrile)",Nitriles and amides,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"N,N-dimethylformamide",Nitriles and amides,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,phenol (=hydroxybenzene),Phenols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,2-methoxyphenol (=guaiacol),Phenols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,4-ethyl-2-methoxyphenol (=4-ethylguaiacol),Phenols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,eugenol (=4-allyl-2-methoxyphenol),Phenols,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"linalool oxide B (cis, 5-ring)",Furans,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"linalool oxide A (trans, 5-ring)",Furans,,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"linalool oxide D (cis, 6-ring)","(Ep)oxides, pyrans, coumarins",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,"linalool oxide C (trans, 6-ring)","(Ep)oxides, pyrans, coumarins",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,cis-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
"BELI, BAEL (Aegle marmelos Correa)",,Fruits,trans-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
PUMPKIN (Cucurbita pepo L.),,Vegetables,methylbenzene (=toluene),Hydrocarbons,,
PUMPKIN (Cucurbita pepo L.),,Vegetables,1-pentanol (=amyl alcohol),Alcohols,,
PUMPKIN (Cucurbita pepo L.),,Vegetables,1-hexanol,Alcohols,,
PUMPKIN (Cucurbita pepo L.),,Vegetables,(Z)-3-hexen-1-ol (=leaf alcohol),Alcohols,,
PUMPKIN (Cucurbita pepo L.),,Vegetables,1-octen-3-ol,Alcohols,,
PUMPKIN (Cucurbita pepo L.),,Vegetables,2-phenylethanol (=phenethyl alcohol),Alcohols,,
PUMPKIN (Cucurbita pepo L.),,Vegetables,2-methylbutanal (=α-methylbutanal),"Carbonyls, aldehydes",,
PUMPKIN (Cucurbita pepo L.),,Vegetables,"3-methylbutanal (=isopentanal, isovaleraldehyde)","Carbonyls, aldehydes",,
PUMPKIN (Cucurbita pepo L.),,Vegetables,2-pentenal,"Carbonyls, aldehydes",,
PUMPKIN (Cucurbita pepo L.),,Vegetables,2-methyl-2-pentenal,"Carbonyls, aldehydes",,
PUMPKIN (Cucurbita pepo L.),,Vegetables,hexanal (=capronaldehyde),"Carbonyls, aldehydes",,
PUMPKIN (Cucurbita pepo L.),,Vegetables,2-hexenal,"Carbonyls, aldehydes",,
