Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
KUMAZASA (Sasa albo-marginata),,Miscellaneous,benzaldehyde,"Carbonyls, aldehydes",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-hydroxybenzaldehyde (=salicylaldehyde),"Carbonyls, aldehydes",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,4-methoxybenzaldehyde (=anisaldehyde),"Carbonyls, aldehydes",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,3-penten-2-one,"Carbonyls, ketones",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-nonanone,"Carbonyls, ketones",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-decanone,"Carbonyls, ketones",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,"(E)-6,10-dimethyl-5,9-undecadien-2-one (=geranylacetone)","Carbonyls, ketones",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,acetophenone (=1-phenylethanone),"Carbonyls, ketones",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,α-ionone,"Carbonyls, ketones",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,(E)-β-ionone,"Carbonyls, ketones",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,"cis-octahydro-4a,7,7-trimethyl-2(1H)-naphthalenone","Carbonyls, ketones",,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,acetic acid,Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,propanoic acid (=propionic acid),Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-methylpropanoic acid (=isobutyric acid),Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,butanoic acid (=butyric acid),Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,3-methylbutanoic acid (=isovaleric acid),Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,pentanoic acid (=valeric acid),Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,hexanoic acid (=caproic acid),Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-hexenoic acid,Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,benzoic acid,Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-hydroxybenzoic acid (=salicylic acid),Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,3-hydroxybenzoic acid,Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-methoxybenzoic acid,Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,4-methoxybenzoic acid (=p-anisic acid),Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,phenylacetic acid,Acids,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,ethyl acetate,Esters,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,methyl 2-hydroxybenzoate (=methyl salicylate),Esters,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,"4-hydroxyoctanoic acid lactone (=4-octanolide, γ-octalactone, 5-butyldihydro-2(3H)-furanone)",Lactones,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,"4-hydroxynonanoic acid lactone (=4-nonanolide, γ-nonalactone)",Lactones,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,indole,Bases,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,phenol (=hydroxybenzene),Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-methylphenol (=o-cresol),Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,3-methylphenol (=m-cresol),Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,4-methylphenol (=p-cresol),Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-ethylphenol,Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,4-ethylphenol,Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,4-vinylphenol,Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,4-isopropylphenol,Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-allylphenol,Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,"2,4-dimethylphenol",Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,"2,5-dimethylphenol",Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-methoxyphenol (=guaiacol),Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,2-methoxy-4-vinylphenol (=4-vinylguaiacol),Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,eugenol (=4-allyl-2-methoxyphenol),Phenols,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,5-methylfurfural,Furans,,
KUMAZASA (Sasa albo-marginata),,Miscellaneous,"2-acetylfuran (=2-furyl methyl ketone, 1-(2-furyl)ethanone)",Furans,,
BUCHU OIL,,Miscellaneous,(Z)-β-ocimene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,(E)-β-ocimene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,β-myrcene (=myrcene),Hydrocarbons,,
BUCHU OIL,,Miscellaneous,α-phellandrene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,β-phellandrene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,α-terpinene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,γ-terpinene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,terpinolene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,limonene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,p-menthatriene (unkn.str.),Hydrocarbons,,
BUCHU OIL,,Miscellaneous,β-elemene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,α-pinene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,β-pinene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,camphene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,thujene (unkn.str.),Hydrocarbons,,
BUCHU OIL,,Miscellaneous,sabinene (=4(10)-thujene),Hydrocarbons,,
BUCHU OIL,,Miscellaneous,α-muurolene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,γ-muurolene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,aromadendrene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,,
BUCHU OIL,,Miscellaneous,"1-isopropenyl-4-methylbenzene (=α,p-dimethyl styrene, p-cymenene, dehydro-p-cymene)",Hydrocarbons,,
BUCHU OIL,,Miscellaneous,calamenene,Hydrocarbons,,
BUCHU OIL,,Miscellaneous,(Z)-4-decen-1-ol,Alcohols,,
BUCHU OIL,,Miscellaneous,(E)-4-decen-1-ol,Alcohols,,
BUCHU OIL,,Miscellaneous,"(Z,Z)-3,6-dodecadienol",Alcohols,,
BUCHU OIL,,Miscellaneous,citronellol,Alcohols,,
BUCHU OIL,,Miscellaneous,nerol,Alcohols,,
BUCHU OIL,,Miscellaneous,linalool,Alcohols,,
BUCHU OIL,,Miscellaneous,2-phenylethanol (=phenethyl alcohol),Alcohols,,
BUCHU OIL,,Miscellaneous,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,,
BUCHU OIL,,Miscellaneous,menthol,Alcohols,,
BUCHU OIL,,Miscellaneous,neomenthol,Alcohols,,
BUCHU OIL,,Miscellaneous,neoisomenthol,Alcohols,,
BUCHU OIL,,Miscellaneous,α-phellandrol,Alcohols,,
BUCHU OIL,,Miscellaneous,β-phellandrol,Alcohols,,
BUCHU OIL,,Miscellaneous,α-terpineol,Alcohols,,
BUCHU OIL,,Miscellaneous,β-terpineol,Alcohols,,
BUCHU OIL,,Miscellaneous,δ-terpineol,Alcohols,,
BUCHU OIL,,Miscellaneous,4-terpineol (=terpinen-4-ol),Alcohols,,
BUCHU OIL,,Miscellaneous,isopulegol,Alcohols,,
BUCHU OIL,,Miscellaneous,neoisopulegol,Alcohols,,
BUCHU OIL,,Miscellaneous,p-4(8)-menthen-7-ol,Alcohols,,
BUCHU OIL,,Miscellaneous,p-8-menthen-7-ol (=shisol),Alcohols,,
BUCHU OIL,,Miscellaneous,p-1-menthen-9-ol,Alcohols,,
BUCHU OIL,,Miscellaneous,"cis-carveol (= cis-p-1(6),8-menthadien-2-ol)",Alcohols,,
BUCHU OIL,,Miscellaneous,"trans-carveol (=trans-p-1(6),8-menthadien-2-ol)",Alcohols,,
BUCHU OIL,,Miscellaneous,"limonen-10-ol (=p-1,8(10)-menthadien-9-ol)",Alcohols,,
BUCHU OIL,,Miscellaneous,myrtanol,Alcohols,,
BUCHU OIL,,Miscellaneous,myrtenol,Alcohols,,
BUCHU OIL,,Miscellaneous,borneol,Alcohols,,
BUCHU OIL,,Miscellaneous,spathulenol (=(+)-spathulenol),Alcohols,,
BUCHU OIL,,Miscellaneous,p-1-menthen-9-al,"Carbonyls, aldehydes",,
BUCHU OIL,,Miscellaneous,"p-1,8-menthadien-10-al","Carbonyls, aldehydes",,
BUCHU OIL,,Miscellaneous,"(Z)-6,10-dimethyl-5,9-undecadien-2-one (=nerylacetone)","Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,3-methylcyclohexanone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,β-damascenone (=(E)-β-damascenone),"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,(E)-β-ionone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,menthone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,trans-2-hydroxymenthone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,4-hydroxymenthone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,8-hydroxymenthone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,isomenthone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,cis-2-hydroxyisomenthone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,4-hydroxyisomenthone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,piperitone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,pulegone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,isopulegone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,4-(iso)hydroxyisopulegone,"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,"piperitenone (=p-1,4(8)-menthadien-3-one)","Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,2-hydroxypiperitone (=diosphenol),"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,"2,4-dihydroxypiperitone (=4-hydroxydiosphenol)","Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,2-methoxypiperitone (=diosphenol methyl ether),"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,3-hydroxy-p-3-menthen-2-one (=ψ-diosphenol),"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,"1,3-dihydroxy-p-3-menthen-2-one (=1-hydroxy-ψ-diosphenol)","Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,3-methoxy-p-3-menthen-2-one (=ψ-diosphenol methyl ether),"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,dihydrocarvone (=p-8-menthen-2-one),"Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,"carvone (=p-6,8-menthadien-2-one)","Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,"2-hydroxy-p-1,4(8)-menthadien-3-one (=diosphenolene)","Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,"2-methoxy-p-1,4(8)-menthadien-3-one (=diospholene methyl ether)","Carbonyls, ketones",,
BUCHU OIL,,Miscellaneous,"(Z,Z)-3,6-dodecadienyl acetate",Esters,,
BUCHU OIL,,Miscellaneous,citronellyl acetate,Esters,,
BUCHU OIL,,Miscellaneous,neryl acetate,Esters,,
BUCHU OIL,,Miscellaneous,menthyl acetate,Esters,,
BUCHU OIL,,Miscellaneous,neoisomenthyl acetate,Esters,,
BUCHU OIL,,Miscellaneous,p-1-menthen-9-yl acetate,Esters,,
BUCHU OIL,,Miscellaneous,isopulegyl acetate,Esters,,
BUCHU OIL,,Miscellaneous,trans-carvyl acetate,Esters,,
BUCHU OIL,,Miscellaneous,cis-carvyl acetate,Esters,,
BUCHU OIL,,Miscellaneous,trans-2-acetoxymenthone,Esters,,
BUCHU OIL,,Miscellaneous,cis-2-acetoxyisomenthone,Esters,,
BUCHU OIL,,Miscellaneous,trans-2-acetoxyisomenthone,Esters,,
BUCHU OIL,,Miscellaneous,4-acetoxyisomenthone,Esters,,
BUCHU OIL,,Miscellaneous,8-acetoxyisomenthone,Esters,,
BUCHU OIL,,Miscellaneous,cis-2-acetoxypulegone,Esters,,
BUCHU OIL,,Miscellaneous,trans-2-acetoxypulegone,Esters,,
BUCHU OIL,,Miscellaneous,4-acetoxyisopulegone,Esters,,
BUCHU OIL,,Miscellaneous,myrtanyl acetate,Esters,,
BUCHU OIL,,Miscellaneous,myrtenyl acetate,Esters,,
BUCHU OIL,,Miscellaneous,trans-8-mercapto-p-menthan-3-one,Sulfur compounds,,
BUCHU OIL,,Miscellaneous,cis-8-mercapto-p-menthan-3-one,Sulfur compounds,,
BUCHU OIL,,Miscellaneous,trans-8-(methylthio)-p-menthan-3-one,Sulfur compounds,,
BUCHU OIL,,Miscellaneous,cis-8-(methylthio)-p-menthan-3-one,Sulfur compounds,,
BUCHU OIL,,Miscellaneous,trans-8-(acetylthio)-p-menthan-3-one,Sulfur compounds,,
BUCHU OIL,,Miscellaneous,cis-8-(acetylthio)-p-menthan-3-one,Sulfur compounds,,
BUCHU OIL,,Miscellaneous,8-(acetylthio)piperitone,Sulfur compounds,,
BUCHU OIL,,Miscellaneous,"1,4-cineole",Ethers,,
BUCHU OIL,,Miscellaneous,"1,8-cineole (=eucalyptol)",Ethers,,
BUCHU OIL,,Miscellaneous,"3-isopropyl-6-methyl-1,2-benzenediol (=cymopyrocatechol)",Phenols,,
BUCHU OIL,,Miscellaneous,2-methoxyphenol (=guaiacol),Phenols,,
BUCHU OIL,,Miscellaneous,2-methoxyvinylphenol (unkn.str.),Phenols,,
BUCHU OIL,,Miscellaneous,eugenol (=4-allyl-2-methoxyphenol),Phenols,,
BUCHU OIL,,Miscellaneous,"methyleugenol (=4-allyl-1,2-dimethoxybenzene)",Phenols,,
BUCHU OIL,,Miscellaneous,menthofuran,Furans,,
BUCHU OIL,,Miscellaneous,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,,
BUCHU OIL,,Miscellaneous,5-methylfurfural,Furans,,
BUCHU OIL,,Miscellaneous,"6,8-epoxy-p-1-menthene (=pinol)","(Ep)oxides, pyrans, coumarins",,
BUCHU OIL,,Miscellaneous,pulegone oxide,"(Ep)oxides, pyrans, coumarins",,
BUCHU OIL,,Miscellaneous,"anhydrolinalool oxide (6) (=2,2,6-trimethyl-6-vinyl-tetrahydropyran)","(Ep)oxides, pyrans, coumarins",,
BUCHU OIL,,Miscellaneous,cis-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
BUCHU OIL,,Miscellaneous,trans-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",,
,VANILLA,Spices & Condiments,nonane,Hydrocarbons,,
,VANILLA,Spices & Condiments,decane,Hydrocarbons,,
,VANILLA,Spices & Condiments,decene (unkn.str.),Hydrocarbons,,
,VANILLA,Spices & Condiments,undecane,Hydrocarbons,,
,VANILLA,Spices & Condiments,undecane (branched),Hydrocarbons,,
,VANILLA,Spices & Condiments,dodecane,Hydrocarbons,,
,VANILLA,Spices & Condiments,dodecane (branched),Hydrocarbons,,
,VANILLA,Spices & Condiments,dodecene (unkn.str.),Hydrocarbons,,
,VANILLA,Spices & Condiments,tridecane,Hydrocarbons,,
,VANILLA,Spices & Condiments,tetradecane,Hydrocarbons,,
,VANILLA,Spices & Condiments,tetradecane (branched),Hydrocarbons,,
,VANILLA,Spices & Condiments,tetradecene (unkn.str.),Hydrocarbons,,
,VANILLA,Spices & Condiments,pentadecane,Hydrocarbons,,
,VANILLA,Spices & Condiments,hexadecane,Hydrocarbons,,
,VANILLA,Spices & Condiments,hexadecane (branched),Hydrocarbons,,
,VANILLA,Spices & Condiments,heptadecane,Hydrocarbons,,
,VANILLA,Spices & Condiments,heptadecane (branched),Hydrocarbons,,
,VANILLA,Spices & Condiments,octadecane,Hydrocarbons,,
,VANILLA,Spices & Condiments,octadecane (branched),Hydrocarbons,,
,VANILLA,Spices & Condiments,nonadecane,Hydrocarbons,,
,VANILLA,Spices & Condiments,eicosane,Hydrocarbons,,
,VANILLA,Spices & Condiments,eicosane (branched),Hydrocarbons,,
,VANILLA,Spices & Condiments,eicosene (unkn.str.),Hydrocarbons,,
,VANILLA,Spices & Condiments,heneicosane,Hydrocarbons,,
,VANILLA,Spices & Condiments,docosane,Hydrocarbons,,
,VANILLA,Spices & Condiments,docosane (branched),Hydrocarbons,,
,VANILLA,Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,,
,VANILLA,Spices & Condiments,β-phellandrene,Hydrocarbons,,
,VANILLA,Spices & Condiments,α-terpinene,Hydrocarbons,,
,VANILLA,Spices & Condiments,limonene,Hydrocarbons,,
,VANILLA,Spices & Condiments,α-curcumene,Hydrocarbons,,
,VANILLA,Spices & Condiments,α-pinene,Hydrocarbons,,
,VANILLA,Spices & Condiments,β-pinene,Hydrocarbons,,
,VANILLA,Spices & Condiments,δ-cadinene,Hydrocarbons,,
,VANILLA,Spices & Condiments,α-muurolene,Hydrocarbons,,
,VANILLA,Spices & Condiments,benzene,Hydrocarbons,,
,VANILLA,Spices & Condiments,methylbenzene (=toluene),Hydrocarbons,,
,VANILLA,Spices & Condiments,ethylbenzene (=α-methyltoluene),Hydrocarbons,,
,VANILLA,Spices & Condiments,vinylbenzene (=styrene),Hydrocarbons,,
,VANILLA,Spices & Condiments,propylbenzene,Hydrocarbons,,
,VANILLA,Spices & Condiments,"1,2-dimethylbenzene (=o-xylene)",Hydrocarbons,,
,VANILLA,Spices & Condiments,"1,3-dimethylbenzene (=m-xylene)",Hydrocarbons,,
,VANILLA,Spices & Condiments,"1,4-dimethylbenzene (=p-xylene)",Hydrocarbons,,
,VANILLA,Spices & Condiments,1-ethyl-4-methylbenzene (=p-ethyltoluene),Hydrocarbons,,
,VANILLA,Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,,
,VANILLA,Spices & Condiments,"1,2,3-trimethylbenzene (=hemimellitene)",Hydrocarbons,,
,VANILLA,Spices & Condiments,"1,2,4-trimethylbenzene (=pseudocumene)",Hydrocarbons,,
,VANILLA,Spices & Condiments,"1,3,5-trimethylbenzene (=mesitylene)",Hydrocarbons,,
,VANILLA,Spices & Condiments,naphthalene,Hydrocarbons,,
,VANILLA,Spices & Condiments,2-butoxyethanol,Alcohols,,
,VANILLA,Spices & Condiments,2-methyl-1-butanol (=active amyl alcohol),Alcohols,,
,VANILLA,Spices & Condiments,3-methyl-1-butanol (=isoamyl alcohol),Alcohols,,
,VANILLA,Spices & Condiments,3-methyl-2-buten-1-ol (=prenol),Alcohols,,
,VANILLA,Spices & Condiments,"2,3-butanediol (=2,3-butylene glycol)",Alcohols,,
,VANILLA,Spices & Condiments,1-pentanol (=amyl alcohol),Alcohols,,
,VANILLA,Spices & Condiments,2-pentanol,Alcohols,,
,VANILLA,Spices & Condiments,3-methyl-1-pentanol,Alcohols,,
,VANILLA,Spices & Condiments,1-hexanol,Alcohols,,
,VANILLA,Spices & Condiments,2-hexanol,Alcohols,,
,VANILLA,Spices & Condiments,1-heptanol,Alcohols,,
,VANILLA,Spices & Condiments,1-octanol,Alcohols,,
,VANILLA,Spices & Condiments,1-octen-3-ol,Alcohols,,
,VANILLA,Spices & Condiments,2-nonanol,Alcohols,,
,VANILLA,Spices & Condiments,1-dodecanol,Alcohols,,
,VANILLA,Spices & Condiments,citronellol,Alcohols,,
,VANILLA,Spices & Condiments,geraniol,Alcohols,,
,VANILLA,Spices & Condiments,nerol,Alcohols,,
,VANILLA,Spices & Condiments,linalool,Alcohols,,
,VANILLA,Spices & Condiments,benzyl alcohol (=benzenemethanol),Alcohols,,
,VANILLA,Spices & Condiments,4-hydroxybenzyl alcohol,Alcohols,,
,VANILLA,Spices & Condiments,4-methoxybenzyl alcohol (=anis alcohol),Alcohols,,
,VANILLA,Spices & Condiments,2-phenylethanol (=phenethyl alcohol),Alcohols,,
,VANILLA,Spices & Condiments,3-phenyl-2-propen-1-ol (=cinnamic alcohol),Alcohols,,
,VANILLA,Spices & Condiments,α-terpineol,Alcohols,,
,VANILLA,Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,,
,VANILLA,Spices & Condiments,β-bisabolol,Alcohols,,
,VANILLA,Spices & Condiments,myrtenol,Alcohols,,
,VANILLA,Spices & Condiments,acetaldehyde (=ethanal),"Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,pentanal (=valeraldehyde),"Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,2-pentenal,"Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,benzaldehyde,"Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,2-hydroxybenzaldehyde (=salicylaldehyde),"Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,4-hydroxybenzaldehyde (=4-formylphenol),"Carbonyls, aldehydes",913,2000
,VANILLA,Spices & Condiments,2-methoxybenzaldehyde,"Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,4-methoxybenzaldehyde (=anisaldehyde),"Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,"3,4-dihydroxybenzaldehyde","Carbonyls, aldehydes",313,313
,VANILLA,Spices & Condiments,vanillin (=4-hydroxy-3-methoxybenzaldehyde),"Carbonyls, aldehydes",12165,23187
,VANILLA,Spices & Condiments,"3,4-dimethoxybenzaldehyde (=veratraldehyde, methylvanillin)","Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,cinnamaldehyde (=3-phenyl-2-propenal),"Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,β-cyclocitral,"Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,"safranal (=2,6,6-trimethyl-1,3-cyclohexadienecarbaldehyde)","Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,piperonal (=heliotropin),"Carbonyls, aldehydes",,
,VANILLA,Spices & Condiments,3-hydroxy-2-butanone (=acetoin),"Carbonyls, ketones",,
,VANILLA,Spices & Condiments,"2,3-butanedione (=diacetyl)","Carbonyls, ketones",,
,VANILLA,Spices & Condiments,3-penten-2-one,"Carbonyls, ketones",,
,VANILLA,Spices & Condiments,4-methyl-2-pentanone,"Carbonyls, ketones",,
,VANILLA,Spices & Condiments,2-hexanone,"Carbonyls, ketones",,
