Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,1-propanol (=propyl alcohol),Alcohols,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-methyl-1-propanol (=isobutanol),Alcohols,0.66,0.66
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,1-butanol,Alcohols,0.05,0.05
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-butanol (=sec-butanol),Alcohols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,3-methyl-1-butanol (=isoamyl alcohol),Alcohols,0.06,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,1-pentanol (=amyl alcohol),Alcohols,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-pentanol,Alcohols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,1-penten-3-ol,Alcohols,0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,3-methyl-3-pentanol,Alcohols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,1-hexanol,Alcohols,0.38,1.03
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(E)-2-hexen-1-ol,Alcohols,0.03,0.46
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(Z)-3-hexen-1-ol (=leaf alcohol),Alcohols,0.22,1.25
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-heptanol,Alcohols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,1-octanol,Alcohols,0.06,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(E)-2-decen-1-ol,Alcohols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,linalool,Alcohols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,cyclopentanol,Alcohols,0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,benzyl alcohol (=benzenemethanol),Alcohols,0.03,0.03
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-phenylethanol (=phenethyl alcohol),Alcohols,0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,α-terpineol,Alcohols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,4-terpineol (=terpinen-4-ol),Alcohols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,dihydro-β-ionol,Alcohols,trace,trace
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,propanal (=propionaldehyde),"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,butanal (=butyraldehyde),"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-butenal (=crotonaldehyde),"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-methylbutanal (=α-methylbutanal),"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"3-methylbutanal (=isopentanal, isovaleraldehyde)","Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(E)-2-methyl-2-butenal (=tiglicaldehyde),"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexanal (=capronaldehyde),"Carbonyls, aldehydes",0.06,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(E)-2-hexenal (=leaf aldehyde),"Carbonyls, aldehydes",0.03,0.07
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(Z)-3-hexenal,"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"(E,E)-2,4-hexadienal","Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,heptanal,"Carbonyls, aldehydes",0.03,0.03
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(E)-2-heptenal,"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,nonanal (=pelargonaldehyde),"Carbonyls, aldehydes",0.03,0.03
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"(E,E)-2,4-decadienal","Carbonyls, aldehydes",0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,geranial (=α-citral),"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,neral (=β-citral),"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,benzaldehyde,"Carbonyls, aldehydes",0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-hydroxybenzaldehyde (=salicylaldehyde),"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,4-hydroxybenzaldehyde (=4-formylphenol),"Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"2,4-dihydroxy-3,6-dimethyl-benzaldehyde","Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"2,4-dihydroxy-5,6-dimethyl-benzaldehyde","Carbonyls, aldehydes",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",0.18,0.18
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-butanone (=ethyl methyl ketone),"Carbonyls, ketones",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,3-hydroxy-2-butanone (=acetoin),"Carbonyls, ketones",0.12,0.12
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,4-methyl-2-pentanone,"Carbonyls, ketones",0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"2,4-dimethyl-3-pentanone","Carbonyls, ketones",trace,trace
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,4-hydroxy-4-methyl-2-pentanone (=diacetone alcohol),"Carbonyls, ketones",0.03,0.03
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-heptanone,"Carbonyls, ketones",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,6-methyl-5-hepten-2-one,"Carbonyls, ketones",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,cyclopentanone,"Carbonyls, ketones",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,α-ionone,"Carbonyls, ketones",trace,trace
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(E)-β-ionone,"Carbonyls, ketones",0.01,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,3-hydroxy-β-ionone,"Carbonyls, ketones",,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"carvone (=p-6,8-menthadien-2-one)","Carbonyls, ketones",trace,trace
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,acetic acid,Acids,0.19,0.33
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,propanoic acid (=propionic acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-methylpropanoic acid (=isobutyric acid),Acids,0.49,0.49
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,butanoic acid (=butyric acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(E)-2-butenoic acid,Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-methylbutanoic acid,Acids,0.04,0.04
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,3-methylbutanoic acid (=isovaleric acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-hydroxybutanoic acid,Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,pentanoic acid (=valeric acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,4-oxopentanoic acid (=levulinic acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexanoic acid (=caproic acid),Acids,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,5-hexenoic acid,Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,heptanoic acid (=enanthic acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,octanoic acid (=caprylic acid),Acids,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,octenoic acid (unkn.str.),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,nonanoic acid (=pelargonic acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,decanoic acid (=capric acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,decenoic acid (unkn.str.),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,tetradecanoic acid (=myristic acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexadecanoic acid (=palmitic acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,octadecanoic acid (=stearic acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,succinic acid (=butanedioic acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,pentanedioic acid (=glutaric acid),Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,benzoic acid,Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,phenylacetic acid,Acids,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl formate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl acetate,Esters,0.04,0.04
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexyl acetate,Esters,0.02,0.22
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(E)-2-hexenyl acetate,Esters,0.1,0.1
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(Z)-3-hexenyl acetate,Esters,0.03,0.43
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,5-hexenyl acetate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,benzyl acetate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl propanoate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 2-methylpropanoate (=ethyl isobutyrate),Esters,0.02,0.05
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,isobutyl 2-methylpropanoate (=isobutyl isobutyrate),Esters,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexyl 2-methylpropanoate (=hexyl isobutyrate),Esters,0.06,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(Z)-3-hexenyl 2-methylpropanoate,Esters,0.13,0.13
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl butanoate,Esters,0.02,0.03
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,isobutyl butanoate,Esters,trace,trace
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexyl butanoate,Esters,0.13,0.13
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(Z)-3-hexenyl butanoate,Esters,0.06,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,5-hexenyl butanoate,Esters,0.1,0.1
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 2-butenoate (=ethyl crotonate),Esters,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 2-methylbutanoate,Esters,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 3-methylbutanoate (=ethyl isovalerate),Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 3-hydroxybutanoate,Esters,0.09,0.09
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexyl pentanoate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 3-methylpentanoate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,methyl hexanoate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl hexanoate (=ethyl caproate),Esters,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,isobutyl hexanoate,Esters,0.14,0.14
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,pentyl hexanoate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexyl hexanoate,Esters,0.66,0.66
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,5-hexenyl hexanoate,Esters,0.35,0.35
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 3-hexenoate,Esters,0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl (Z)-4-hexenoate,Esters,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 5-hexenoate,Esters,0.1,0.1
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,isobutyl 5-hexenoate,Esters,0.1,0.1
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexyl 5-hexenoate,Esters,0.35,0.35
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,(Z)-3-hexenyl 5-hexenoate,Esters,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,5-hexenyl 5-hexenoate,Esters,0.22,0.22
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,isobutyl heptanoate,Esters,0.06,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl octanoate (=ethyl caprylate),Esters,0.88,0.88
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,propyl octanoate,Esters,0.11,0.11
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,butyl octanoate,Esters,0.55,0.55
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,isobutyl octanoate,Esters,2.04,2.04
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,sec-butyl octanoate,Esters,0.06,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,pentyl octanoate,Esters,0.05,0.05
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexyl octanoate,Esters,0.1,0.1
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,5-hexenyl octanoate,Esters,0.06,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 2-octenoate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 3-octenoate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 5-octenoate,Esters,0.1,0.1
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,butyl 5-octenoate,Esters,0.06,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,isobutyl 5-octenoate,Esters,0.22,0.22
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 7-octenoate,Esters,0.28,0.28
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,propyl 7-octenoate,Esters,0.06,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,butyl 7-octenoate,Esters,0.55,0.55
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,isobutyl 7-octenoate,Esters,0.81,0.81
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexyl 7-octenoate,Esters,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,5-hexenyl 7-octenoate,Esters,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl nonanoate,Esters,0.05,0.05
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl decanoate (=ethyl caprate),Esters,0.1,0.1
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 9-decenoate,Esters,0.14,0.14
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,sec-butyl 9-decenoate,Esters,0.13,0.13
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,isobutyl 9-decenoate,Esters,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl decenoate (unkn.str.),Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl dodecanoate (=ethyl laurate),Esters,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 2-dodecenoate,Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl dodecenoate (unkn.str.),Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl tetradecenoate (unkn.str.),Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl tetradecadienoate (unkn.str.),Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl hexadecanoate (=ethyl palmitate),Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl (Z)-9-hexadecenoate (=ethyl palmitoleate),Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl 7-hexadecynoate (=ethyl palmitolate),Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"methyl (Z,Z)-9,12-octadecadienoate (=methyl linoleate)",Esters,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,diethyl succinate (=diethyl butanedioate),Esters,0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl benzoate,Esters,0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethyl phenylacetate,Esters,0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"4-hydroxybutanoic acid lactone (=dihydro-2(3H)-furanone, 4-butanolide, γ-butyrolactone)",Lactones,0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"4-hydroxyhexanoic acid lactone (=γ-hexalactone, γ-caprolactone, 4-hexanolide)",Lactones,0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"4-hydroxydecanoic acid lactone (=4-decanolide, γ-decalactone)",Lactones,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,dihydroactinidiolide,Lactones,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,piperidine,Bases,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,dimethyl sulfone (=methylsulfonylmethane),Sulfur compounds,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,3-hydroxy-5-methyl-2-thiophene-carboxylic acid,Sulfur compounds,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,thiazole,Sulfur compounds,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,benzothiazole,Sulfur compounds,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"1,1-diethoxyethane (=acetal, acetaldehyde diethyl acetal)",Acetals,0.13,0.13
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"1,1-diethoxyhexane",Acetals,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"(Z)-1,1-diethoxyhexene (unkn.str.)",Acetals,0.02,0.02
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"(E)-1,1-diethoxyhexene (unkn.str.)",Acetals,trace,trace
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,methyl propyl ether,Ethers,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"phenylacetonitrile (=benzyl cyanide, benzeneacetonitrile)",Nitriles and amides,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,phenol (=hydroxybenzene),Phenols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-methylphenol (=o-cresol),Phenols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-methoxyphenol (=guaiacol),Phenols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-methoxy-4-vinylphenol (=4-vinylguaiacol),Phenols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,eugenol (=4-allyl-2-methoxyphenol),Phenols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,isoeugenol (=2-methoxy-4-(1-propenyl)-phenol),Phenols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"1,2-dimethoxybenzene (=veratrole)",Phenols,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"methyleugenol (=4-allyl-1,2-dimethoxybenzene)",Phenols,0.01,0.06
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"linalool oxide B (cis, 5-ring)",Furans,0.04,0.04
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"linalool oxide A (trans, 5-ring)",Furans,0.01,0.01
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-isopropylfuran,Furans,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"4,7-dimethylbenzofuran",Furans,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,5-methylfurfural,Furans,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"2-acetylfuran (=2-furyl methyl ketone, 1-(2-furyl)ethanone)",Furans,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-furancarboxylic acid (=2-furoic acid),Furans,,
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,theaspirane B (=cis-theaspirane),"(Ep)oxides, pyrans, coumarins",trace,trace
,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,theaspirane A (=trans-theaspirane),"(Ep)oxides, pyrans, coumarins",0.03,0.03
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,pentadecane,Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,hexadecane,Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,octadecane,Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"(E,E)-α-farnesene (=α-farnesene)",Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,cyclodecene,Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,α-elemene,Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,δ-cadinene,Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,α-muurolene,Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,trans-caryophyllene,Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,α-copaene (=copaene),Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,alloaromadendrene,Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,α-gurjunene,Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,methylbenzene (=toluene),Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethylbenzene (=α-methyltoluene),Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,"1,4-dimethylbenzene (=p-xylene)",Hydrocarbons,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,ethanol,Alcohols,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,2-ethoxyethanol (=ethylene glycol monoethyl ether),Alcohols,,
CHINESE QUINCE FRUIT,CHINESE QUINCE (Pseudocydonia sinensis Schneid),Fruits,1-propanol (=propyl alcohol),Alcohols,,
