Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
LITCHI (Litchi chinensis Sonn.),,Fruits,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,,
LITCHI (Litchi chinensis Sonn.),,Fruits,menthol,Alcohols,,
LITCHI (Litchi chinensis Sonn.),,Fruits,α-terpineol,Alcohols,,
LITCHI (Litchi chinensis Sonn.),,Fruits,4-terpineol (=terpinen-4-ol),Alcohols,,
LITCHI (Litchi chinensis Sonn.),,Fruits,"p-8-menthene-1,2-diol",Alcohols,,
LITCHI (Litchi chinensis Sonn.),,Fruits,β-bisabolol,Alcohols,0.03,0.2
LITCHI (Litchi chinensis Sonn.),,Fruits,fenchol (=fenchyl alcohol),Alcohols,,
LITCHI (Litchi chinensis Sonn.),,Fruits,"3-methylbutanal (=isopentanal, isovaleraldehyde)","Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,(E)-2-pentenal,"Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,hexanal (=capronaldehyde),"Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,(E)-2-hexenal (=leaf aldehyde),"Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,nonanal (=pelargonaldehyde),"Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,decanal (=capraldehyde),"Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,"citronellal (=3,7-dimethyl-6-octenal)","Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,geranial (=α-citral),"Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,neral (=β-citral),"Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,benzaldehyde,"Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,cinnamaldehyde (=3-phenyl-2-propenal),"Carbonyls, aldehydes",,
LITCHI (Litchi chinensis Sonn.),,Fruits,2-butanone (=ethyl methyl ketone),"Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,3-methyl-2-butanone,"Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,3-hydroxy-2-butanone (=acetoin),"Carbonyls, ketones",0.2,1
LITCHI (Litchi chinensis Sonn.),,Fruits,"2,3-butanedione (=diacetyl)","Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,2-pentanone,"Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,3-pentanone,"Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,2-hexanone,"Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,2-methyl-3-hexanone,"Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,3-octanone,"Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,cyclopentanone,"Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,1-phenyl-1-butanone (=butyrophenone),"Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,thujone (=α-thujone),"Carbonyls, ketones",,
LITCHI (Litchi chinensis Sonn.),,Fruits,phenethyl formate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,ethyl acetate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,propyl acetate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,butyl acetate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,isobutyl acetate (=2-methylpropyl acetate),Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,3-methyl-2-butenyl acetate (=2-isopentenyl acetate),Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,pentyl acetate (=amyl acetate),Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,"isopentyl acetate (=3-methylbutyl acetate, isoamyl acetate)",Esters,0.03,0.2
LITCHI (Litchi chinensis Sonn.),,Fruits,citronellyl acetate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,geranyl acetate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,neryl acetate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,phenethyl acetate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,cinnamyl acetate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,benzyl 3-oxobutanoate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,ethyl hexanoate (=ethyl caproate),Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,ethyl octanoate (=ethyl caprylate),Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,ethyl decanoate (=ethyl caprate),Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,ethyl tetradecanoate (=ethyl myristate),Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,isopentyl benzoate,Esters,,
LITCHI (Litchi chinensis Sonn.),,Fruits,3-(methylthio)-1-propanol (=methionol),Sulfur compounds,,
LITCHI (Litchi chinensis Sonn.),,Fruits,benzothiazole,Sulfur compounds,,
LITCHI (Litchi chinensis Sonn.),,Fruits,hexyl methyl ether,Ethers,,
LITCHI (Litchi chinensis Sonn.),,Fruits,citronellyl methyl ether,Ethers,,
LITCHI (Litchi chinensis Sonn.),,Fruits,neryl methyl ether,Ethers,,
LITCHI (Litchi chinensis Sonn.),,Fruits,ethyl geranyl ether,Ethers,0.03,0.2
LITCHI (Litchi chinensis Sonn.),,Fruits,ethyl linalyl ether,Ethers,,
LITCHI (Litchi chinensis Sonn.),,Fruits,benzyl methyl ether,Ethers,,
LITCHI (Litchi chinensis Sonn.),,Fruits,benzyl ethyl ether,Ethers,,
LITCHI (Litchi chinensis Sonn.),,Fruits,methyl phenethyl ether,Ethers,,
LITCHI (Litchi chinensis Sonn.),,Fruits,"1,2-dimethoxy-1-phenylethane",Ethers,,
LITCHI (Litchi chinensis Sonn.),,Fruits,diethylene glycol monobutyl ether (=2-(2-butoxyethoxy)ethanol),Ethers,,
LITCHI (Litchi chinensis Sonn.),,Fruits,"methoxybenzene (=anisole, methyl phenyl ether)",Phenols,,
LITCHI (Litchi chinensis Sonn.),,Fruits,"1,2-dimethoxybenzene (=veratrole)",Phenols,,
LITCHI (Litchi chinensis Sonn.),,Fruits,"linalool oxide B (cis, 5-ring)",Furans,,
LITCHI (Litchi chinensis Sonn.),,Fruits,3-(4-methyl-3-pentenyl)furan (=perillene),Furans,,
LITCHI (Litchi chinensis Sonn.),,Fruits,"4-hydroxy-2,5-dimethyl-3(2H)-furanone (=furaneol)",Furans,,
LITCHI (Litchi chinensis Sonn.),,Fruits,cis-rose oxide,"(Ep)oxides, pyrans, coumarins",,
LITCHI (Litchi chinensis Sonn.),,Fruits,trans-rose oxide,"(Ep)oxides, pyrans, coumarins",,
LITCHI (Litchi chinensis Sonn.),,Fruits,nerol oxide,"(Ep)oxides, pyrans, coumarins",,
SWEET POTATO (heated),,Vegetables,3-methylpentane,Hydrocarbons,,
SWEET POTATO (heated),,Vegetables,hexane,Hydrocarbons,,
SWEET POTATO (heated),,Vegetables,methylcyclopentane,Hydrocarbons,,
SWEET POTATO (heated),,Vegetables,methylbenzene (=toluene),Hydrocarbons,,
SWEET POTATO (heated),,Vegetables,dimethylbenzene (unkn.str.) (=xylene (unkn.str.)),Hydrocarbons,,
SWEET POTATO (heated),,Vegetables,"1,3,5-trimethylbenzene (=mesitylene)",Hydrocarbons,,
SWEET POTATO (heated),,Vegetables,methanol,Alcohols,,
SWEET POTATO (heated),,Vegetables,ethanol,Alcohols,,
SWEET POTATO (heated),,Vegetables,linalool,Alcohols,,
SWEET POTATO (heated),,Vegetables,heptanal,"Carbonyls, aldehydes",,
SWEET POTATO (heated),,Vegetables,octanal (=caprylaldehyde),"Carbonyls, aldehydes",,
SWEET POTATO (heated),,Vegetables,nonanal (=pelargonaldehyde),"Carbonyls, aldehydes",,
SWEET POTATO (heated),,Vegetables,decanal (=capraldehyde),"Carbonyls, aldehydes",,
SWEET POTATO (heated),,Vegetables,benzaldehyde,"Carbonyls, aldehydes",,
SWEET POTATO (heated),,Vegetables,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",,
SWEET POTATO (heated),,Vegetables,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",,
SWEET POTATO (heated),,Vegetables,"2,3-butanedione (=diacetyl)","Carbonyls, ketones",,
SWEET POTATO (heated),,Vegetables,"2,3-pentanedione (=acetylpropionyl)","Carbonyls, ketones",,
SWEET POTATO (heated),,Vegetables,(E)-β-ionone,"Carbonyls, ketones",,
SWEET POTATO (heated),,Vegetables,diethyl ether,Ethers,,
SWEET POTATO (heated),,Vegetables,dichloromethane (=methylene chloride),Halogens,,
SWEET POTATO (heated),,Vegetables,2-methylpropanenitrile (=isobutyronitrile),Nitriles and amides,,
SWEET POTATO (heated),,Vegetables,"4-(2,2,3,3-tetramethylbutyl)phenol",Phenols,,
SWEET POTATO (heated),,Vegetables,tetrahydrofuran (=oxolane),Furans,,
SWEET POTATO (heated),,Vegetables,2-pentylfuran,Furans,,
SWEET POTATO (heated),,Vegetables,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,,
SWEET POTATO (heated),,Vegetables,5-methylfurfural,Furans,,
SWEET POTATO (heated),,Vegetables,2-methyldihydro-3(2H)-furanone,Furans,,
SWEET POTATO (heated),,Vegetables,"2-acetylfuran (=2-furyl methyl ketone, 1-(2-furyl)ethanone)",Furans,,
SWEET POTATO (heated),,Vegetables,"2-pyrone (=α-pyrone, 2H-pyran-2-one)","(Ep)oxides, pyrans, coumarins",,
SUKIYAKI,,Miscellaneous,δ-guaiene (=α-bulnesene),Hydrocarbons,,
SUKIYAKI,,Miscellaneous,β-caryophyllene,Hydrocarbons,,
SUKIYAKI,,Miscellaneous,2-methyl-1-propanol (=isobutanol),Alcohols,,
SUKIYAKI,,Miscellaneous,3-methyl-1-butanol (=isoamyl alcohol),Alcohols,,
SUKIYAKI,,Miscellaneous,benzyl alcohol (=benzenemethanol),Alcohols,,
SUKIYAKI,,Miscellaneous,2-phenylethanol (=phenethyl alcohol),Alcohols,,
SUKIYAKI,,Miscellaneous,acetaldehyde (=ethanal),"Carbonyls, aldehydes",,
SUKIYAKI,,Miscellaneous,"2-methylpropanal (=isobutanal, isobutyraldehyde)","Carbonyls, aldehydes",,
SUKIYAKI,,Miscellaneous,"3-methylbutanal (=isopentanal, isovaleraldehyde)","Carbonyls, aldehydes",,
SUKIYAKI,,Miscellaneous,benzaldehyde,"Carbonyls, aldehydes",,
SUKIYAKI,,Miscellaneous,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",,
SUKIYAKI,,Miscellaneous,"1-hydroxy-2-propanone (=acetol, pyruvic alcohol)","Carbonyls, ketones",,
SUKIYAKI,,Miscellaneous,3-hydroxy-2-butanone (=acetoin),"Carbonyls, ketones",,
SUKIYAKI,,Miscellaneous,"2,3-butanedione (=diacetyl)","Carbonyls, ketones",,
SUKIYAKI,,Miscellaneous,"2,3-pentanedione (=acetylpropionyl)","Carbonyls, ketones",,
SUKIYAKI,,Miscellaneous,"3-methyl-1,2-cyclopentanedione (=cyclotene)","Carbonyls, ketones",,
SUKIYAKI,,Miscellaneous,acetic acid,Acids,,
SUKIYAKI,,Miscellaneous,propanoic acid (=propionic acid),Acids,,
SUKIYAKI,,Miscellaneous,butanoic acid (=butyric acid),Acids,,
SUKIYAKI,,Miscellaneous,3-methylbutanoic acid (=isovaleric acid),Acids,,
SUKIYAKI,,Miscellaneous,ethyl acetate,Esters,,
SUKIYAKI,,Miscellaneous,ethyl 2-hydroxypropanoate (=ethyl lactate),Esters,,
SUKIYAKI,,Miscellaneous,ethyl tetradecanoate (=ethyl myristate),Esters,,
SUKIYAKI,,Miscellaneous,ethyl hexadecanoate (=ethyl palmitate),Esters,,
SUKIYAKI,,Miscellaneous,ethyl octadecanoate (=ethyl stearate),Esters,,
SUKIYAKI,,Miscellaneous,ethyl 9-octadecenoate,Esters,,
SUKIYAKI,,Miscellaneous,2-acetylpyrrole (=methyl 2-pyrrolyl ketone),Bases,,
SUKIYAKI,,Miscellaneous,pyridine,Bases,,
SUKIYAKI,,Miscellaneous,3-methyl-2-pyridone,Bases,,
SUKIYAKI,,Miscellaneous,pyrazine,Bases,,
SUKIYAKI,,Miscellaneous,methylpyrazine,Bases,,
SUKIYAKI,,Miscellaneous,"2,3-dimethylpyrazine",Bases,,
SUKIYAKI,,Miscellaneous,"2,5-dimethylpyrazine",Bases,,
SUKIYAKI,,Miscellaneous,trimethylpyrazine,Bases,,
SUKIYAKI,,Miscellaneous,tetramethylpyrazine,Bases,,
SUKIYAKI,,Miscellaneous,dimethyl disulfide (=methyldithiomethane),Sulfur compounds,,
SUKIYAKI,,Miscellaneous,2-methoxyphenol (=guaiacol),Phenols,,
SUKIYAKI,,Miscellaneous,"furfural (=2-formylfuran, 2-furancarbaldehyde, 2-furaldehyde)",Furans,,
SUKIYAKI,,Miscellaneous,5-methylfurfural,Furans,,
SUKIYAKI,,Miscellaneous,"2-acetylfuran (=2-furyl methyl ketone, 1-(2-furyl)ethanone)",Furans,,
SUKIYAKI,,Miscellaneous,2-(2-oxopropyl)furan (=2-acetonylfuran),Furans,,
SUKIYAKI,,Miscellaneous,2-propanoylfuran,Furans,,
SUKIYAKI,,Miscellaneous,"furfuryl alcohol (=(2-furyl)-methanol, 2-furanmethanol)",Furans,,
SUKIYAKI,,Miscellaneous,5-methylfurfuryl alcohol,Furans,,
SUKIYAKI,,Miscellaneous,furfuryl acetate (=2-furanmethanol acetate),Furans,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,(Z)-β-ocimene,Hydrocarbons,500,2500
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,(E)-β-ocimene,Hydrocarbons,<100,1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,allo-ocimene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,<100,1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-terpinene,Hydrocarbons,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,γ-terpinene,Hydrocarbons,<100,2400
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,terpinolene,Hydrocarbons,<100,1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,limonene,Hydrocarbons,<100,2400
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,(4R)-(+)-limonene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,(4S)-(-)-limonene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,β-sesquiphellandrene,Hydrocarbons,1300,20000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,β-elemene,Hydrocarbons,<100,1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,γ-elemene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,δ-elemene,Hydrocarbons,<100,1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,β-bisabolene,Hydrocarbons,1400,1400
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,ar-curcumene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-curcumene,Hydrocarbons,4200,4800
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,β-curcumene,Hydrocarbons,1400,1400
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,germacrene D,Hydrocarbons,700,700
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-humulene (=humulene),Hydrocarbons,400,5400
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-pinene,Hydrocarbons,<100,2500
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,(1R)-α-pinene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,(1S)-α-pinene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,β-pinene,Hydrocarbons,<100,1600
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,(1R)-β-pinene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,(1S)-β-pinene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,camphene,Hydrocarbons,<100,15000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-thujene,Hydrocarbons,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,trans-α-bergamotene,Hydrocarbons,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,δ-cadinene,Hydrocarbons,2100,17400
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"α-selinene (=5β,7α,10α-selina-3,11-diene)",Hydrocarbons,38400,38400
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"β-selinene (=4(14),11-selinadiene)",Hydrocarbons,5500,5500
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,δ-selinene,Hydrocarbons,19400,19400
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,selinene (unkn.str.),Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,guaiene (unkn.str.),Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,s-guaiazulene (=guaiazulene),Hydrocarbons,<100,1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-acoradiene,Hydrocarbons,4900,4900
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,β-acoradiene,Hydrocarbons,5100,5100
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,β-caryophyllene,Hydrocarbons,100,1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-copaene (=copaene),Hydrocarbons,<100,1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-cedrene,Hydrocarbons,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"1,7-di-epi-α-cedrene",Hydrocarbons,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,alloaromadendrene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-gurjunene,Hydrocarbons,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,β-gurjunene,Hydrocarbons,1700,67400
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,calarene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,<100,13800
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"1-isopropenyl-4-methylbenzene (=α,p-dimethyl styrene, p-cymenene, dehydro-p-cymene)",Hydrocarbons,<100,<100
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"1,2,3,4,4a,7-hexahydro-4-isopropyl-1,6-dimethylnaphthalene",Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,calamenene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-calacorene,Hydrocarbons,8900,35500
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,calacorene (unkn.str.),Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,naphthalene,Hydrocarbons,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"1,4,9-cadalatriene",Hydrocarbons,<100,2000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,viridiflorene (=ledene),Hydrocarbons,400,400
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,1-heptanol,Alcohols,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,2-heptanol,Alcohols,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,1-octen-3-ol,Alcohols,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"3,7-dimethyl-1,5,7-octatrien-3-ol (=hotrienol)",Alcohols,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"2,6-dimethyl-3,7-octadien-2,6-diol",Alcohols,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,linalool,Alcohols,1000,11100
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,(E)-nerolidol,Alcohols,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,benzyl alcohol (=benzenemethanol),Alcohols,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,2-phenylethanol (=phenethyl alcohol),Alcohols,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"1-methoxy-1-(2,4,5-trimethoxy-phenyl)-2-propanol",Alcohols,<100,<100
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,menthol,Alcohols,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,α-terpineol,Alcohols,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,<1000,<1000
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,trans-β-sesquiphellandrol,Alcohols,4500,4500
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,"trans-carveol (=trans-p-1(6),8-menthadien-2-ol)",Alcohols,,
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,elemol,Alcohols,600,3100
,CALAMUS (sweet flag) (Acorus calamus L.),Spices & Condiments,humulenol II,Alcohols,3400,3400
