Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
,ALPINIA SPECIES,Spices & Condiments,δ-terpineol,Alcohols,,
,ALPINIA SPECIES,Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,,
,ALPINIA SPECIES,Spices & Condiments,carveol I,Alcohols,,
,ALPINIA SPECIES,Spices & Condiments,carveol II,Alcohols,,
,ALPINIA SPECIES,Spices & Condiments,borneol,Alcohols,27200,27200
,ALPINIA SPECIES,Spices & Condiments,octanal (=caprylaldehyde),"Carbonyls, aldehydes",2300,2300
,ALPINIA SPECIES,Spices & Condiments,benzaldehyde,"Carbonyls, aldehydes",<500,<500
,ALPINIA SPECIES,Spices & Condiments,4-methoxybenzaldehyde (=anisaldehyde),"Carbonyls, aldehydes",6300,6300
,ALPINIA SPECIES,Spices & Condiments,vanillin (=4-hydroxy-3-methoxybenzaldehyde),"Carbonyls, aldehydes",<500,<500
,ALPINIA SPECIES,Spices & Condiments,4-phenyl-2-butanone (=benzylacetone),"Carbonyls, ketones",,
,ALPINIA SPECIES,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",<500,10000
,ALPINIA SPECIES,Spices & Condiments,butyl acetate,Esters,,
,ALPINIA SPECIES,Spices & Condiments,isobutyl acetate (=2-methylpropyl acetate),Esters,,
,ALPINIA SPECIES,Spices & Condiments,citronellyl acetate,Esters,,
,ALPINIA SPECIES,Spices & Condiments,geranyl acetate,Esters,,
,ALPINIA SPECIES,Spices & Condiments,neryl acetate,Esters,,
,ALPINIA SPECIES,Spices & Condiments,4-allylphenyl acetate (=chavicol acetate),Esters,,
,ALPINIA SPECIES,Spices & Condiments,eugenyl acetate (=acetyl eugenol),Esters,,
,ALPINIA SPECIES,Spices & Condiments,bornyl acetate,Esters,500,500
,ALPINIA SPECIES,Spices & Condiments,fenchyl acetate,Esters,5100,5100
,ALPINIA SPECIES,Spices & Condiments,phenethyl 2-methylpropanoate (=phenethyl isobutyrate),Esters,200,200
,ALPINIA SPECIES,Spices & Condiments,phenethyl 2-methylbutanoate,Esters,3400,3400
,ALPINIA SPECIES,Spices & Condiments,methyl 3-methylbutanoate (=methyl isovalerate),Esters,,
,ALPINIA SPECIES,Spices & Condiments,isobutyl 3-methylbutanoate (=isobutyl isovalerate),Esters,2100,2100
,ALPINIA SPECIES,Spices & Condiments,butyl benzoate,Esters,200,200
,ALPINIA SPECIES,Spices & Condiments,isobutyl benzoate,Esters,,
,ALPINIA SPECIES,Spices & Condiments,4-acetoxy-α-vinyl-benzenemethanol (=1-hydroxychavicol acetate),Esters,,
,ALPINIA SPECIES,Spices & Condiments,4-hydroxy-2-vinylbenzenemethanol di-acetate (=1-acetoxychavicol acetate),Esters,,
,ALPINIA SPECIES,Spices & Condiments,4-hydroxy-3-methoxy-α-vinyl-benzenemethanol diacetate (=1-acetoxyeugenol ac.),Esters,,
,ALPINIA SPECIES,Spices & Condiments,ethyl 3-phenylpropanoate (=ethyl hydrocinnamate),Esters,<500,<500
,ALPINIA SPECIES,Spices & Condiments,ethyl (E)-cinnamate,Esters,164700,164700
,ALPINIA SPECIES,Spices & Condiments,methyl (E)-4-methoxycinnamate,Esters,<500,<500
,ALPINIA SPECIES,Spices & Condiments,ethyl (E)-4-methoxycinnamate,Esters,515900,515900
,ALPINIA SPECIES,Spices & Condiments,indole,Bases,1300,1300
,ALPINIA SPECIES,Spices & Condiments,"1,8-cineole (=eucalyptol)",Ethers,57200,496000
,ALPINIA SPECIES,Spices & Condiments,4-allylphenol (=chavicol),Phenols,,
,ALPINIA SPECIES,Spices & Condiments,carvacrol (=5-isopropyl-2-methylphenol),Phenols,2800,2800
,ALPINIA SPECIES,Spices & Condiments,4-methoxyphenol,Phenols,<500,<500
,ALPINIA SPECIES,Spices & Condiments,"methyleugenol (=4-allyl-1,2-dimethoxybenzene)",Phenols,,
,ALPINIA SPECIES,Spices & Condiments,"2,3-dihydrobenzofuran (=coumaran)",Furans,1100,1100
,ALPINIA SPECIES,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",500,500
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,6200,6200
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,β-farnesene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,γ-terpinene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,terpinolene,Hydrocarbons,900,900
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,limonene,Hydrocarbons,40000,40000
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,β-elemene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,γ-elemene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,β-bisabolene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,ar-curcumene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,α-humulene (=humulene),Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,α-pinene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,β-pinene,Hydrocarbons,66000,66000
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,camphene,Hydrocarbons,46000,46000
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,α-thujene,Hydrocarbons,900,900
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,trans-α-bergamotene,Hydrocarbons,16000,16000
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,(+)-α-amorphene (=zizanene),Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,γ-cadinene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,δ-cadinene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,γ-muurolene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,"α-selinene (=5β,7α,10α-selina-3,11-diene)",Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,α-guaiene,Hydrocarbons,7200,7200
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,δ-guaiene (=α-bulnesene),Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,β-caryophyllene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,α-cubebene,Hydrocarbons,400,400
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,α-copaene (=copaene),Hydrocarbons,4100,4100
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,β-copaene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,α-santalene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,β-santalene,Hydrocarbons,4800,4800
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,16000,16000
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,calamenene,Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,calacorene (unkn.str.),Hydrocarbons,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,linalool,Alcohols,3200,3200
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,nerolidol,Alcohols,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,α-terpineol,Alcohols,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,δ-terpineol,Alcohols,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,4-phenyl-2-butanone (=benzylacetone),"Carbonyls, ketones",,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",10000,10000
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,bornyl acetate,Esters,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,fenchyl acetate,Esters,5100,5100
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,phenethyl 2-methylpropanoate (=phenethyl isobutyrate),Esters,200,200
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,phenethyl 2-methylbutanoate,Esters,3400,3400
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,methyl 3-methylbutanoate (=methyl isovalerate),Esters,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,isobutyl 3-methylbutanoate (=isobutyl isovalerate),Esters,2100,2100
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,butyl benzoate,Esters,200,200
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,isobutyl benzoate,Esters,,
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,"1,8-cineole (=eucalyptol)",Ethers,496000,496000
SMALLER GALANGA (Alpinia officinarum Hance),ALPINIA SPECIES,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,tridecane,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,pentadecane,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,(E)-β-farnesene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,γ-terpinene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,terpinolene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,limonene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,β-sesquiphellandrene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,β-bisabolene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,ar-curcumene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,α-humulene (=humulene),Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,α-pinene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,β-pinene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,camphene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,α-bergamotene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,β-caryophyllene,Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,α-copaene (=copaene),Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,linalool,Alcohols,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,p-cymenol (unkn.str.),Alcohols,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,α-terpineol,Alcohols,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,carveol I,Alcohols,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,carveol II,Alcohols,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,borneol,Alcohols,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,butyl acetate,Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,isobutyl acetate (=2-methylpropyl acetate),Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,citronellyl acetate,Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,geranyl acetate,Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,neryl acetate,Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,4-allylphenyl acetate (=chavicol acetate),Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,eugenyl acetate (=acetyl eugenol),Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,bornyl acetate,Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,4-acetoxy-α-vinyl-benzenemethanol (=1-hydroxychavicol acetate),Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,4-hydroxy-2-vinylbenzenemethanol di-acetate (=1-acetoxychavicol acetate),Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,4-hydroxy-3-methoxy-α-vinyl-benzenemethanol diacetate (=1-acetoxyeugenol ac.),Esters,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,"1,8-cineole (=eucalyptol)",Ethers,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,4-allylphenol (=chavicol),Phenols,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,"methyleugenol (=4-allyl-1,2-dimethoxybenzene)",Phenols,,
GREATER GALANGA (Laos) (Alpinia galanga Willd.),ALPINIA SPECIES,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",,
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,tridecane,Hydrocarbons,2700,2700
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,tetradecane,Hydrocarbons,5800,5800
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,pentadecane,Hydrocarbons,89800,89800
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,hexadecane,Hydrocarbons,2300,2300
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,heptadecane,Hydrocarbons,3600,3600
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,900,900
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,terpinolene,Hydrocarbons,<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,limonene,Hydrocarbons,<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,α-pinene,Hydrocarbons,1900,1900
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,β-pinene,Hydrocarbons,1100,1100
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,camphene,Hydrocarbons,4100,4100
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,3-carene,Hydrocarbons,32600,32600
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,β-caryophyllene,Hydrocarbons,600,600
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,α-copaene (=copaene),Hydrocarbons,<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,2700,2700
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,1-allyl-2-methylbenzene,Hydrocarbons,<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,1-heptanol,Alcohols,<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,1-octanol,Alcohols,<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,α-terpineol,Alcohols,3900,3900
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,borneol,Alcohols,27200,27200
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,octanal (=caprylaldehyde),"Carbonyls, aldehydes",2300,2300
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,benzaldehyde,"Carbonyls, aldehydes",<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,4-methoxybenzaldehyde (=anisaldehyde),"Carbonyls, aldehydes",6300,6300
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,vanillin (=4-hydroxy-3-methoxybenzaldehyde),"Carbonyls, aldehydes",<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,bornyl acetate,Esters,500,500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,ethyl 3-phenylpropanoate (=ethyl hydrocinnamate),Esters,<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,ethyl (E)-cinnamate,Esters,164700,164700
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,methyl (E)-4-methoxycinnamate,Esters,<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,ethyl (E)-4-methoxycinnamate,Esters,515900,515900
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,indole,Bases,1300,1300
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,"1,8-cineole (=eucalyptol)",Ethers,57200,57200
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,carvacrol (=5-isopropyl-2-methylphenol),Phenols,2800,2800
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,4-methoxyphenol,Phenols,<500,<500
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,"2,3-dihydrobenzofuran (=coumaran)",Furans,1100,1100
CHEKUR (Alpinia sessilis = Kaempferia galanga),ALPINIA SPECIES,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",500,500
DRAGONHEAD (Dracocephalum moldavica L.),,Spices & Condiments,geraniol,Alcohols,,
DRAGONHEAD (Dracocephalum moldavica L.),,Spices & Condiments,geranial (=α-citral),"Carbonyls, aldehydes",,
DRAGONHEAD (Dracocephalum moldavica L.),,Spices & Condiments,neral (=β-citral),"Carbonyls, aldehydes",,
DRAGONHEAD (Dracocephalum moldavica L.),,Spices & Condiments,geranyl acetate,Esters,,
DRAGONHEAD (Dracocephalum moldavica L.),,Spices & Condiments,thymol (=2-isopropyl-5-methylphenol),Phenols,,
DRAGONHEAD (Dracocephalum moldavica L.),,Spices & Condiments,carvacrol (=5-isopropyl-2-methylphenol),Phenols,,
,AGASTACHE SPECIES,Spices & Condiments,(Z)-β-ocimene,Hydrocarbons,,
,AGASTACHE SPECIES,Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,1000,1000
,AGASTACHE SPECIES,Spices & Condiments,limonene,Hydrocarbons,85000,85000
,AGASTACHE SPECIES,Spices & Condiments,germacrene B,Hydrocarbons,33000,33000
,AGASTACHE SPECIES,Spices & Condiments,germacrene D,Hydrocarbons,4000,4000
,AGASTACHE SPECIES,Spices & Condiments,α-humulene (=humulene),Hydrocarbons,1000,1000
,AGASTACHE SPECIES,Spices & Condiments,α-pinene,Hydrocarbons,,
,AGASTACHE SPECIES,Spices & Condiments,β-pinene,Hydrocarbons,<1000,<1000
,AGASTACHE SPECIES,Spices & Condiments,camphene,Hydrocarbons,,
,AGASTACHE SPECIES,Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,<1000,<1000
,AGASTACHE SPECIES,Spices & Condiments,α-amorphene,Hydrocarbons,<1000,<1000
,AGASTACHE SPECIES,Spices & Condiments,γ-cadinene,Hydrocarbons,<1000,<1000
,AGASTACHE SPECIES,Spices & Condiments,δ-cadinene,Hydrocarbons,4000,4000
