Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
,SALVIA SPECIES,Spices & Condiments,germacrene B,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,germacrene D,Hydrocarbons,<3500,483900
,SALVIA SPECIES,Spices & Condiments,α-humulene (=humulene),Hydrocarbons,trace,189500
,SALVIA SPECIES,Spices & Condiments,(Z)-α-humulene,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,α-pinene,Hydrocarbons,trace,86000
,SALVIA SPECIES,Spices & Condiments,β-pinene,Hydrocarbons,trace,178900
,SALVIA SPECIES,Spices & Condiments,camphene,Hydrocarbons,trace,102900
,SALVIA SPECIES,Spices & Condiments,α-thujene,Hydrocarbons,400,5000
,SALVIA SPECIES,Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,trace,13000
,SALVIA SPECIES,Spices & Condiments,trans-sabinene,Hydrocarbons,trace,1000
,SALVIA SPECIES,Spices & Condiments,cis-α-bergamotene,Hydrocarbons,1000,5000
,SALVIA SPECIES,Spices & Condiments,trans-α-bergamotene,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,γ-cadinene,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,δ-cadinene,Hydrocarbons,0,19400
,SALVIA SPECIES,Spices & Condiments,γ-muurolene,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,muurolene (unkn.str.),Hydrocarbons,0,15100
,SALVIA SPECIES,Spices & Condiments,δ-selinene,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,bicyclogermacrene,Hydrocarbons,55100,55100
,SALVIA SPECIES,Spices & Condiments,β-caryophyllene,Hydrocarbons,<400,110100
,SALVIA SPECIES,Spices & Condiments,γ-caryophyllene (=isocaryophyllene),Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,α-cubebene,Hydrocarbons,trace,trace
,SALVIA SPECIES,Spices & Condiments,β-cubebene,Hydrocarbons,0,2300
,SALVIA SPECIES,Spices & Condiments,α-copaene (=copaene),Hydrocarbons,trace,30100
,SALVIA SPECIES,Spices & Condiments,β-copaene,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,α-ylangene (=ylangene),Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,α-maaliene,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,β-bourbonene,Hydrocarbons,trace,4000
,SALVIA SPECIES,Spices & Condiments,β-epibourbonene,Hydrocarbons,trace,trace
,SALVIA SPECIES,Spices & Condiments,aromadendrene,Hydrocarbons,<3500,113000
,SALVIA SPECIES,Spices & Condiments,alloaromadendrene,Hydrocarbons,0,9100
,SALVIA SPECIES,Spices & Condiments,α-gurjunene,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,tricyclene,Hydrocarbons,0,7700
,SALVIA SPECIES,Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,trace,19000
,SALVIA SPECIES,Spices & Condiments,"1-isopropenyl-4-methylbenzene (=α,p-dimethyl styrene, p-cymenene, dehydro-p-cymene)",Hydrocarbons,3000,3000
,SALVIA SPECIES,Spices & Condiments,biphenyl,Hydrocarbons,<3500,5000
,SALVIA SPECIES,Spices & Condiments,calamenene,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,trans-calamenene,Hydrocarbons,,
,SALVIA SPECIES,Spices & Condiments,naphthalene,Hydrocarbons,<3500,9000
,SALVIA SPECIES,Spices & Condiments,fluorene,Hydrocarbons,<3500,24000
,SALVIA SPECIES,Spices & Condiments,acenaphthene,Hydrocarbons,15000,182000
,SALVIA SPECIES,Spices & Condiments,phenanthrene,Hydrocarbons,<3500,17000
,SALVIA SPECIES,Spices & Condiments,methanol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,ethanol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,2-propanol (=isopropyl alcohol),Alcohols,,
,SALVIA SPECIES,Spices & Condiments,2-methyl-1-propanol (=isobutanol),Alcohols,,
,SALVIA SPECIES,Spices & Condiments,2-butanol (=sec-butanol),Alcohols,,
,SALVIA SPECIES,Spices & Condiments,3-methyl-1-butanol (=isoamyl alcohol),Alcohols,,
,SALVIA SPECIES,Spices & Condiments,2-methyl-3-buten-2-ol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,1-hexanol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,(E)-2-hexen-1-ol,Alcohols,trace,1900
,SALVIA SPECIES,Spices & Condiments,(Z)-3-hexen-1-ol (=leaf alcohol),Alcohols,trace,69000
,SALVIA SPECIES,Spices & Condiments,1-octanol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,1-octen-3-ol,Alcohols,trace,6900
,SALVIA SPECIES,Spices & Condiments,"2,6-dimethyl-1,5,7-octatrien-3-ol",Alcohols,<100,<100
,SALVIA SPECIES,Spices & Condiments,"(Z)-2,6-dimethyl-1,5,7-octatrien-3-ol",Alcohols,,
,SALVIA SPECIES,Spices & Condiments,"3,7-dimethyl-1,5,7-octatrien-3-ol (=hotrienol)",Alcohols,trace,100
,SALVIA SPECIES,Spices & Condiments,"2,6-dimethyl-1,7-octadiene-3,6-diol",Alcohols,1000,1000
,SALVIA SPECIES,Spices & Condiments,"(Z)-2,6-dimethyl-3,7-octadiene-2,6-diol",Alcohols,<100,<100
,SALVIA SPECIES,Spices & Condiments,"(E)-2,6-dimethyl-3,7-octadiene-2,6-diol",Alcohols,trace,4800
,SALVIA SPECIES,Spices & Condiments,1-nonanol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,geraniol,Alcohols,trace,49300
,SALVIA SPECIES,Spices & Condiments,nerol,Alcohols,trace,16700
,SALVIA SPECIES,Spices & Condiments,linalool,Alcohols,<400,286300
,SALVIA SPECIES,Spices & Condiments,"(Z)-2,6-dimethyl-2,7-octadien-1,6-diol (=(Z)-8-hydroxylinalool)",Alcohols,<100,<100
,SALVIA SPECIES,Spices & Condiments,"(E)-2,6-dimethyl-2,7-octadien-1,6-diol (=(E)-8-hydroxylinalool)",Alcohols,<100,<100
,SALVIA SPECIES,Spices & Condiments,(E)-nerolidol,Alcohols,<3500,8000
,SALVIA SPECIES,Spices & Condiments,benzyl alcohol (=benzenemethanol),Alcohols,<3500,6000
,SALVIA SPECIES,Spices & Condiments,2-phenylethanol (=phenethyl alcohol),Alcohols,,
,SALVIA SPECIES,Spices & Condiments,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,trace,1300
,SALVIA SPECIES,Spices & Condiments,manool,Alcohols,trace,51900
,SALVIA SPECIES,Spices & Condiments,α-terpineol,Alcohols,trace,78500
,SALVIA SPECIES,Spices & Condiments,δ-terpineol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,trace,10000
,SALVIA SPECIES,Spices & Condiments,terpineol (unkn.str.),Alcohols,30000,30000
,SALVIA SPECIES,Spices & Condiments,"trans-carveol (=trans-p-1(6),8-menthadien-2-ol)",Alcohols,<100,<100
,SALVIA SPECIES,Spices & Condiments,carveol I,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,"trans-p-menthane-1,8-diol (=trans-terpin)",Alcohols,trace,trace
,SALVIA SPECIES,Spices & Condiments,α-bisabolol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,elemol,Alcohols,trace,trace
,SALVIA SPECIES,Spices & Condiments,borneol,Alcohols,trace,62400
,SALVIA SPECIES,Spices & Condiments,isoborneol,Alcohols,0,1000
,SALVIA SPECIES,Spices & Condiments,sabinol (=4(10)-thujenol),Alcohols,,
,SALVIA SPECIES,Spices & Condiments,trans-sabinol (=trans-4(10)-thujenol),Alcohols,<1000,<1000
,SALVIA SPECIES,Spices & Condiments,cis-sabinene hydrate (=cis-4-thujanol),Alcohols,<1000,<1000
,SALVIA SPECIES,Spices & Condiments,trans-sabinene hydrate (=trans-4-thujanol),Alcohols,2000,5000
,SALVIA SPECIES,Spices & Condiments,α-cadinol,Alcohols,<3500,27000
,SALVIA SPECIES,Spices & Condiments,δ-cadinol (=torreyol),Alcohols,5100,5100
,SALVIA SPECIES,Spices & Condiments,cadinol-T,Alcohols,2300,38000
,SALVIA SPECIES,Spices & Condiments,junenol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,α-eudesmol,Alcohols,trace,3300
,SALVIA SPECIES,Spices & Condiments,β-eudesmol,Alcohols,trace,8900
,SALVIA SPECIES,Spices & Condiments,10-γ-epi-eudesmol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,sclareol,Alcohols,1000,31000
,SALVIA SPECIES,Spices & Condiments,"2(12),6-caryophylladien-5β-ol",Alcohols,,
,SALVIA SPECIES,Spices & Condiments,"2(12),6(13)-caryophylladien-5-ol",Alcohols,,
,SALVIA SPECIES,Spices & Condiments,viridiflorol,Alcohols,trace,99100
,SALVIA SPECIES,Spices & Condiments,globulol,Alcohols,113000,650000
,SALVIA SPECIES,Spices & Condiments,spathulenol (=(+)-spathulenol),Alcohols,trace,17100
,SALVIA SPECIES,Spices & Condiments,isospathulenol,Alcohols,,
,SALVIA SPECIES,Spices & Condiments,acetaldehyde (=ethanal),"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,propanal (=propionaldehyde),"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,"2-methylpropanal (=isobutanal, isobutyraldehyde)","Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,2-methyl-2-propenal (=methacrolein),"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,2-methylbutanal (=α-methylbutanal),"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,"3-methylbutanal (=isopentanal, isovaleraldehyde)","Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,pentanal (=valeraldehyde),"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,hexanal (=capronaldehyde),"Carbonyls, aldehydes",trace,700
,SALVIA SPECIES,Spices & Condiments,(E)-2-hexenal (=leaf aldehyde),"Carbonyls, aldehydes",trace,110000
,SALVIA SPECIES,Spices & Condiments,(E)-3-hexenal,"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,nonanal (=pelargonaldehyde),"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,"(E,Z)-2,4-decadienal","Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,"(E,E)-2,4-decadienal","Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,undecanal,"Carbonyls, aldehydes",<3500,<3500
,SALVIA SPECIES,Spices & Condiments,geranial (=α-citral),"Carbonyls, aldehydes",2100,2100
,SALVIA SPECIES,Spices & Condiments,neral (=β-citral),"Carbonyls, aldehydes",1600,1600
,SALVIA SPECIES,Spices & Condiments,benzaldehyde,"Carbonyls, aldehydes",<3500,7000
,SALVIA SPECIES,Spices & Condiments,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",0,11000
,SALVIA SPECIES,Spices & Condiments,3-(4-methylphenyl)butanal,"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,4-(4-methylphenyl)pentanal,"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,(2R)-trans-5-caryophyllen-12-al,"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,(2S)-trans-5-caryophyllen-12-al,"Carbonyls, aldehydes",,
,SALVIA SPECIES,Spices & Condiments,"acetone (=2-propanone, dimethyl ketone)","Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,3-buten-2-one,"Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,"2,3-butanedione (=diacetyl)","Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,3-pentanone,"Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,4-methyl-2-pentanone,"Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,2-hexanone,"Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,6-methyl-5-hepten-2-one,"Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,3-octanone,"Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,"6-acetoxy-6-methyl-3,7-octadien-2-one","Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,"(E)-6,10-dimethyl-5,9-undecadien-2-one (=geranylacetone)","Carbonyls, ketones",<3500,21000
,SALVIA SPECIES,Spices & Condiments,"6,10,14-trimethyl-2-pentadecanone (=hexahydrofarnesylacetone)","Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,(E)-β-ionone,"Carbonyls, ketones",trace,36000
,SALVIA SPECIES,Spices & Condiments,"carvone (=p-6,8-menthadien-2-one)","Carbonyls, ketones",<3500,14000
,SALVIA SPECIES,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",6800,301100
,SALVIA SPECIES,Spices & Condiments,fenchone,"Carbonyls, ketones",1000,1000
,SALVIA SPECIES,Spices & Condiments,thujone (=α-thujone),"Carbonyls, ketones",13000,442500
,SALVIA SPECIES,Spices & Condiments,isothujone (=β-thujone),"Carbonyls, ketones",trace,367700
,SALVIA SPECIES,Spices & Condiments,trans-12-norcaryophyll-5-en-2-one,"Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,4(14)-salvialen-1-one,"Carbonyls, ketones",,
,SALVIA SPECIES,Spices & Condiments,"(E)-6-hydroxy-2,6-dimethyl-2,7-octadienoic acid",Acids,,
,SALVIA SPECIES,Spices & Condiments,ethyl formate,Esters,,
,SALVIA SPECIES,Spices & Condiments,methyl acetate,Esters,,
,SALVIA SPECIES,Spices & Condiments,ethyl acetate,Esters,,
,SALVIA SPECIES,Spices & Condiments,hexyl acetate,Esters,,
,SALVIA SPECIES,Spices & Condiments,(Z)-3-hexenyl acetate,Esters,,
,SALVIA SPECIES,Spices & Condiments,"6,7-epoxy-3,7-dimethyl-2-octen-1-ol, acetate",Esters,,
,SALVIA SPECIES,Spices & Condiments,"6,7-epoxy-3,7-dimethyl-1-octen-3-ol, acetate",Esters,trace,23700
,SALVIA SPECIES,Spices & Condiments,"(Z)-3,7-dimethyl-2,7-octadiene-1,6-diol, 1-acetate",Esters,<100,<100
,SALVIA SPECIES,Spices & Condiments,"(E)-3,7-dimethyl-2,7-octadiene-1,6-diol, 1-acetate",Esters,<100,<100
,SALVIA SPECIES,Spices & Condiments,"(E)-3,7-dimethyl-1,5-octadiene-3,7-diol, 3-acetate",Esters,,
,SALVIA SPECIES,Spices & Condiments,"2,6-dimethyl-1,7-octadiene-3,6-diol, 6-acetate",Esters,2500,2500
,SALVIA SPECIES,Spices & Condiments,"2,6-dimethyl-3,7-octadiene-2,6-diol, 6-acetate",Esters,24500,24500
,SALVIA SPECIES,Spices & Condiments,"(E)-2,6-dimethyl-3,7-octadiene-2,6-diol, 6-acetate",Esters,,
,SALVIA SPECIES,Spices & Condiments,"2,6-dimethyl-1,7-octadiene-3,6-diol, 2,6-diacetate",Esters,,
,SALVIA SPECIES,Spices & Condiments,geranyl acetate,Esters,trace,48300
,SALVIA SPECIES,Spices & Condiments,neryl acetate,Esters,trace,23100
,SALVIA SPECIES,Spices & Condiments,linalyl acetate,Esters,trace,776000
,SALVIA SPECIES,Spices & Condiments,(R)-(-)-linalyl acetate,Esters,,
,SALVIA SPECIES,Spices & Condiments,α-terpinyl acetate,Esters,trace,112000
,SALVIA SPECIES,Spices & Condiments,terpinyl acetate (unkn.str.),Esters,0,2000
,SALVIA SPECIES,Spices & Condiments,bornyl acetate,Esters,trace,57100
,SALVIA SPECIES,Spices & Condiments,sabinyl acetate,Esters,36000,36000
,SALVIA SPECIES,Spices & Condiments,geranyl propanoate,Esters,4200,4200
,SALVIA SPECIES,Spices & Condiments,geranyl 2-methylpropanoate (=geranyl isobutyrate),Esters,,
,SALVIA SPECIES,Spices & Condiments,methyl 3-methylbutanoate (=methyl isovalerate),Esters,,
,SALVIA SPECIES,Spices & Condiments,(Z)-3-hexenyl 3-methylbutanoate,Esters,,
,SALVIA SPECIES,Spices & Condiments,linalyl 3-methylbutanoate,Esters,,
,SALVIA SPECIES,Spices & Condiments,ethyl hexadecanoate (=ethyl palmitate),Esters,,
,SALVIA SPECIES,Spices & Condiments,ethyl octadecanoate (=ethyl stearate),Esters,,
,SALVIA SPECIES,Spices & Condiments,methyl 2-hydroxybenzoate (=methyl salicylate),Esters,<3500,12000
,SALVIA SPECIES,Spices & Condiments,4-hydroxy-4-methyl-5-hexenoic acid lactone (=lavender lactone),Lactones,<100,<100
,SALVIA SPECIES,Spices & Condiments,indole,Bases,,
,SALVIA SPECIES,Spices & Condiments,mintsulfide,Sulfur compounds,trace,400
,SALVIA SPECIES,Spices & Condiments,"1,1,3-triethoxypropane",Acetals,,
,SALVIA SPECIES,Spices & Condiments,"1,1-dimethoxy-2-methylbutane",Acetals,,
,SALVIA SPECIES,Spices & Condiments,"1,1-dimethoxy-3-methylbutane",Acetals,,
,SALVIA SPECIES,Spices & Condiments,hexyl methyl ether,Ethers,,
,SALVIA SPECIES,Spices & Condiments,ethyl linalyl ether,Ethers,,
,SALVIA SPECIES,Spices & Condiments,ethyl α-terpinyl ether,Ethers,,
,SALVIA SPECIES,Spices & Condiments,"1,8-cineole (=eucalyptol)",Ethers,1000,211000
,SALVIA SPECIES,Spices & Condiments,phenol (=hydroxybenzene),Phenols,,
,SALVIA SPECIES,Spices & Condiments,thymol (=2-isopropyl-5-methylphenol),Phenols,,
,SALVIA SPECIES,Spices & Condiments,carvacrol (=5-isopropyl-2-methylphenol),Phenols,,
,SALVIA SPECIES,Spices & Condiments,"1-allyl-4-methoxybenzene (=estragole, methylchavicol)",Phenols,4000,4000
,SALVIA SPECIES,Spices & Condiments,"1-isopropyl-2,5-dimethoxy-4-methylbenzene (=2,5-dimethoxy-p-cymene)",Phenols,<3500,294000
,SALVIA SPECIES,Spices & Condiments,2-methoxy-4-vinylphenol (=4-vinylguaiacol),Phenols,<3500,17000
,SALVIA SPECIES,Spices & Condiments,eugenol (=4-allyl-2-methoxyphenol),Phenols,trace,trace
,SALVIA SPECIES,Spices & Condiments,anhydrolinalool oxide (5),Furans,,
,SALVIA SPECIES,Spices & Condiments,(E)-anhydrolinalool oxide (5),Furans,trace,1800
,SALVIA SPECIES,Spices & Condiments,(Z)-anhydrolinalool oxide (5),Furans,trace,200
,SALVIA SPECIES,Spices & Condiments,"linalool oxide B (cis, 5-ring)",Furans,trace,5900
,SALVIA SPECIES,Spices & Condiments,"linalool oxide A (trans, 5-ring)",Furans,trace,7200
,SALVIA SPECIES,Spices & Condiments,"cis-linalool oxide (5), acetate",Furans,<100,<100
,SALVIA SPECIES,Spices & Condiments,"trans-linalool oxide (5), acetate",Furans,<100,<100
,SALVIA SPECIES,Spices & Condiments,2-methylfuran,Furans,,
,SALVIA SPECIES,Spices & Condiments,3-methylfuran,Furans,,
,SALVIA SPECIES,Spices & Condiments,2-ethylfuran,Furans,,
,SALVIA SPECIES,Spices & Condiments,2-pentylfuran,Furans,,
,SALVIA SPECIES,Spices & Condiments,pentylfuran (unkn.str.),Furans,0,11000
,SALVIA SPECIES,Spices & Condiments,3-methyl-2-[3-(4-methylphenyl)-butyl]-furan,Furans,,
,SALVIA SPECIES,Spices & Condiments,dihydro-α-agarofuran,Furans,,
,SALVIA SPECIES,Spices & Condiments,(Z)-ocimene oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",<100,<100
,SALVIA SPECIES,Spices & Condiments,(E)-ocimene oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",<100,<100
,SALVIA SPECIES,Spices & Condiments,humulene epoxide II,"(Ep)oxides, pyrans, coumarins",trace,trace
,SALVIA SPECIES,Spices & Condiments,"(2R)-trans-5-caryophyllene 2,12-oxide","(Ep)oxides, pyrans, coumarins",,
,SALVIA SPECIES,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",trace,29000
,SALVIA SPECIES,Spices & Condiments,isocaryophyllene oxide,"(Ep)oxides, pyrans, coumarins",,
,SALVIA SPECIES,Spices & Condiments,"caryophyllene 2,12:5,6-dioxide","(Ep)oxides, pyrans, coumarins",,
,SALVIA SPECIES,Spices & Condiments,"4(14)-salvialene 1,5-oxide","(Ep)oxides, pyrans, coumarins",,
,SALVIA SPECIES,Spices & Condiments,sclareol oxide,"(Ep)oxides, pyrans, coumarins",700,5300
,SALVIA SPECIES,Spices & Condiments,nerol oxide,"(Ep)oxides, pyrans, coumarins",trace,trace
,SALVIA SPECIES,Spices & Condiments,"anhydrolinalool oxide (6) (=2,2,6-trimethyl-6-vinyl-tetrahydropyran)","(Ep)oxides, pyrans, coumarins",,
,SALVIA SPECIES,Spices & Condiments,"linalool oxide D (cis, 6-ring)","(Ep)oxides, pyrans, coumarins",<100,<100
,SALVIA SPECIES,Spices & Condiments,"linalool oxide C (trans, 6-ring)","(Ep)oxides, pyrans, coumarins",<100,<100
,SALVIA SPECIES,Spices & Condiments,cis-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",4000,20000
,SALVIA SPECIES,Spices & Condiments,trans-linalool oxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",3700,13000
,SALVIA SPECIES,Spices & Condiments,coumarin (=2H-1-benzopyran-2-one),"(Ep)oxides, pyrans, coumarins",,
,SALVIA SPECIES,Spices & Condiments,manoyl oxide,"(Ep)oxides, pyrans, coumarins",,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,hexane,Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,(E)-6-methyl-5-methylene-2-heptene (=E-salvene),Hydrocarbons,<400,6400
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,(Z)-6-methyl-5-methylene-2-heptene (=Z-salvene),Hydrocarbons,0,7500
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,(Z)-β-ocimene,Hydrocarbons,700,700
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,(E)-β-ocimene,Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,"(4E,6E)-allo-ocimene (= (E,E-alloocimene)",Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,<400,30800
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,α-phellandrene,Hydrocarbons,600,1000
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,β-phellandrene,Hydrocarbons,1000,1000
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,α-terpinene,Hydrocarbons,0,3800
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,γ-terpinene,Hydrocarbons,1400,10300
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,terpinolene,Hydrocarbons,600,9800
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,limonene,Hydrocarbons,<400,75700
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,α-humulene (=humulene),Hydrocarbons,<400,189500
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,(Z)-α-humulene,Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,α-pinene,Hydrocarbons,2700,71700
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,β-pinene,Hydrocarbons,2300,178900
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,camphene,Hydrocarbons,11400,102900
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,α-thujene,Hydrocarbons,400,5000
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,0,7400
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,γ-cadinene,Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,δ-cadinene,Hydrocarbons,0,19400
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,γ-muurolene,Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,muurolene (unkn.str.),Hydrocarbons,0,15100
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,δ-selinene,Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,β-caryophyllene,Hydrocarbons,<400,94400
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,γ-caryophyllene (=isocaryophyllene),Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,α-cubebene,Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,β-cubebene,Hydrocarbons,0,2300
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,α-copaene (=copaene),Hydrocarbons,0,4500
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,β-copaene,Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,α-maaliene,Hydrocarbons,,
SAGE (Salvia officinalis L.),SALVIA SPECIES,Spices & Condiments,β-bourbonene,Hydrocarbons,,
