Product,Product Category,Product Group,Compound,Compound Group,Quantity Lower Bound,Quantity Upper Bound
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,phenylacetaldehyde (=benzeneacetaldehyde),"Carbonyls, aldehydes",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"safranal (=2,6,6-trimethyl-1,3-cyclohexadienecarbaldehyde)","Carbonyls, aldehydes",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,2-hexanone,"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,3-hexanone,"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,2-heptanone,"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"(E)-6,10-dimethyl-5,9-undecadien-2-one (=geranylacetone)","Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"6,10,14-trimethyl-2-pentadecanone (=hexahydrofarnesylacetone)","Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"6,10,14-trimethyl-5,9,13-pentadecatrien-2-one (=farnesylacetone)","Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"3,5,5-trimethyl-2-cyclohexen-1-one (=isophorone)","Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,acetophenone (=1-phenylethanone),"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,(E)-β-ionone,"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"5,6-epoxy-β-ionone (=epoxy-β-ionone)","Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,menthone,"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,piperitone,"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,pulegone,"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"carvone (=p-6,8-menthadien-2-one)","Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,camphor (=alcanfor),"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,pinocamphone,"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,eucarvone,"Carbonyls, ketones",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,dodecanoic acid (=lauric acid),Acids,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,tetradecanoic acid (=myristic acid),Acids,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,hexadecanoic acid (=palmitic acid),Acids,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"(Z,Z)-9,12-octadecadienoic acid (=linoleic acid)",Acids,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,6-methylheptyl 2-propenoate (=isooctyl acrylate),Esters,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,ethyl dodecanoate (=ethyl laurate),Esters,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,ethyl hexadecanoate (=ethyl palmitate),Esters,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,methyl 2-hydroxybenzoate (=methyl salicylate),Esters,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,diethyl phthalate,Esters,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,diisobutyl phthalate,Esters,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"4-hydroxynonanoic acid lactone (=4-nonanolide, γ-nonalactone)",Lactones,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,5-hydroxy-2-decenoic acid lactone,Lactones,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,dihydroactinidiolide,Lactones,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,diphenylamine (=N-phenylaniline),Bases,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,indole,Bases,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,S-decyl butanethioate,Sulfur compounds,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,benzothiazole,Sulfur compounds,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"1,8-cineole (=eucalyptol)",Ethers,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,thymol (=2-isopropyl-5-methylphenol),Phenols,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,carvacrol (=5-isopropyl-2-methylphenol),Phenols,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"1-allyl-4-methoxybenzene (=estragole, methylchavicol)",Phenols,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,anethole (=1-methoxy-4-(1-propenyl)benzene),Phenols,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,eugenol (=4-allyl-2-methoxyphenol),Phenols,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"methyleugenol (=4-allyl-1,2-dimethoxybenzene)",Phenols,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"2,3-dihydrobenzofuran (=coumaran)",Furans,,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,"3,4-dihydrocoumarin","(Ep)oxides, pyrans, coumarins",,
SWEET GRASS OIL (Hierochloe odorata),,Spices & Condiments,coumarin (=2H-1-benzopyran-2-one),"(Ep)oxides, pyrans, coumarins",,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,tetradecane,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,hexadecane,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,heptadecane,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,octadecane,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,nonadecane,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,eicosane,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,(Z)-β-ocimene,Hydrocarbons,1500,20000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,(E)-β-ocimene,Hydrocarbons,3100,50000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,7200,50000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-farnesene,Hydrocarbons,1500,2100
,ANGELICA (Angelica archangelica L.),Spices & Condiments,(E)-β-farnesene,Hydrocarbons,2100,2100
,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-phellandrene,Hydrocarbons,14300,200000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-phellandrene,Hydrocarbons,49300,354400
,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-terpinene,Hydrocarbons,100,5800
,ANGELICA (Angelica archangelica L.),Spices & Condiments,γ-terpinene,Hydrocarbons,500,10000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,terpinolene,Hydrocarbons,400,20000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,limonene,Hydrocarbons,50000,387000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,(4R)-(+)-limonene,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,(4S)-(-)-limonene,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-elemene,Hydrocarbons,400,9000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-bisabolene,Hydrocarbons,900,14000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,zingiberene,Hydrocarbons,1600,1600
,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-curcumene,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,germacrene D,Hydrocarbons,2200,2200
,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-humulene (=humulene),Hydrocarbons,4000,9900
,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-pinene,Hydrocarbons,36900,311900
,ANGELICA (Angelica archangelica L.),Spices & Condiments,(1R)-α-pinene,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,(1S)-α-pinene,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-pinene,Hydrocarbons,2300,15200
,ANGELICA (Angelica archangelica L.),Spices & Condiments,(1R)-β-pinene,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,(1S)-β-pinene,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,camphene,Hydrocarbons,2500,18900
,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-thujene,Hydrocarbons,1000,1000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,2600,49000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,3-carene,Hydrocarbons,29000,120000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,γ-cadinene,Hydrocarbons,2300,2300
,ANGELICA (Angelica archangelica L.),Spices & Condiments,δ-cadinene,Hydrocarbons,2400,7400
,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-muurolene,Hydrocarbons,9000,9000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-himachalene,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-caryophyllene,Hydrocarbons,33100,33100
,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-copaene (=copaene),Hydrocarbons,1500,19100
,ANGELICA (Angelica archangelica L.),Spices & Condiments,(+)-α-copaene,Hydrocarbons,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,7200,113000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,cuparene,Hydrocarbons,800,1000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,linalool,Alcohols,100,11700
,ANGELICA (Angelica archangelica L.),Spices & Condiments,"4-isopropylbenzyl alcohol (=cumic alcohol, p-cymen-7-ol)",Alcohols,200,200
,ANGELICA (Angelica archangelica L.),Spices & Condiments,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,trace,21500
,ANGELICA (Angelica archangelica L.),Spices & Condiments,m-cymen-8-ol,Alcohols,trace,1900
,ANGELICA (Angelica archangelica L.),Spices & Condiments,cymen-8-ol (unkn.str.),Alcohols,1400,8800
,ANGELICA (Angelica archangelica L.),Spices & Condiments,"α-phellandren-8-ol (=p-1,5-menthadien-8-ol)",Alcohols,1000,4000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-terpineol,Alcohols,11900,11900
,ANGELICA (Angelica archangelica L.),Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,trace,10200
,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-p-2-menthen-1-ol,Alcohols,1400,13000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-p-2-menthen-1-ol,Alcohols,900,24800
,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-piperitol,Alcohols,trace,7700
,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-piperitol,Alcohols,6600,6600
,ANGELICA (Angelica archangelica L.),Spices & Condiments,"trans-carveol (=trans-p-1(6),8-menthadien-2-ol)",Alcohols,1100,4400
,ANGELICA (Angelica archangelica L.),Spices & Condiments,elemol,Alcohols,trace,3400
,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-verbenol,Alcohols,500,1000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-verbenol,Alcohols,1900,6400
,ANGELICA (Angelica archangelica L.),Spices & Condiments,borneol,Alcohols,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-sabinene hydrate (=cis-4-thujanol),Alcohols,trace,300
,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-sabinene hydrate (=trans-4-thujanol),Alcohols,100,1400
,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-α-copaen-8-ol,Alcohols,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-copaen-11-ol,Alcohols,500,4600
,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-eudesmol,Alcohols,2100,2100
,ANGELICA (Angelica archangelica L.),Spices & Condiments,octanal (=caprylaldehyde),"Carbonyls, aldehydes",100,300
,ANGELICA (Angelica archangelica L.),Spices & Condiments,tetradecanal,"Carbonyls, aldehydes",200,200
,ANGELICA (Angelica archangelica L.),Spices & Condiments,4-isopropylbenzaldehyde (=cuminaldehyde),"Carbonyls, aldehydes",trace,200
,ANGELICA (Angelica archangelica L.),Spices & Condiments,4-isopropyl-2-cyclohexen-1-one (=cryptone),"Carbonyls, ketones",1800,18000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,piperitone,"Carbonyls, ketones",2800,2800
,ANGELICA (Angelica archangelica L.),Spices & Condiments,"carvone (=p-6,8-menthadien-2-one)","Carbonyls, ketones",2000,2000
,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-carvyl acetate,Esters,100,300
,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-carvyl acetate,Esters,200,500
,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-pinocarvyl acetate,Esters,1700,1800
,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-verbenyl acetate,Esters,200,4600
,ANGELICA (Angelica archangelica L.),Spices & Condiments,bornyl acetate,Esters,6900,28500
,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-verbenyl 2-methylbutanoate,Esters,200,400
,ANGELICA (Angelica archangelica L.),Spices & Condiments,"isopentyl 3-methylbutanoate (=3-methylbutyl 3-methylbutanoate, isoamyl isovalerate)",Esters,200,200
,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-verbenyl 3-methylbutanoate,Esters,200,1700
,ANGELICA (Angelica archangelica L.),Spices & Condiments,bornyl 3-methylbutanoate,Esters,100,2300
,ANGELICA (Angelica archangelica L.),Spices & Condiments,tridecanolide (unkn.str.),Lactones,1300,8100
,ANGELICA (Angelica archangelica L.),Spices & Condiments,"15-hydroxypentadecanoic acid omega-lactone (=pentadecanolide, angelica lactone)",Lactones,1400,10800
,ANGELICA (Angelica archangelica L.),Spices & Condiments,carvacrol (=5-isopropyl-2-methylphenol),Phenols,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,"(E)-anethole (=(E)-1-methoxy-4-(1-propenyl)benzene, anise camphor)",Phenols,8900,8900
,ANGELICA (Angelica archangelica L.),Spices & Condiments,2-pentylfuran,Furans,,
,ANGELICA (Angelica archangelica L.),Spices & Condiments,"limonene 1,2-oxide","(Ep)oxides, pyrans, coumarins",15500,15500
,ANGELICA (Angelica archangelica L.),Spices & Condiments,humulene monooxide (unkn.str.),"(Ep)oxides, pyrans, coumarins",100,4100
,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-caryophyllene oxide,"(Ep)oxides, pyrans, coumarins",1300,1300
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,tetradecane,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,hexadecane,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,heptadecane,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,octadecane,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,nonadecane,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,eicosane,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,(Z)-β-ocimene,Hydrocarbons,1900,20000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,(E)-β-ocimene,Hydrocarbons,4000,50000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-myrcene (=myrcene),Hydrocarbons,7200,50000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-farnesene,Hydrocarbons,1500,2100
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,(E)-β-farnesene,Hydrocarbons,2100,2100
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-phellandrene,Hydrocarbons,14300,200000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-phellandrene,Hydrocarbons,49300,281800
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-terpinene,Hydrocarbons,700,5800
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,γ-terpinene,Hydrocarbons,1100,10000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,terpinolene,Hydrocarbons,1600,20000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,limonene,Hydrocarbons,50000,132000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,(4R)-(+)-limonene,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,(4S)-(-)-limonene,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-elemene,Hydrocarbons,400,9000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-bisabolene,Hydrocarbons,900,14000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,zingiberene,Hydrocarbons,1600,1600
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-curcumene,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,germacrene D,Hydrocarbons,2200,2200
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-humulene (=humulene),Hydrocarbons,4000,9900
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-pinene,Hydrocarbons,36900,311900
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,(1R)-α-pinene,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,(1S)-α-pinene,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-pinene,Hydrocarbons,2300,15200
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,(1R)-β-pinene,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,(1S)-β-pinene,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,camphene,Hydrocarbons,2500,18900
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-thujene,Hydrocarbons,1000,1000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,sabinene (=4(10)-thujene),Hydrocarbons,2600,49000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,3-carene,Hydrocarbons,29000,120000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,γ-cadinene,Hydrocarbons,2300,2300
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,δ-cadinene,Hydrocarbons,2400,7400
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-muurolene,Hydrocarbons,9000,9000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-himachalene,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-caryophyllene,Hydrocarbons,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-copaene (=copaene),Hydrocarbons,1500,19100
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,1-isopropyl-4-methylbenzene (=p-cymene),Hydrocarbons,32600,113000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,cuparene,Hydrocarbons,800,1000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,linalool,Alcohols,100,11700
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,"4-isopropylbenzyl alcohol (=cumic alcohol, p-cymen-7-ol)",Alcohols,200,200
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,"p-cymen-8-ol (=α,α,p-trimethyl-benzyl alcohol)",Alcohols,trace,21500
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,m-cymen-8-ol,Alcohols,trace,1900
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,cymen-8-ol (unkn.str.),Alcohols,1400,8800
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,"α-phellandren-8-ol (=p-1,5-menthadien-8-ol)",Alcohols,1000,4000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-terpineol,Alcohols,11900,11900
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,4-terpineol (=terpinen-4-ol),Alcohols,trace,10200
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-p-2-menthen-1-ol,Alcohols,1400,13000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-p-2-menthen-1-ol,Alcohols,900,24800
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-piperitol,Alcohols,trace,7700
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-piperitol,Alcohols,6600,6600
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,"trans-carveol (=trans-p-1(6),8-menthadien-2-ol)",Alcohols,1100,4400
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,elemol,Alcohols,trace,3400
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-verbenol,Alcohols,500,1000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-verbenol,Alcohols,1900,6400
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,borneol,Alcohols,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-sabinene hydrate (=cis-4-thujanol),Alcohols,trace,300
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-sabinene hydrate (=trans-4-thujanol),Alcohols,100,1400
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-α-copaen-8-ol,Alcohols,,
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,α-copaen-11-ol,Alcohols,500,4600
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,β-eudesmol,Alcohols,2100,2100
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,octanal (=caprylaldehyde),"Carbonyls, aldehydes",100,300
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,tetradecanal,"Carbonyls, aldehydes",200,200
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,4-isopropylbenzaldehyde (=cuminaldehyde),"Carbonyls, aldehydes",trace,200
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,4-isopropyl-2-cyclohexen-1-one (=cryptone),"Carbonyls, ketones",1800,18000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,piperitone,"Carbonyls, ketones",2800,2800
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,"carvone (=p-6,8-menthadien-2-one)","Carbonyls, ketones",2000,2000
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-carvyl acetate,Esters,100,300
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,cis-carvyl acetate,Esters,200,500
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-pinocarvyl acetate,Esters,1700,1800
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,trans-verbenyl acetate,Esters,200,4600
ANGELICA ROOT OIL,ANGELICA (Angelica archangelica L.),Spices & Condiments,bornyl acetate,Esters,6900,28500
